mean,std,max_depth,min_samples_split,criterion,threshold,training_size,n_options
0.9498609373622131,0.026762837790572046,5,2,mse,173.89499999999998,0.1,13
0.9498609373622131,0.026762837790572046,5,2,mse,214.959,0.1,13
0.9498609373622131,0.026762837790572046,5,2,mse,312.56100000000004,0.1,13
0.9498609373622131,0.026762837790572046,5,2,mse,515.107,0.1,13
0.9498609373622131,0.026762837790572046,5,2,mse,1896.885,0.1,13
0.957194605494523,0.015818994202660416,5,2,mse,173.89499999999998,0.2,13
0.957194605494523,0.015818994202660416,5,2,mse,214.959,0.2,13
0.957194605494523,0.015818994202660416,5,2,mse,312.56100000000004,0.2,13
0.957194605494523,0.015818994202660416,5,2,mse,515.107,0.2,13
0.957194605494523,0.015818994202660416,5,2,mse,1896.885,0.2,13
0.9692612363708681,0.016355545233688967,5,2,mse,173.89499999999998,0.5,13
0.9692612363708681,0.016355545233688967,5,2,mse,214.959,0.5,13
0.9692612363708681,0.016355545233688967,5,2,mse,312.56100000000004,0.5,13
0.9692612363708681,0.016355545233688967,5,2,mse,515.107,0.5,13
0.9692612363708681,0.016355545233688967,5,2,mse,1896.885,0.5,13
0.9575044352727591,0.02437808338323273,5,2,mse,173.89499999999998,0.8,13
0.9575044352727591,0.02437808338323273,5,2,mse,214.959,0.8,13
0.9575044352727591,0.02437808338323273,5,2,mse,312.56100000000004,0.8,13
0.9575044352727591,0.02437808338323273,5,2,mse,515.107,0.8,13
0.9575044352727591,0.02437808338323273,5,2,mse,1896.885,0.8,13
0.9581326825188821,0.023855482427361446,5,2,mse,173.89499999999998,0.9,13
0.9581326825188821,0.023855482427361446,5,2,mse,214.959,0.9,13
0.9581326825188821,0.023855482427361446,5,2,mse,312.56100000000004,0.9,13
0.9581326825188821,0.023855482427361446,5,2,mse,515.107,0.9,13
0.9581326825188821,0.023855482427361446,5,2,mse,1896.885,0.9,13
0.9533989942017946,0.028288660166505466,5,2,friedman_mse,173.89499999999998,0.1,13
0.9533989942017946,0.028288660166505466,5,2,friedman_mse,214.959,0.1,13
0.9533989942017946,0.028288660166505466,5,2,friedman_mse,312.56100000000004,0.1,13
0.9533989942017946,0.028288660166505466,5,2,friedman_mse,515.107,0.1,13
0.9533989942017946,0.028288660166505466,5,2,friedman_mse,1896.885,0.1,13
0.9725849358541702,0.016156267249234788,5,2,friedman_mse,173.89499999999998,0.2,13
0.9725849358541702,0.016156267249234788,5,2,friedman_mse,214.959,0.2,13
