max_depth,min_samples_split,criterion,threshold,training_size,n_options,mean,std
5,2,gini,5495.0,0.1,6,0.8807317352148086,0.09561326266153776
5,2,gini,5495.0,0.1,7,0.8548269248355179,0.11808009390638005
5,2,gini,5495.0,0.1,8,0.8406549656669376,0.12011991111370497
5,2,gini,5495.0,0.1,9,0.8431730778475867,0.10858406183804792
5,2,gini,5495.0,0.1,10,0.8687901639187615,0.08779226179431028
5,2,gini,5495.0,0.1,11,0.784771865156993,0.14037405094828173
5,2,gini,5495.0,0.1,12,0.8353754715598505,0.12413819300859445
5,2,gini,5495.0,0.1,13,0.9019533864197596,0.07597579553772349
5,2,gini,5495.0,0.1,14,0.8672799195699975,0.08347072432368867
5,2,gini,5495.0,0.1,15,0.7841181459928681,0.15805237454447976
5,2,gini,5495.0,0.1,16,0.8813323378067525,0.09397825242566768
5,2,gini,5495.0,0.1,17,0.8164599280278774,0.1379947575338583
5,2,gini,5495.0,0.1,18,0.7744862106088493,0.15282050328854307
5,2,gini,5495.0,0.1,19,0.7999735906628622,0.1406259377776281
5,2,gini,5495.0,0.1,20,0.809267854817765,0.1340533929572152
5,2,gini,5495.0,0.1,21,0.8480971470306715,0.11467525559008054
5,2,gini,5495.0,0.1,22,0.8465514683566564,0.1365055100666962
5,2,gini,5495.0,0.1,23,0.8304118981420132,0.1327701325661992
5,2,gini,5495.0,0.1,24,0.7949654458315639,0.15462102832739608
5,2,gini,5495.0,0.1,25,0.8615250206767995,0.12969692152193416
5,2,gini,14728.699999999999,0.1,1,0.5545918367346939,0.1333305703842857
5,2,gini,14728.699999999999,0.1,2,0.7765511939305717,0.23167615751874712
5,2,gini,14728.699999999999,0.1,3,0.8231875611573127,0.21708536517993116
5,2,gini,14728.699999999999,0.1,4,0.7307270528339258,0.23672659802515345
5,2,gini,14728.699999999999,0.1,5,0.7357281442128486,0.18899592980348318
5,2,gini,14728.699999999999,0.1,6,0.6873850073208156,0.15876727248776584
5,2,gini,14728.699999999999,0.1,7,0.7751235482361438,0.18253524944087268
5,2,gini,14728.699999999999,0.1,8,0.7643953391478002,0.14579020165863515
5,2,gini,14728.699999999999,0.1,9,0.6997805842410529,0.13362461117563276
5,2,gini,14728.699999999999,0.1,10,0.7324297045255309,0.1568669187214533
5,2,gini,14728.699999999999,0.1,11,0.7126110793278104,0.18279942512942984
5,2,gini,14728.699999999999,0.1,12,0.6958709849669674,0.1919022539288854
5,2,gini,14728.699999999999,0.1,13,0.6978262990395764,0.19440007167093873
5,2,gini,14728.699999999999,0.1,14,0.6895754153980018,0.17114398133360506
5,2,gini,14728.699999999999,0.1,15,0.6879641947393623,0.17505600643979258
5,2,gini,14728.699999999999,0.1,16,0.7063074653318796,0.14760058970855053
5,2,gini,14728.699999999999,0.1,17,0.7124099030259246,0.18096651362482924
5,2,gini,14728.699999999999,0.1,18,0.7370635938007702,0.1576060462044328
5,2,gini,14728.699999999999,0.1,19,0.7106508266292001,0.14091410557700176
5,2,gini,14728.699999999999,0.1,20,0.7483901388870763,0.18557829376111942
5,2,gini,14728.699999999999,0.1,21,0.6248519127368114,0.14990607354140464
5,2,gini,14728.699999999999,0.1,22,0.7540414160040957,0.1492560994260914
5,2,gini,14728.699999999999,0.1,23,0.7602198885576905,0.17823868314122576
5,2,gini,14728.699999999999,0.1,24,0.7439254131297398,0.18534123111948078
5,2,gini,14728.699999999999,0.1,25,0.6764212720685434,0.1367794556503593
5,2,gini,3161.0,0.2,1,0.5,0.0
5,2,gini,3161.0,0.2,2,0.5368739155581261,0.1135195593476487
5,2,gini,3161.0,0.2,3,0.57338364561647,0.1505802425914589
5,2,gini,3161.0,0.2,4,0.5966640395027452,0.11141738606956476
5,2,gini,3161.0,0.2,5,0.6476291753457454,0.08933583213064837
5,2,gini,3161.0,0.2,6,0.6288582330736919,0.05786812011045989
5,2,gini,3161.0,0.2,7,0.6150565697715336,0.09063038137111178
5,2,gini,3161.0,0.2,8,0.6464323706534884,0.08785100967277899
5,2,gini,3161.0,0.2,9,0.6236938917160785,0.10412968301042819
5,2,gini,3161.0,0.2,10,0.6008710857231465,0.07417184927643727
5,2,gini,3161.0,0.2,11,0.5980693301905812,0.06873207118554901
5,2,gini,3161.0,0.2,12,0.6271656496313793,0.10085610269466777
5,2,gini,3161.0,0.2,13,0.6415119092755314,0.08922940995898801
5,2,gini,3161.0,0.2,14,0.5957870568154482,0.08998605790735686
5,2,gini,3161.0,0.2,15,0.6121742370757766,0.08476710920516907
5,2,gini,3161.0,0.2,16,0.608816596513204,0.10249712935830416
5,2,gini,3161.0,0.2,17,0.6121561740560325,0.0829531081453421
5,2,gini,3161.0,0.2,18,0.6351055251846807,0.10049124383067938
5,2,gini,3161.0,0.2,19,0.5900991211252034,0.09235368217880925
5,2,gini,3161.0,0.2,20,0.651975808786444,0.09094311214758309
5,2,gini,3161.0,0.2,21,0.6345838091227937,0.08859000319952673
5,2,gini,3161.0,0.2,22,0.5971205170705952,0.0733485065066193
5,2,gini,3161.0,0.2,23,0.6103243643566042,0.09117678501475587
5,2,gini,3161.0,0.2,24,0.654405107785772,0.09118699893618189
5,2,gini,3161.0,0.2,25,0.6106645722898649,0.06371718215586038
5,2,gini,3267.2,0.2,1,0.5,0.0
5,2,gini,3267.2,0.2,2,0.8129098329893558,0.18546972912803242
5,2,gini,3267.2,0.2,3,0.9157176854625433,0.007136983483084145
5,2,gini,3267.2,0.2,4,0.8180145745456727,0.11632348577117481
5,2,gini,3267.2,0.2,5,0.8053289366097116,0.09695897831840106
5,2,gini,3267.2,0.2,6,0.7958517652776781,0.10761411803462756
5,2,gini,3267.2,0.2,7,0.7992331739136731,0.06631068720150719
5,2,gini,3267.2,0.2,8,0.7878067296879883,0.07032496557360408
5,2,gini,3267.2,0.2,9,0.7804456797946466,0.08256777973987335
5,2,gini,3267.2,0.2,10,0.7675445202876817,0.06505567169388998
5,2,gini,3267.2,0.2,11,0.7623517929482451,0.07786971551034948
5,2,gini,3267.2,0.2,12,0.7534926535376419,0.10880183647076273
5,2,gini,3267.2,0.2,13,0.7597928829065821,0.06872654729530323
5,2,gini,3267.2,0.2,14,0.7697536581927041,0.09213316817890149
5,2,gini,3267.2,0.2,15,0.7415582866734158,0.08719867121347723
5,2,gini,3267.2,0.2,16,0.8009226262792826,0.06901125174802797
5,2,gini,3267.2,0.2,17,0.7433476155321462,0.0950095239637557
5,2,gini,3267.2,0.2,18,0.7980658686716302,0.09415924566047111
5,2,gini,3267.2,0.2,19,0.7675146208889976,0.09358165720784153
5,2,gini,3267.2,0.2,20,0.8187295474497397,0.06469740819569586
5,2,gini,3267.2,0.2,21,0.7802430956740917,0.07477653443084618
5,2,gini,3267.2,0.2,22,0.7885601348827234,0.07322236810871033
5,2,gini,3267.2,0.2,23,0.7859542344510551,0.09565047633967384
5,2,gini,3267.2,0.2,24,0.8040113018841838,0.06998429965055099
5,2,gini,3267.2,0.2,25,0.7727868193077783,0.08188145131544855
5,2,gini,5138.5,0.2,1,0.4893865613580536,0.010310372406097721
5,2,gini,5138.5,0.2,2,1.0,0.0
5,2,gini,5138.5,0.2,3,1.0,0.0
5,2,gini,5138.5,0.2,4,1.0,0.0
5,2,gini,5138.5,0.2,5,1.0,0.0
5,2,gini,5138.5,0.2,6,1.0,0.0
5,2,gini,5138.5,0.2,7,1.0,0.0
5,2,gini,5138.5,0.2,8,1.0,0.0
5,2,gini,5138.5,0.2,9,1.0,0.0
5,2,gini,5138.5,0.2,10,1.0,0.0
5,2,gini,5138.5,0.2,11,1.0,0.0
5,2,gini,5138.5,0.2,12,1.0,0.0
5,2,gini,5138.5,0.2,13,1.0,0.0
5,2,gini,5138.5,0.2,14,1.0,0.0
5,2,gini,5138.5,0.2,15,1.0,0.0
5,2,gini,5138.5,0.2,16,1.0,0.0
