mean,std,max_depth,min_samples_split,criterion,threshold,n_options,training_size
0.5,0.0,5,50,friedman_mse,3161.0,13,0.1
0.5,0.0,5,50,friedman_mse,3267.2,13,0.1
0.5,0.0,5,50,friedman_mse,5138.5,13,0.1
0.5,0.0,5,50,friedman_mse,5495.0,13,0.1
0.5,0.0,5,50,friedman_mse,14728.699999999999,13,0.1
0.5,0.0,5,50,friedman_mse,3161.0,14,0.1
0.5,0.0,5,50,friedman_mse,3267.2,14,0.1
0.5,0.0,5,50,friedman_mse,5138.5,14,0.1
0.5,0.0,5,50,friedman_mse,5495.0,14,0.1
0.5,0.0,5,50,friedman_mse,14728.699999999999,14,0.1
0.5,0.0,5,50,friedman_mse,3161.0,15,0.1
0.5,0.0,5,50,friedman_mse,3267.2,15,0.1
0.5,0.0,5,50,friedman_mse,5138.5,15,0.1
0.5,0.0,5,50,friedman_mse,5495.0,15,0.1
0.5,0.0,5,50,friedman_mse,14728.699999999999,15,0.1
0.5,0.0,5,50,friedman_mse,3161.0,16,0.1
0.5,0.0,5,50,friedman_mse,3267.2,16,0.1
0.5,0.0,5,50,friedman_mse,5138.5,16,0.1
0.5,0.0,5,50,friedman_mse,5495.0,16,0.1
0.5,0.0,5,50,friedman_mse,14728.699999999999,16,0.1
0.5,0.0,5,50,friedman_mse,3161.0,17,0.1
0.5,0.0,5,50,friedman_mse,3267.2,17,0.1
0.5,0.0,5,50,friedman_mse,5138.5,17,0.1
0.5,0.0,5,50,friedman_mse,5495.0,17,0.1
0.5,0.0,5,50,friedman_mse,14728.699999999999,17,0.1
0.5,0.0,5,50,friedman_mse,3161.0,18,0.1
0.5,0.0,5,50,friedman_mse,3267.2,18,0.1
0.5,0.0,5,50,friedman_mse,5138.5,18,0.1
0.5,0.0,5,50,friedman_mse,5495.0,18,0.1
0.5,0.0,5,50,friedman_mse,14728.699999999999,18,0.1
0.5,0.0,5,50,friedman_mse,3161.0,19,0.1
0.5,0.0,5,50,friedman_mse,3267.2,19,0.1
0.5,0.0,5,50,friedman_mse,5138.5,19,0.1
0.5,0.0,5,50,friedman_mse,5495.0,19,0.1
0.5,0.0,5,50,friedman_mse,14728.699999999999,19,0.1
0.5,0.0,5,50,friedman_mse,3161.0,20,0.1
0.5,0.0,5,50,friedman_mse,3267.2,20,0.1
0.5,0.0,5,50,friedman_mse,5138.5,20,0.1
0.5,0.0,5,50,friedman_mse,5495.0,20,0.1
0.5,0.0,5,50,friedman_mse,14728.699999999999,20,0.1
0.5,0.0,5,50,friedman_mse,3161.0,21,0.1
0.5,0.0,5,50,friedman_mse,3267.2,21,0.1
0.5,0.0,5,50,friedman_mse,5138.5,21,0.1
0.5,0.0,5,50,friedman_mse,5495.0,21,0.1
0.5,0.0,5,50,friedman_mse,14728.699999999999,21,0.1
0.5,0.0,5,50,friedman_mse,3161.0,22,0.1
0.5,0.0,5,50,friedman_mse,3267.2,22,0.1
0.5,0.0,5,50,friedman_mse,5138.5,22,0.1
0.5,0.0,5,50,friedman_mse,5495.0,22,0.1
0.5,0.0,5,50,friedman_mse,14728.699999999999,22,0.1
0.5,0.0,5,50,friedman_mse,3161.0,23,0.1
0.5,0.0,5,50,friedman_mse,3267.2,23,0.1
0.5,0.0,5,50,friedman_mse,5138.5,23,0.1
0.5,0.0,5,50,friedman_mse,5495.0,23,0.1
0.5,0.0,5,50,friedman_mse,14728.699999999999,23,0.1
0.5,0.0,5,50,friedman_mse,3161.0,24,0.1
0.5,0.0,5,50,friedman_mse,3267.2,24,0.1
0.5,0.0,5,50,friedman_mse,5138.5,24,0.1
0.5,0.0,5,50,friedman_mse,5495.0,24,0.1
0.5,0.0,5,50,friedman_mse,14728.699999999999,24,0.1
0.5,0.0,5,50,friedman_mse,3161.0,25,0.1
0.5,0.0,5,50,friedman_mse,3267.2,25,0.1
0.5,0.0,5,50,friedman_mse,5138.5,25,0.1
0.5,0.0,5,50,friedman_mse,5495.0,25,0.1
0.5,0.0,5,50,friedman_mse,14728.699999999999,25,0.1
0.5,0.0,5,50,friedman_mse,3161.0,1,0.2
0.5,0.0,5,50,friedman_mse,3267.2,1,0.2
0.5,0.0,5,50,friedman_mse,5138.5,1,0.2
0.5,0.0,5,50,friedman_mse,5495.0,1,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,1,0.2
0.5,0.0,5,50,friedman_mse,3161.0,2,0.2
0.5,0.0,5,50,friedman_mse,3267.2,2,0.2
0.5,0.0,5,50,friedman_mse,5138.5,2,0.2
0.5,0.0,5,50,friedman_mse,5495.0,2,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,2,0.2
0.5,0.0,5,50,friedman_mse,3161.0,3,0.2
0.5,0.0,5,50,friedman_mse,3267.2,3,0.2
0.5,0.0,5,50,friedman_mse,5138.5,3,0.2
0.5,0.0,5,50,friedman_mse,5495.0,3,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,3,0.2
0.5,0.0,5,50,friedman_mse,3161.0,4,0.2
0.5,0.0,5,50,friedman_mse,3267.2,4,0.2
0.5,0.0,5,50,friedman_mse,5138.5,4,0.2
0.5,0.0,5,50,friedman_mse,5495.0,4,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,4,0.2
0.5,0.0,5,50,friedman_mse,3161.0,5,0.2
0.5,0.0,5,50,friedman_mse,3267.2,5,0.2
0.5,0.0,5,50,friedman_mse,5138.5,5,0.2
0.5,0.0,5,50,friedman_mse,5495.0,5,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,5,0.2
0.5,0.0,5,50,friedman_mse,3161.0,6,0.2
0.5,0.0,5,50,friedman_mse,3267.2,6,0.2
0.5,0.0,5,50,friedman_mse,5138.5,6,0.2
0.5,0.0,5,50,friedman_mse,5495.0,6,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,6,0.2
0.5,0.0,5,50,friedman_mse,3161.0,7,0.2
0.5,0.0,5,50,friedman_mse,3267.2,7,0.2
0.5,0.0,5,50,friedman_mse,5138.5,7,0.2
0.5,0.0,5,50,friedman_mse,5495.0,7,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,7,0.2
0.5,0.0,5,50,friedman_mse,3161.0,8,0.2
0.5,0.0,5,50,friedman_mse,3267.2,8,0.2
0.5,0.0,5,50,friedman_mse,5138.5,8,0.2
0.5,0.0,5,50,friedman_mse,5495.0,8,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,8,0.2
0.5,0.0,5,50,friedman_mse,3161.0,9,0.2
0.5,0.0,5,50,friedman_mse,3267.2,9,0.2
0.5,0.0,5,50,friedman_mse,5138.5,9,0.2
0.5,0.0,5,50,friedman_mse,5495.0,9,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,9,0.2
0.5,0.0,5,50,friedman_mse,3161.0,10,0.2
0.5,0.0,5,50,friedman_mse,3267.2,10,0.2
0.5,0.0,5,50,friedman_mse,5138.5,10,0.2
0.5,0.0,5,50,friedman_mse,5495.0,10,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,10,0.2
0.5,0.0,5,50,friedman_mse,3161.0,11,0.2
0.5,0.0,5,50,friedman_mse,3267.2,11,0.2
0.5,0.0,5,50,friedman_mse,5138.5,11,0.2
0.5,0.0,5,50,friedman_mse,5495.0,11,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,11,0.2
0.5,0.0,5,50,friedman_mse,3161.0,12,0.2
0.5,0.0,5,50,friedman_mse,3267.2,12,0.2
0.5,0.0,5,50,friedman_mse,5138.5,12,0.2
0.5,0.0,5,50,friedman_mse,5495.0,12,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,12,0.2
0.5,0.0,5,50,friedman_mse,3161.0,13,0.2
0.5,0.0,5,50,friedman_mse,3267.2,13,0.2
0.5,0.0,5,50,friedman_mse,5138.5,13,0.2
0.5,0.0,5,50,friedman_mse,5495.0,13,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,13,0.2
0.5,0.0,5,50,friedman_mse,3161.0,14,0.2
0.5,0.0,5,50,friedman_mse,3267.2,14,0.2
0.5,0.0,5,50,friedman_mse,5138.5,14,0.2
0.5,0.0,5,50,friedman_mse,5495.0,14,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,14,0.2
0.5,0.0,5,50,friedman_mse,3161.0,15,0.2
0.5,0.0,5,50,friedman_mse,3267.2,15,0.2
0.5,0.0,5,50,friedman_mse,5138.5,15,0.2
0.5,0.0,5,50,friedman_mse,5495.0,15,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,15,0.2
0.5,0.0,5,50,friedman_mse,3161.0,16,0.2
0.5,0.0,5,50,friedman_mse,3267.2,16,0.2
0.5,0.0,5,50,friedman_mse,5138.5,16,0.2
0.5,0.0,5,50,friedman_mse,5495.0,16,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,16,0.2
0.5,0.0,5,50,friedman_mse,3161.0,17,0.2
0.5,0.0,5,50,friedman_mse,3267.2,17,0.2
0.5,0.0,5,50,friedman_mse,5138.5,17,0.2
0.5,0.0,5,50,friedman_mse,5495.0,17,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,17,0.2
0.5,0.0,5,50,friedman_mse,3161.0,18,0.2
0.5,0.0,5,50,friedman_mse,3267.2,18,0.2
0.5,0.0,5,50,friedman_mse,5138.5,18,0.2
0.5,0.0,5,50,friedman_mse,5495.0,18,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,18,0.2
0.5,0.0,5,50,friedman_mse,3161.0,19,0.2
0.5,0.0,5,50,friedman_mse,3267.2,19,0.2
0.5,0.0,5,50,friedman_mse,5138.5,19,0.2
0.5,0.0,5,50,friedman_mse,5495.0,19,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,19,0.2
0.5,0.0,5,50,friedman_mse,3161.0,20,0.2
0.5,0.0,5,50,friedman_mse,3267.2,20,0.2
0.5,0.0,5,50,friedman_mse,5138.5,20,0.2
0.5,0.0,5,50,friedman_mse,5495.0,20,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,20,0.2
0.5,0.0,5,50,friedman_mse,3161.0,21,0.2
0.5,0.0,5,50,friedman_mse,3267.2,21,0.2
0.5,0.0,5,50,friedman_mse,5138.5,21,0.2
0.5,0.0,5,50,friedman_mse,5495.0,21,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,21,0.2
0.5,0.0,5,50,friedman_mse,3161.0,22,0.2
0.5,0.0,5,50,friedman_mse,3267.2,22,0.2
0.5,0.0,5,50,friedman_mse,5138.5,22,0.2
0.5,0.0,5,50,friedman_mse,5495.0,22,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,22,0.2
0.5,0.0,5,50,friedman_mse,3161.0,23,0.2
0.5,0.0,5,50,friedman_mse,3267.2,23,0.2
0.5,0.0,5,50,friedman_mse,5138.5,23,0.2
0.5,0.0,5,50,friedman_mse,5495.0,23,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,23,0.2
0.5,0.0,5,50,friedman_mse,3161.0,24,0.2
0.5,0.0,5,50,friedman_mse,3267.2,24,0.2
0.5,0.0,5,50,friedman_mse,5138.5,24,0.2
0.5,0.0,5,50,friedman_mse,5495.0,24,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,24,0.2
0.5,0.0,5,50,friedman_mse,3161.0,25,0.2
0.5,0.0,5,50,friedman_mse,3267.2,25,0.2
0.5,0.0,5,50,friedman_mse,5138.5,25,0.2
0.5,0.0,5,50,friedman_mse,5495.0,25,0.2
0.5,0.0,5,50,friedman_mse,14728.699999999999,25,0.2
0.5,0.0,5,50,friedman_mse,3161.0,1,0.5
0.5,0.0,5,50,friedman_mse,3267.2,1,0.5
0.5053669876954177,0.029354324189646633,5,50,friedman_mse,5138.5,1,0.5
0.8180233484947731,0.02642862916474007,5,50,friedman_mse,5495.0,1,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,1,0.5
0.5,0.0,5,50,friedman_mse,3161.0,2,0.5
0.788524471694057,0.19417051252997433,5,50,friedman_mse,3267.2,2,0.5
0.8499532846463527,0.04287867061271783,5,50,friedman_mse,5138.5,2,0.5
0.8179619997456588,0.03496127429949771,5,50,friedman_mse,5495.0,2,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,2,0.5
0.5,0.0,5,50,friedman_mse,3161.0,3,0.5
0.8378014073383792,0.17385714457905874,5,50,friedman_mse,3267.2,3,0.5
0.8290998264284616,0.031164555370999457,5,50,friedman_mse,5138.5,3,0.5
0.8117262274306423,0.04097942731228483,5,50,friedman_mse,5495.0,3,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,3,0.5
0.5,0.0,5,50,friedman_mse,3161.0,4,0.5
0.8764989175891275,0.12960515823716123,5,50,friedman_mse,3267.2,4,0.5
0.8620446482567917,0.06402702172351787,5,50,friedman_mse,5138.5,4,0.5
0.8060032303831373,0.03567416455960745,5,50,friedman_mse,5495.0,4,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,4,0.5
0.5,0.0,5,50,friedman_mse,3161.0,5,0.5
0.8133053105458252,0.18629165387847602,5,50,friedman_mse,3267.2,5,0.5
0.8360760119547445,0.04785132552499575,5,50,friedman_mse,5138.5,5,0.5
0.8142929459467014,0.03841348749465866,5,50,friedman_mse,5495.0,5,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,5,0.5
0.5,0.0,5,50,friedman_mse,3161.0,6,0.5
0.8939758481992225,0.0940030705006682,5,50,friedman_mse,3267.2,6,0.5
0.8430358395131285,0.057655058851192806,5,50,friedman_mse,5138.5,6,0.5
0.8130408390480696,0.03941226656678366,5,50,friedman_mse,5495.0,6,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,6,0.5
0.5,0.0,5,50,friedman_mse,3161.0,7,0.5
0.7677611542264731,0.20185235693286838,5,50,friedman_mse,3267.2,7,0.5
0.8358697991834125,0.01897261867747521,5,50,friedman_mse,5138.5,7,0.5
0.8210102719313742,0.02983813996401235,5,50,friedman_mse,5495.0,7,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,7,0.5
0.5,0.0,5,50,friedman_mse,3161.0,8,0.5
0.8103913047681038,0.1843667044651372,5,50,friedman_mse,3267.2,8,0.5
0.8387270470841873,0.04775112025123145,5,50,friedman_mse,5138.5,8,0.5
0.8101583307486502,0.04400226796043995,5,50,friedman_mse,5495.0,8,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,8,0.5
0.5,0.0,5,50,friedman_mse,3161.0,9,0.5
0.8760133487418484,0.1291880627515111,5,50,friedman_mse,3267.2,9,0.5
0.8349538970652409,0.04654093048403145,5,50,friedman_mse,5138.5,9,0.5
0.8064895727126078,0.03879681171851101,5,50,friedman_mse,5495.0,9,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,9,0.5
0.5,0.0,5,50,friedman_mse,3161.0,10,0.5
0.8470203023367109,0.15028959476569384,5,50,friedman_mse,3267.2,10,0.5
0.8609965767018591,0.051239439533381545,5,50,friedman_mse,5138.5,10,0.5
0.8272895558694829,0.029714659774861193,5,50,friedman_mse,5495.0,10,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,10,0.5
0.5,0.0,5,50,friedman_mse,3161.0,11,0.5
0.8499865180756823,0.15153415407967466,5,50,friedman_mse,3267.2,11,0.5
0.8313961992741861,0.049852626572452506,5,50,friedman_mse,5138.5,11,0.5
0.8095002706516198,0.03666164160640019,5,50,friedman_mse,5495.0,11,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,11,0.5
0.5,0.0,5,50,friedman_mse,3161.0,12,0.5
0.7895571827725504,0.19489746696084845,5,50,friedman_mse,3267.2,12,0.5
0.8266629908641974,0.024444231000624633,5,50,friedman_mse,5138.5,12,0.5
0.8079862326012097,0.040421874930376044,5,50,friedman_mse,5495.0,12,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,12,0.5
0.5,0.0,5,50,friedman_mse,3161.0,13,0.5
0.8503994108835663,0.15170408598886231,5,50,friedman_mse,3267.2,13,0.5
0.843218735590232,0.04128705936875118,5,50,friedman_mse,5138.5,13,0.5
0.8052386971164849,0.040161548836863493,5,50,friedman_mse,5495.0,13,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,13,0.5
0.5,0.0,5,50,friedman_mse,3161.0,14,0.5
0.852890459790783,0.15254796125899683,5,50,friedman_mse,3267.2,14,0.5
0.8294573559357691,0.023635186761648205,5,50,friedman_mse,5138.5,14,0.5
0.8169936071539194,0.030046897875009318,5,50,friedman_mse,5495.0,14,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,14,0.5
0.5,0.0,5,50,friedman_mse,3161.0,15,0.5
0.8764064210905099,0.12909904464275662,5,50,friedman_mse,3267.2,15,0.5
0.8389419338510375,0.0420278735072749,5,50,friedman_mse,5138.5,15,0.5
0.8021378353573445,0.023008740540016663,5,50,friedman_mse,5495.0,15,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,15,0.5
0.5,0.0,5,50,friedman_mse,3161.0,16,0.5
0.8358646135226616,0.1728422240595419,5,50,friedman_mse,3267.2,16,0.5
0.8303956430297188,0.046725383919643856,5,50,friedman_mse,5138.5,16,0.5
0.7966833161353825,0.025838514795848276,5,50,friedman_mse,5495.0,16,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,16,0.5
0.5,0.0,5,50,friedman_mse,3161.0,17,0.5
0.8508387330969368,0.15193947310608205,5,50,friedman_mse,3267.2,17,0.5
0.8531131474823994,0.05344507885122555,5,50,friedman_mse,5138.5,17,0.5
0.8122305561276109,0.02911292454387858,5,50,friedman_mse,5495.0,17,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,17,0.5
0.5,0.0,5,50,friedman_mse,3161.0,18,0.5
0.8914063061920515,0.09297884545851572,5,50,friedman_mse,3267.2,18,0.5
0.8472536893257686,0.0407325000866394,5,50,friedman_mse,5138.5,18,0.5
0.8174365314874091,0.041658428730841385,5,50,friedman_mse,5495.0,18,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,18,0.5
0.5,0.0,5,50,friedman_mse,3161.0,19,0.5
0.8745645106362222,0.12883323982538844,5,50,friedman_mse,3267.2,19,0.5
0.8378270288004988,0.046684047311338524,5,50,friedman_mse,5138.5,19,0.5
0.8212434034074851,0.02910681641062112,5,50,friedman_mse,5495.0,19,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,19,0.5
0.5,0.0,5,50,friedman_mse,3161.0,20,0.5
0.8712558412743097,0.1274372829586888,5,50,friedman_mse,3267.2,20,0.5
0.842061980410184,0.04218878896578963,5,50,friedman_mse,5138.5,20,0.5
0.8051944446302123,0.04002826425514225,5,50,friedman_mse,5495.0,20,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,20,0.5
0.5,0.0,5,50,friedman_mse,3161.0,21,0.5
0.8555693759970845,0.1543114868567619,5,50,friedman_mse,3267.2,21,0.5
0.827839671157258,0.033398331275996965,5,50,friedman_mse,5138.5,21,0.5
0.813181895017441,0.039086122815314865,5,50,friedman_mse,5495.0,21,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,21,0.5
0.5,0.0,5,50,friedman_mse,3161.0,22,0.5
0.8527198068922346,0.15304048139045998,5,50,friedman_mse,3267.2,22,0.5
0.8399902622154221,0.04847106943482596,5,50,friedman_mse,5138.5,22,0.5
0.8085580222832418,0.04561620871589803,5,50,friedman_mse,5495.0,22,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,22,0.5
0.5,0.0,5,50,friedman_mse,3161.0,23,0.5
0.8538084015839736,0.15348689322783907,5,50,friedman_mse,3267.2,23,0.5
0.826897729783064,0.029435118777100075,5,50,friedman_mse,5138.5,23,0.5
0.8166391611449454,0.037575458165489586,5,50,friedman_mse,5495.0,23,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,23,0.5
0.5,0.0,5,50,friedman_mse,3161.0,24,0.5
0.8537101863747534,0.15283760183760747,5,50,friedman_mse,3267.2,24,0.5
0.8351268352600029,0.04223571283815924,5,50,friedman_mse,5138.5,24,0.5
0.8149879008916487,0.04070849432570757,5,50,friedman_mse,5495.0,24,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,24,0.5
0.5,0.0,5,50,friedman_mse,3161.0,25,0.5
0.8946691906611246,0.09447316440944924,5,50,friedman_mse,3267.2,25,0.5
0.8451823454152365,0.042289377719088715,5,50,friedman_mse,5138.5,25,0.5
0.7982847513054779,0.02965399824502902,5,50,friedman_mse,5495.0,25,0.5
0.5,0.0,5,50,friedman_mse,14728.699999999999,25,0.5
0.5,0.0,5,50,friedman_mse,3161.0,1,0.7
0.5,0.0,5,50,friedman_mse,3267.2,1,0.7
0.47395819534412975,0.036774310303299584,5,50,friedman_mse,5138.5,1,0.7
0.7830640983034798,0.049600663840911476,5,50,friedman_mse,5495.0,1,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,1,0.7
0.5,0.0,5,50,friedman_mse,3161.0,2,0.7
0.8747401727922476,0.1302602040932912,5,50,friedman_mse,3267.2,2,0.7
0.8322093609019616,0.033313979941555265,5,50,friedman_mse,5138.5,2,0.7
0.8028549254174271,0.037238371144386676,5,50,friedman_mse,5495.0,2,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,2,0.7
0.5,0.0,5,50,friedman_mse,3161.0,3,0.7
0.9256128240669248,0.02138484876238839,5,50,friedman_mse,3267.2,3,0.7
0.8310937325818596,0.0674772476594083,5,50,friedman_mse,5138.5,3,0.7
0.7979242147985948,0.08564402573091169,5,50,friedman_mse,5495.0,3,0.7
0.5223958333333334,0.1001572114921781,5,50,friedman_mse,14728.699999999999,3,0.7
0.5,0.0,5,50,friedman_mse,3161.0,4,0.7
0.8908880388096388,0.09368590915914397,5,50,friedman_mse,3267.2,4,0.7
0.8528696604263448,0.031496683381968406,5,50,friedman_mse,5138.5,4,0.7
0.8248941428594858,0.059887856588056974,5,50,friedman_mse,5495.0,4,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,4,0.7
0.5,0.0,5,50,friedman_mse,3161.0,5,0.7
0.8690210096596397,0.1353402165458114,5,50,friedman_mse,3267.2,5,0.7
0.8249205356654453,0.05147741778328874,5,50,friedman_mse,5138.5,5,0.7
0.7980260934787301,0.06073981615126753,5,50,friedman_mse,5495.0,5,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,5,0.7
0.5,0.0,5,50,friedman_mse,3161.0,6,0.7
0.9151795587456995,0.028409946966598498,5,50,friedman_mse,3267.2,6,0.7
0.8294498974054905,0.029799491871290464,5,50,friedman_mse,5138.5,6,0.7
0.7973661525098059,0.062118239350340075,5,50,friedman_mse,5495.0,6,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,6,0.7
0.5,0.0,5,50,friedman_mse,3161.0,7,0.7
0.8626777930140713,0.1259544436957108,5,50,friedman_mse,3267.2,7,0.7
0.8352934543672864,0.02095505574841076,5,50,friedman_mse,5138.5,7,0.7
0.8004231850539263,0.06847429102265436,5,50,friedman_mse,5495.0,7,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,7,0.7
0.5,0.0,5,50,friedman_mse,3161.0,8,0.7
0.9179331835549333,0.02490899213409715,5,50,friedman_mse,3267.2,8,0.7
0.8239222632810994,0.03898681788943683,5,50,friedman_mse,5138.5,8,0.7
0.8257523577232673,0.04795233721413602,5,50,friedman_mse,5495.0,8,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,8,0.7
0.5,0.0,5,50,friedman_mse,3161.0,9,0.7
0.877348514801508,0.13090616924139178,5,50,friedman_mse,3267.2,9,0.7
0.833266795625649,0.04090438640154364,5,50,friedman_mse,5138.5,9,0.7
0.8177638215126761,0.054449149548844625,5,50,friedman_mse,5495.0,9,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,9,0.7
0.5,0.0,5,50,friedman_mse,3161.0,10,0.7
0.8863835273842209,0.09443043465927939,5,50,friedman_mse,3267.2,10,0.7
0.8434853467804787,0.022576454038033378,5,50,friedman_mse,5138.5,10,0.7
0.8249814351811242,0.05075910287289807,5,50,friedman_mse,5495.0,10,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,10,0.7
0.5,0.0,5,50,friedman_mse,3161.0,11,0.7
0.8530030169818172,0.1526591463826691,5,50,friedman_mse,3267.2,11,0.7
0.8289565342271127,0.02691230085350167,5,50,friedman_mse,5138.5,11,0.7
0.8091933982329806,0.05604133493232542,5,50,friedman_mse,5495.0,11,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,11,0.7
0.5,0.0,5,50,friedman_mse,3161.0,12,0.7
0.8936231072072806,0.09432148246945589,5,50,friedman_mse,3267.2,12,0.7
0.8587813615531006,0.046615017654747945,5,50,friedman_mse,5138.5,12,0.7
0.819248157794469,0.04769970933127736,5,50,friedman_mse,5495.0,12,0.7
0.5240384615384615,0.10750326814902837,5,50,friedman_mse,14728.699999999999,12,0.7
0.5,0.0,5,50,friedman_mse,3161.0,13,0.7
0.8965565936144095,0.09634077708684108,5,50,friedman_mse,3267.2,13,0.7
0.8211504038539632,0.04176834994335313,5,50,friedman_mse,5138.5,13,0.7
0.8255267669343599,0.05673032475608382,5,50,friedman_mse,5495.0,13,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,13,0.7
0.5,0.0,5,50,friedman_mse,3161.0,14,0.7
0.896427381483227,0.09540413794953946,5,50,friedman_mse,3267.2,14,0.7
0.8246613247863248,0.03721606941644238,5,50,friedman_mse,5138.5,14,0.7
0.8124445409168246,0.06549426983802957,5,50,friedman_mse,5495.0,14,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,14,0.7
0.5,0.0,5,50,friedman_mse,3161.0,15,0.7
0.8994555276868107,0.097772717550889,5,50,friedman_mse,3267.2,15,0.7
0.830724334241757,0.03961593995274644,5,50,friedman_mse,5138.5,15,0.7
0.8103924759092825,0.05140243078642535,5,50,friedman_mse,5495.0,15,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,15,0.7
0.5,0.0,5,50,friedman_mse,3161.0,16,0.7
0.8918066654610401,0.09406917602602338,5,50,friedman_mse,3267.2,16,0.7
0.8284683918810515,0.027447045996179562,5,50,friedman_mse,5138.5,16,0.7
0.7879138803385286,0.054714065645364796,5,50,friedman_mse,5495.0,16,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,16,0.7
0.5,0.0,5,50,friedman_mse,3161.0,17,0.7
0.8792747586949311,0.1304648033684392,5,50,friedman_mse,3267.2,17,0.7
0.8388008723812698,0.0426423442909856,5,50,friedman_mse,5138.5,17,0.7
0.8376539785634165,0.0489528130845273,5,50,friedman_mse,5495.0,17,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,17,0.7
0.5,0.0,5,50,friedman_mse,3161.0,18,0.7
0.8911394489197217,0.09396071757617427,5,50,friedman_mse,3267.2,18,0.7
0.8544232267135493,0.033003503364869326,5,50,friedman_mse,5138.5,18,0.7
0.8269831692903091,0.03361950967137037,5,50,friedman_mse,5495.0,18,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,18,0.7
0.5,0.0,5,50,friedman_mse,3161.0,19,0.7
0.8752199133756575,0.1294925923445711,5,50,friedman_mse,3267.2,19,0.7
0.8302287570347915,0.040105053581523546,5,50,friedman_mse,5138.5,19,0.7
0.8153636867918281,0.061726758380252066,5,50,friedman_mse,5495.0,19,0.7
0.5,0.0,5,50,friedman_mse,14728.699999999999,19,0.7
0.5,0.0,5,50,friedman_mse,3161.0,20,0.7
0.9116337905751705,0.015299838281333298,5,50,friedman_mse,3267.2,20,0.7
0.84068380105382,0.028637895194411643,5,50,friedman_mse,5138.5,20,0.7
