max_depth,min_samples_split,criterion,threshold,training_size,n_options,mean,std
5,2,gini,58.1726,0.2,19,0.676792908694807,0.013350365862043646
5,2,gini,58.1726,0.2,20,0.6776255824780285,0.014829081375770579
5,2,gini,58.1726,0.2,21,0.685277795624641,0.015944598228081912
5,2,gini,58.1726,0.2,22,0.6831528076262787,0.015257852444216301
5,2,gini,58.1726,0.2,23,0.6829236071994862,0.01513181767299954
5,2,gini,58.1726,0.2,24,0.686809167284176,0.012954531939972017
5,2,gini,58.1726,0.2,25,0.6924307594946544,0.014428851335020938
5,2,gini,58.1726,0.2,26,0.6899361084439796,0.013080032092028541
5,2,gini,58.1726,0.2,27,0.6888104758455907,0.013262051439413487
5,2,gini,58.1726,0.2,28,0.6990862244368627,0.01000473983277518
5,2,gini,58.1726,0.2,29,0.6988686470727234,0.00957284427746327
5,2,gini,58.1726,0.2,30,0.6952182778586773,0.011645233362014252
5,2,gini,58.1726,0.2,31,0.6934367471147971,0.01725656892682032
5,2,gini,58.1726,0.2,32,0.6937050615033,0.01519314618065307
5,2,gini,22.464,0.5,1,0.5,0.0
5,2,gini,22.464,0.5,2,0.5,0.0
5,2,gini,22.464,0.5,3,0.5,0.0
5,2,gini,22.464,0.5,4,0.5,0.0
5,2,gini,22.464,0.5,5,0.5,0.0
5,2,gini,22.464,0.5,6,0.5,0.0
5,2,gini,22.464,0.5,7,0.5,0.0
5,2,gini,22.464,0.5,8,0.5,0.0
5,2,gini,22.464,0.5,9,0.5,0.0
5,2,gini,22.464,0.5,10,0.5,0.0
5,2,gini,22.464,0.5,11,0.5,0.0
5,2,gini,22.464,0.5,12,0.5,0.0
5,2,gini,22.464,0.5,13,0.5,0.0
5,2,gini,22.464,0.5,14,0.5,0.0
5,2,gini,22.464,0.5,15,0.5104905735249486,0.0064225218473501315
5,2,gini,22.464,0.5,16,0.5084507883639643,0.008247019956370045
5,2,gini,22.464,0.5,17,0.5982037943238445,0.009404511478744158
5,2,gini,22.464,0.5,18,0.6185918193863473,0.015394971442038366
5,2,gini,22.464,0.5,19,0.6190753094945007,0.014968349146402
5,2,gini,22.464,0.5,20,0.6900340023629014,0.010095740649710269
5,2,gini,22.464,0.5,21,0.6874741241051847,0.010411258730561024
5,2,gini,22.464,0.5,22,0.7296322497477465,0.008407737318669038
5,2,gini,22.464,0.5,23,0.7298269169466803,0.007521628771332397
5,2,gini,22.464,0.5,24,0.7325131546157614,0.007739540711107584
5,2,gini,22.464,0.5,25,0.726541367230692,0.00747806825536361
5,2,gini,22.464,0.5,26,0.7275691989463403,0.006829638035368708
5,2,gini,22.464,0.5,27,0.7284432959551081,0.006784993819766093
5,2,gini,22.464,0.5,28,0.7267341132662721,0.00738544863540802
5,2,gini,22.464,0.5,29,0.7279393821271081,0.007469346072608174
5,2,gini,22.464,0.5,30,0.7268220369452765,0.00727589326557974
5,2,gini,22.464,0.5,31,0.7279185566551037,0.006636373831653885
5,2,gini,22.464,0.5,32,0.7291306661776951,0.007153852799911924
5,2,gini,23.3968,0.5,1,0.5,0.0
5,2,gini,23.3968,0.5,2,0.6463829014711674,0.0052268780464921625
5,2,gini,23.3968,0.5,3,0.6499784096846902,0.004592952558008161
5,2,gini,23.3968,0.5,4,0.7692852880178143,0.004211080266466187
5,2,gini,23.3968,0.5,5,0.7690021968530313,0.004298045866331564
5,2,gini,23.3968,0.5,6,0.7696211141728375,0.006647487990316743
5,2,gini,23.3968,0.5,7,0.8754302706333318,0.003153051134517619
5,2,gini,23.3968,0.5,8,0.8833310521663373,0.002788951497060271
5,2,gini,23.3968,0.5,9,0.8829618885453527,0.002615771054703336
5,2,gini,23.3968,0.5,10,0.8836845467020138,0.0030167558770540686
5,2,gini,23.3968,0.5,11,0.8825391067263604,0.003116882784634572
5,2,gini,23.3968,0.5,12,0.882747537354754,0.0029231841768244137
5,2,gini,23.3968,0.5,13,0.8823180746079536,0.003457610537389152
5,2,gini,23.3968,0.5,14,0.8845332592649637,0.0026674707677982698
5,2,gini,23.3968,0.5,15,0.8833157027761501,0.002909989791719347
5,2,gini,23.3968,0.5,16,0.8822177145818154,0.004030660808199878
5,2,gini,23.3968,0.5,17,0.7311736726979191,0.16927343884167323
5,2,gini,23.3968,0.5,18,0.6439710141677655,0.12063097228870331
5,2,gini,23.3968,0.5,19,0.645500890818105,0.12219967825576124
5,2,gini,23.3968,0.5,20,0.667729960722576,0.07532762149098046
5,2,gini,23.3968,0.5,21,0.6665933072150211,0.07584650667415764
5,2,gini,23.3968,0.5,22,0.6427003847522753,0.0061547896641126814
5,2,gini,23.3968,0.5,23,0.6446390521653342,0.004844415743888553
5,2,gini,23.3968,0.5,24,0.6443042881226045,0.004810180427048606
5,2,gini,23.3968,0.5,25,0.6546640689716094,0.05461386746979776
5,2,gini,23.3968,0.5,26,0.6546019455470574,0.054287010021287614
5,2,gini,23.3968,0.5,27,0.6541862236428653,0.054552012679095443
5,2,gini,23.3968,0.5,28,0.6547131791254466,0.05423756698037849
5,2,gini,23.3968,0.5,29,0.6460631711462744,0.005190731979160781
5,2,gini,23.3968,0.5,30,0.6553083561286536,0.054996580709020255
5,2,gini,23.3968,0.5,31,0.65748596206651,0.05480036333558407
5,2,gini,23.3968,0.5,32,0.6444123658546608,0.004119795788621471
5,2,gini,30.396,0.5,1,0.8478946757809241,0.003251322973173059
5,2,gini,30.396,0.5,2,0.8478929831739768,0.004381590397927228
5,2,gini,30.396,0.5,3,0.8664340527655549,0.004216500389817921
5,2,gini,30.396,0.5,4,0.8719051702492949,0.0032110328208522954
5,2,gini,30.396,0.5,5,0.872046703566818,0.0032518478994990243
5,2,gini,30.396,0.5,6,0.871736057872714,0.003704280326954989
5,2,gini,30.396,0.5,7,0.873583011512447,0.0028863717078726142
5,2,gini,30.396,0.5,8,0.8739228104854696,0.002421248141295448
5,2,gini,30.396,0.5,9,0.8729388680397389,0.002802252017657806
5,2,gini,30.396,0.5,10,0.8730538113028674,0.0031152729465552496
5,2,gini,30.396,0.5,11,0.8743301772933354,0.0024288516801383385
5,2,gini,30.396,0.5,12,0.872977338875276,0.00387371248454212
5,2,gini,30.396,0.5,13,0.8849925451320463,0.002962884421337498
5,2,gini,30.396,0.5,14,0.8836736434589312,0.0028428881395154456
5,2,gini,30.396,0.5,15,0.8918260010931395,0.0036186775187667945
5,2,gini,30.396,0.5,16,0.889256731361959,0.003309924298007426
5,2,gini,30.396,0.5,17,0.8988936809093904,0.004038604654644111
5,2,gini,30.396,0.5,18,0.9017350846932487,0.004289021525344923
5,2,gini,30.396,0.5,19,0.9032602728191466,0.0026271593878108047
5,2,gini,30.396,0.5,20,0.9017284069606115,0.0038749015415525073
5,2,gini,30.396,0.5,21,0.9030907694088599,0.004063734900683519
