mean,std,max_depth,min_samples_split,criterion,threshold,training_size,n_options
0.5,0.0,8,5,friedman_mse,22.464,0.1,32
0.6013195088143929,0.17859460776472738,8,5,friedman_mse,23.3968,0.1,32
0.9069562768382367,0.011480956251414348,8,5,friedman_mse,30.396,0.1,32
0.7869305561661281,0.03923949766893465,8,5,friedman_mse,45.1672,0.1,32
0.7868067048296894,0.036631957511726196,8,5,friedman_mse,58.1726,0.1,32
0.5,0.0,8,5,friedman_mse,22.464,0.2,32
0.5224780624865853,0.08999138664923406,8,5,friedman_mse,23.3968,0.2,32
0.9148299296759733,0.008037251616973391,8,5,friedman_mse,30.396,0.2,32
0.7843397316673197,0.036846346106472395,8,5,friedman_mse,45.1672,0.2,32
0.7926428038532924,0.03895714584462109,8,5,friedman_mse,58.1726,0.2,32
0.5,0.0,8,5,friedman_mse,22.464,0.5,32
0.5013918189456185,0.0016890681195108096,8,5,friedman_mse,23.3968,0.5,32
0.9129059083189628,0.0058755964077359685,8,5,friedman_mse,30.396,0.5,32
0.7971549590531944,0.03689307654779345,8,5,friedman_mse,45.1672,0.5,32
0.7799387581032149,0.03594705677138094,8,5,friedman_mse,58.1726,0.5,32
0.5,0.0,8,5,friedman_mse,22.464,0.7,32
0.5012321260651288,0.001974324837123769,8,5,friedman_mse,23.3968,0.7,32
0.9120392921244396,0.007155292188127227,8,5,friedman_mse,30.396,0.7,32
0.8082039432007825,0.021602469548450614,8,5,friedman_mse,45.1672,0.7,32
0.7817321438835279,0.023762029633221746,8,5,friedman_mse,58.1726,0.7,32
0.5,0.0,8,10,mse,22.464,0.1,32
0.5802430298842884,0.164126455851334,8,10,mse,23.3968,0.1,32
0.9009282018946412,0.006975519368179311,8,10,mse,30.396,0.1,32
0.788435123205167,0.030570509353001443,8,10,mse,45.1672,0.1,32
0.7762776298013556,0.04040319022954091,8,10,mse,58.1726,0.1,32
0.5,0.0,8,10,mse,22.464,0.2,32
0.5010666410790305,0.00168892509786358,8,10,mse,23.3968,0.2,32
0.9099491861178508,0.007181312936617681,8,10,mse,30.396,0.2,32
0.8054788677943241,0.034639317991387475,8,10,mse,45.1672,0.2,32
0.7730528495457368,0.041001284646780344,8,10,mse,58.1726,0.2,32
0.5,0.0,8,10,mse,22.464,0.5,32
0.5008783248926266,0.0016455383716856892,8,10,mse,23.3968,0.5,32
0.9160973408376828,0.007092754216951991,8,10,mse,30.396,0.5,32
0.8032967220166514,0.024463843044606196,8,10,mse,45.1672,0.5,32
0.7735707529963084,0.029649177952321148,8,10,mse,58.1726,0.5,32
0.5,0.0,8,10,mse,22.464,0.7,32
0.5015360048404729,0.0018887250065668672,8,10,mse,23.3968,0.7,32
0.9130907252613175,0.007343025746842031,8,10,mse,30.396,0.7,32
0.8016874740321184,0.023456681191130875,8,10,mse,45.1672,0.7,32
0.7800876790123129,0.033985582725617504,8,10,mse,58.1726,0.7,32
0.5,0.0,8,10,friedman_mse,22.464,0.1,32
0.520570879125194,0.09002664801429636,8,10,friedman_mse,23.3968,0.1,32
0.8997777211037198,0.007797978313273836,8,10,friedman_mse,30.396,0.1,32
0.7793554769684392,0.042266410551774665,8,10,friedman_mse,45.1672,0.1,32
0.788011397960475,0.03336483651673971,8,10,friedman_mse,58.1726,0.1,32
0.5,0.0,8,10,friedman_mse,22.464,0.2,32
0.5409592320843267,0.12326732945860727,8,10,friedman_mse,23.3968,0.2,32
0.9090815016157316,0.006839650868094971,8,10,friedman_mse,30.396,0.2,32
0.7929536374625605,0.036062114422836765,8,10,friedman_mse,45.1672,0.2,32
0.7854172515252775,0.04073810460084403,8,10,friedman_mse,58.1726,0.2,32
0.5,0.0,8,10,friedman_mse,22.464,0.5,32
0.5006934723557304,0.0011781455228109582,8,10,friedman_mse,23.3968,0.5,32
0.9126631838258538,0.0046967877232969345,8,10,friedman_mse,30.396,0.5,32
0.8060852179595155,0.025299106956125174,8,10,friedman_mse,45.1672,0.5,32
0.7754047932386087,0.030412845657996606,8,10,friedman_mse,58.1726,0.5,32
0.5,0.0,8,10,friedman_mse,22.464,0.7,32
0.5006261007842074,0.0012760223233851742,8,10,friedman_mse,23.3968,0.7,32
0.913617859626739,0.005437914123323738,8,10,friedman_mse,30.396,0.7,32
0.8129876146099537,0.02856007448762156,8,10,friedman_mse,45.1672,0.7,32
0.7702586911231324,0.03774648349358656,8,10,friedman_mse,58.1726,0.7,32
0.5,0.0,8,20,mse,22.464,0.1,32
0.5804286639746634,0.16500858654690845,8,20,mse,23.3968,0.1,32
0.8976463903705982,0.010106355482719176,8,20,mse,30.396,0.1,32
0.8013584567575631,0.03584533518870534,8,20,mse,45.1672,0.1,32
0.7730793215371351,0.033725413158571596,8,20,mse,58.1726,0.1,32
0.5,0.0,8,20,mse,22.464,0.2,32
0.5401252354067239,0.12350343406369942,8,20,mse,23.3968,0.2,32
0.904631587938848,0.009156878212763331,8,20,mse,30.396,0.2,32
0.796724453360085,0.044284891120041865,8,20,mse,45.1672,0.2,32
0.7819388822148317,0.04048829775071108,8,20,mse,58.1726,0.2,32
0.5,0.0,8,20,mse,22.464,0.5,32
0.5017313132784632,0.002176832217375772,8,20,mse,23.3968,0.5,32
0.9099900107303549,0.005797007226083958,8,20,mse,30.396,0.5,32
0.8089018705609663,0.026611685257606547,8,20,mse,45.1672,0.5,32
0.7646630900026277,0.036399967090440535,8,20,mse,58.1726,0.5,32
0.5,0.0,8,20,mse,22.464,0.7,32
0.5007103145906722,0.001299585431160532,8,20,mse,23.3968,0.7,32
0.9116640261141379,0.004896074188815117,8,20,mse,30.396,0.7,32
0.8047540394920969,0.03948722253690148,8,20,mse,45.1672,0.7,32
0.7674785930038164,0.02974015471918067,8,20,mse,58.1726,0.7,32
0.5,0.0,8,20,friedman_mse,22.464,0.1,32
0.5604047126832504,0.14706184008480336,8,20,friedman_mse,23.3968,0.1,32
0.8946491749506531,0.009938042821714054,8,20,friedman_mse,30.396,0.1,32
0.7930561730113193,0.030342207893790264,8,20,friedman_mse,45.1672,0.1,32
0.7670311407726917,0.027326795142712138,8,20,friedman_mse,58.1726,0.1,32
0.5,0.0,8,20,friedman_mse,22.464,0.2,32
0.540173828956064,0.12365544544878852,8,20,friedman_mse,23.3968,0.2,32
0.9093296166491877,0.00793951160786289,8,20,friedman_mse,30.396,0.2,32
0.7835892456902644,0.036297343164010315,8,20,friedman_mse,45.1672,0.2,32
0.7892600112028737,0.03830748320795225,8,20,friedman_mse,58.1726,0.2,32
0.5,0.0,8,20,friedman_mse,22.464,0.5,32
0.5008429329433456,0.0015120816056868873,8,20,friedman_mse,23.3968,0.5,32
0.9130215793942984,0.005434319008701302,8,20,friedman_mse,30.396,0.5,32
0.8007610665238708,0.032727121937741174,8,20,friedman_mse,45.1672,0.5,32
0.779497136498384,0.038456596385928986,8,20,friedman_mse,58.1726,0.5,32
0.5,0.0,8,20,friedman_mse,22.464,0.7,32
0.5012327360640553,0.0016688980822318572,8,20,friedman_mse,23.3968,0.7,32
0.9131473636470486,0.006162368765418046,8,20,friedman_mse,30.396,0.7,32
0.8099689550552455,0.01442220166596543,8,20,friedman_mse,45.1672,0.7,32
0.7738426641203299,0.026375189065840205,8,20,friedman_mse,58.1726,0.7,32
