mean,std,max_depth,min_samples_split,criterion,threshold,training_size
0.7693175204095606,0.06358938537772936,5,2,mse,7395.555571428571,0.1
0.7693175204095606,0.06358938537772936,5,2,mse,8465.152999999998,0.1
0.7693175204095606,0.06358938537772936,5,2,mse,10259.905357142854,0.1
0.7693175204095606,0.06358938537772936,5,2,mse,11656.234285714285,0.1
0.7693175204095606,0.06358938537772936,5,2,mse,13508.177857142859,0.1
0.7618282612546522,0.06421493534234472,5,2,mse,7395.555571428571,0.1
0.7618282612546522,0.06421493534234472,5,2,mse,8465.152999999998,0.1
0.7618282612546522,0.06421493534234472,5,2,mse,10259.905357142854,0.1
0.7618282612546522,0.06421493534234472,5,2,mse,11656.234285714285,0.1
0.7618282612546522,0.06421493534234472,5,2,mse,13508.177857142859,0.1
0.7972677482530723,0.027935350375400656,5,2,mse,7395.555571428571,0.1
0.7972677482530723,0.027935350375400656,5,2,mse,8465.152999999998,0.1
0.7972677482530723,0.027935350375400656,5,2,mse,10259.905357142854,0.1
0.7972677482530723,0.027935350375400656,5,2,mse,11656.234285714285,0.1
0.7972677482530723,0.027935350375400656,5,2,mse,13508.177857142859,0.1
0.831174543480491,0.05352438390162754,5,2,mse,7395.555571428571,0.1
0.831174543480491,0.05352438390162754,5,2,mse,8465.152999999998,0.1
0.831174543480491,0.05352438390162754,5,2,mse,10259.905357142854,0.1
0.831174543480491,0.05352438390162754,5,2,mse,11656.234285714285,0.1
0.831174543480491,0.05352438390162754,5,2,mse,13508.177857142859,0.1
0.8221874905378288,0.054077442052284916,5,2,mse,7395.555571428571,0.1
0.8221874905378288,0.054077442052284916,5,2,mse,8465.152999999998,0.1
0.8221874905378288,0.054077442052284916,5,2,mse,10259.905357142854,0.1
0.8221874905378288,0.054077442052284916,5,2,mse,11656.234285714285,0.1
0.8221874905378288,0.054077442052284916,5,2,mse,13508.177857142859,0.1
0.8212841366435116,0.05166109721854806,5,2,mse,7395.555571428571,0.1
0.8212841366435116,0.05166109721854806,5,2,mse,8465.152999999998,0.1
0.8212841366435116,0.05166109721854806,5,2,mse,10259.905357142854,0.1
0.8212841366435116,0.05166109721854806,5,2,mse,11656.234285714285,0.1
0.8212841366435116,0.05166109721854806,5,2,mse,13508.177857142859,0.1
0.8092872970773343,0.05757693654736936,5,2,mse,7395.555571428571,0.1
0.8092872970773343,0.05757693654736936,5,2,mse,8465.152999999998,0.1
