max_depth,min_samples_split,criterion,threshold,training_size,mean,std
5,50,entropy,7395.555571428571,0.5,0.7823435349366603,0.03336433251207523
5,50,entropy,8465.152999999998,0.5,0.8073145482785364,0.02570162998188412
5,50,entropy,10259.905357142854,0.5,0.8860591018280812,0.008220898210723925
5,50,entropy,11656.234285714285,0.5,0.8737081460251881,0.03400500737285266
5,50,entropy,13508.177857142859,0.5,0.7945893713499353,0.06319715826892512
5,50,entropy,7395.555571428571,0.8,0.797703003368415,0.07449883155498532
5,50,entropy,8465.152999999998,0.8,0.8415965311812957,0.022983979410936543
5,50,entropy,10259.905357142854,0.8,0.9012979678191465,0.019827931816753974
5,50,entropy,11656.234285714285,0.8,0.8639048198956676,0.015107438311092548
5,50,entropy,13508.177857142859,0.8,0.8690739687513387,0.06921741109550378
5,50,entropy,7395.555571428571,0.9,0.7289403671956307,0.04550767015756015
5,50,entropy,8465.152999999998,0.9,0.8547515444251074,0.08103937579613806
5,50,entropy,10259.905357142854,0.9,0.9005091253345666,0.034022871948704236
5,50,entropy,11656.234285714285,0.9,0.8585174035265938,0.01588355757576708
5,50,entropy,13508.177857142859,0.9,0.8733965666653745,0.06419756133376901
5,100,gini,7395.555571428571,0.1,0.5,0.0
5,100,gini,8465.152999999998,0.1,0.6003851507869886,0.13859552734358316
5,100,gini,10259.905357142854,0.1,0.7756704546736347,0.03250691885614551
5,100,gini,11656.234285714285,0.1,0.857225137331579,0.0034290202005554014
5,100,gini,13508.177857142859,0.1,0.6122684231092792,0.15373802683919643
5,100,gini,7395.555571428571,0.2,0.6647125258101344,0.15059372712051286
5,100,gini,8465.152999999998,0.2,0.735491815671012,0.04588518598625051
5,100,gini,10259.905357142854,0.2,0.8333726541186298,0.021942260275320438
5,100,gini,11656.234285714285,0.2,0.8048626017442608,0.05396714246040936
5,100,gini,13508.177857142859,0.2,0.6497392453578024,0.14377897993027494
5,100,gini,7395.555571428571,0.5,0.7327411741247316,0.11837193958247777
5,100,gini,8465.152999999998,0.5,0.794257079175263,0.04977491946075228
5,100,gini,10259.905357142854,0.5,0.8558330698252995,0.010678078633648934
5,100,gini,11656.234285714285,0.5,0.8309669634672983,0.03213661334070309
5,100,gini,13508.177857142859,0.5,0.8324940060435473,0.017976810524344855
5,100,gini,7395.555571428571,0.8,0.7287816978444018,0.050944106468868065
5,100,gini,8465.152999999998,0.8,0.7715878757418657,0.023108324083122165
5,100,gini,10259.905357142854,0.8,0.903552562500811,0.01768906714575119
5,100,gini,11656.234285714285,0.8,0.9144506992946798,0.020760205758855312
5,100,gini,13508.177857142859,0.8,0.8600236697392513,0.07421025538179692
5,100,gini,7395.555571428571,0.9,0.6924629344736352,0.04104294621575325
5,100,gini,8465.152999999998,0.9,0.8183728992571823,0.044361321390117794
5,100,gini,10259.905357142854,0.9,0.9323083229617207,0.016302595626889304
5,100,gini,11656.234285714285,0.9,0.9117665449934282,0.02126411499141084
5,100,gini,13508.177857142859,0.9,0.8879063571055488,0.05737338323447741
5,100,entropy,7395.555571428571,0.1,0.6124341696652953,0.15397087694239242
5,100,entropy,8465.152999999998,0.1,0.6073082361309312,0.1469378914475349
5,100,entropy,10259.905357142854,0.1,0.7613937707795758,0.03531764040103189
5,100,entropy,11656.234285714285,0.1,0.8583745021906379,0.002713082598530037
5,100,entropy,13508.177857142859,0.1,0.5,0.0
5,100,entropy,7395.555571428571,0.2,0.6061446416217507,0.14548163724469493
5,100,entropy,8465.152999999998,0.2,0.6803943930187969,0.07605001268820272
5,100,entropy,10259.905357142854,0.2,0.8093348288682686,0.03314995226840036
5,100,entropy,11656.234285714285,0.2,0.7972522340298716,0.03821208513570502
5,100,entropy,13508.177857142859,0.2,0.7726131085573831,0.038626138935852636
5,100,entropy,7395.555571428571,0.5,0.8189223144635006,0.06658506474893103
5,100,entropy,8465.152999999998,0.5,0.8018838139442735,0.016173645451385367
5,100,entropy,10259.905357142854,0.5,0.8659930663860855,0.013804231965649248
5,100,entropy,11656.234285714285,0.5,0.841625648170556,0.029099540518580352
5,100,entropy,13508.177857142859,0.5,0.7918746362575977,0.06368722440195157
5,100,entropy,7395.555571428571,0.8,0.781685785485638,0.04121296729205398
5,100,entropy,8465.152999999998,0.8,0.7966529163399466,0.034237693440705354
5,100,entropy,10259.905357142854,0.8,0.8815600988143271,0.010083795746467537
5,100,entropy,11656.234285714285,0.8,0.8799469554316295,0.04803627053835042
5,100,entropy,13508.177857142859,0.8,0.8862347039355513,0.05278603262482614
5,100,entropy,7395.555571428571,0.9,0.7345029417663286,0.041303030405477885
5,100,entropy,8465.152999999998,0.9,0.7838275555217227,0.03852053944754394
5,100,entropy,10259.905357142854,0.9,0.9025048952544464,0.02192398415001383
5,100,entropy,11656.234285714285,0.9,0.9127596282970224,0.016591150260389813
5,100,entropy,13508.177857142859,0.9,0.8767367708120668,0.042346640899957225
8,2,gini,7395.555571428571,0.1,0.7689569146586331,0.06925465587327691
8,2,gini,8465.152999999998,0.1,0.7981056299776006,0.015649980580876726
8,2,gini,10259.905357142854,0.1,0.8795526984637956,0.005105614111352322
8,2,gini,11656.234285714285,0.1,0.8396881961021059,0.03156704025747083
8,2,gini,13508.177857142859,0.1,0.8593803459767653,0.064835210161282
8,2,gini,7395.555571428571,0.2,0.827231639344526,0.021787855246730808
8,2,gini,8465.152999999998,0.2,0.8416937122094247,0.03377569019626791
8,2,gini,10259.905357142854,0.2,0.8983142706136729,0.009060928550392984
8,2,gini,11656.234285714285,0.2,0.8814549775836389,0.010496997866745832
8,2,gini,13508.177857142859,0.2,0.9139108265962645,0.022808074921722606
8,2,gini,7395.555571428571,0.5,0.8454710358452756,0.029455814984093446
8,2,gini,8465.152999999998,0.5,0.8743975660388156,0.006946908102489059
8,2,gini,10259.905357142854,0.5,0.9242750328223034,0.008398053281527876
8,2,gini,11656.234285714285,0.5,0.9102308748503013,0.01803102206613752
8,2,gini,13508.177857142859,0.5,0.9234166810251716,0.01845088091792694
8,2,gini,7395.555571428571,0.8,0.8500760667226792,0.0221345916364549
