max_depth,min_samples_split,criterion,threshold,training_size,gap,mean,std
5,2,mse,13.503277591505961,0.1,16.8509453986159,0.5207320837703762,0.01499253146046018
5,2,mse,13.503277591505961,0.1,14.504280018742827,0.5271752118549854,0.016885236141015492
5,2,mse,13.503277591505961,0.1,7.252140009371414,0.5232879258865453,0.016583765545344974
5,2,mse,13.503277591505961,0.1,3.626070004685707,0.5144684586584066,0.011502234938558663
5,2,mse,13.80386922135586,0.1,16.8509453986159,0.5295362933315227,0.013318413174400945
5,2,mse,13.80386922135586,0.1,14.504280018742827,0.525442724012506,0.016660325901652208
5,2,mse,13.80386922135586,0.1,7.252140009371414,0.5264616957848195,0.015616142117163025
5,2,mse,13.80386922135586,0.1,3.626070004685707,0.5275844387840899,0.013346041535108079
5,2,mse,14.4409608146024,0.1,16.8509453986159,0.5192412749462961,0.01760595432527271
5,2,mse,14.4409608146024,0.1,14.504280018742827,0.5247480362515301,0.02824413499401486
5,2,mse,14.4409608146024,0.1,7.252140009371414,0.5324868471738945,0.0330398631283568
5,2,mse,14.4409608146024,0.1,3.626070004685707,0.5558568206776029,0.040586677506270805
5,2,mse,15.2221938489117,0.1,16.8509453986159,0.6737033966232235,0.06096377704065624
5,2,mse,15.2221938489117,0.1,14.504280018742827,0.7052457922735742,0.029767699178158122
5,2,mse,15.2221938489117,0.1,7.252140009371414,0.7080417846283751,0.04770710027508999
5,2,mse,15.2221938489117,0.1,3.626070004685707,0.7204421942870229,0.02013477488490171
5,2,mse,15.63721243784302,0.1,16.8509453986159,0.7772808292972646,0.031687462778671106
5,2,mse,15.63721243784302,0.1,14.504280018742827,0.7804672696261081,0.035563392700994324
5,2,mse,15.63721243784302,0.1,7.252140009371414,0.7781287363925516,0.04153588529960539
5,2,mse,15.63721243784302,0.1,3.626070004685707,0.7791273024544677,0.04447611694811348
5,2,mse,13.503277591505961,0.2,16.8509453986159,0.518246632212729,0.01555087720522885
5,2,mse,13.503277591505961,0.2,14.504280018742827,0.5110947706827123,0.009429955877947553
5,2,mse,13.503277591505961,0.2,7.252140009371414,0.5128162425047575,0.00861521331854976
