max_depth,min_samples_split,criterion,threshold,training_size,gap,n_options,mean,std
5,5,friedman_mse,1215.0,0.7,2640.0,8,0.8447054369006842,0.05170558412345439
5,5,friedman_mse,1215.0,0.7,1427.65625,1,0.5,0.0
5,5,friedman_mse,1215.0,0.7,1427.65625,2,0.568542122973969,0.06610618152798496
5,5,friedman_mse,1215.0,0.7,1427.65625,3,0.7445324350494543,0.03864712686604397
5,5,friedman_mse,1215.0,0.7,1427.65625,4,0.8191198674779084,0.03933203209190323
5,5,friedman_mse,1215.0,0.7,1427.65625,5,0.8455948167939329,0.04599873044360013
5,5,friedman_mse,1215.0,0.7,1427.65625,6,0.8525506483137532,0.04124807247869338
5,5,friedman_mse,1215.0,0.7,1427.65625,7,0.8526878463265973,0.03193649078121024
5,5,friedman_mse,1215.0,0.7,1427.65625,8,0.8575916454399527,0.03417537524589485
5,5,friedman_mse,1215.0,0.7,713.828125,1,0.5661368494230656,0.11858788333676375
5,5,friedman_mse,1215.0,0.7,713.828125,2,0.6318284994899124,0.04701178672984045
5,5,friedman_mse,1215.0,0.7,713.828125,3,0.7599787707656084,0.044105495895752724
5,5,friedman_mse,1215.0,0.7,713.828125,4,0.8016310171449412,0.03726953745760453
5,5,friedman_mse,1215.0,0.7,713.828125,5,0.8197869111160433,0.04109554447970619
5,5,friedman_mse,1215.0,0.7,713.828125,6,0.8438786727066464,0.040244722370441646
5,5,friedman_mse,1215.0,0.7,713.828125,7,0.8460652660287853,0.03525480474881941
5,5,friedman_mse,1215.0,0.7,713.828125,8,0.8446219804245715,0.02439798849962376
5,5,friedman_mse,1215.0,0.7,356.9140625,1,0.7966849711419779,0.045127302206201564
5,5,friedman_mse,1215.0,0.7,356.9140625,2,0.6843421187762243,0.07891837503007125
5,5,friedman_mse,1215.0,0.7,356.9140625,3,0.7627965774485761,0.040774943215680294
5,5,friedman_mse,1215.0,0.7,356.9140625,4,0.8044908922381644,0.041086295396969515
5,5,friedman_mse,1215.0,0.7,356.9140625,5,0.8562507976715216,0.03795239380216481
5,5,friedman_mse,1215.0,0.7,356.9140625,6,0.846513477861979,0.04454909897257443
5,5,friedman_mse,1215.0,0.7,356.9140625,7,0.851723732829821,0.04110910850794966
5,5,friedman_mse,1215.0,0.7,356.9140625,8,0.849462643247849,0.04422578324761532
5,5,friedman_mse,1974.0000000000005,0.7,2640.0,1,0.8052968259423892,0.03698377174918588
5,5,friedman_mse,1974.0000000000005,0.7,2640.0,2,0.9121678157488328,0.027684985951443558
5,5,friedman_mse,1974.0000000000005,0.7,2640.0,3,0.9107639045902198,0.025562645799892973
5,5,friedman_mse,1974.0000000000005,0.7,2640.0,4,0.9124850369016017,0.033175744640830875
5,5,friedman_mse,1974.0000000000005,0.7,2640.0,5,0.9274782993652121,0.023754111962037874
5,5,friedman_mse,1974.0000000000005,0.7,2640.0,6,0.9252098383483245,0.03914793517327985
5,5,friedman_mse,1974.0000000000005,0.7,2640.0,7,0.9208162515034045,0.045080961035769
5,5,friedman_mse,1974.0000000000005,0.7,2640.0,8,0.9274278650146858,0.03683055056296222
5,5,friedman_mse,1974.0000000000005,0.7,1427.65625,1,0.8079883394231407,0.03275800349613071
5,5,friedman_mse,1974.0000000000005,0.7,1427.65625,2,0.916747444389426,0.03081265756766341
5,5,friedman_mse,1974.0000000000005,0.7,1427.65625,3,0.9204637887450919,0.023896316795201843
5,5,friedman_mse,1974.0000000000005,0.7,1427.65625,4,0.9220202151544937,0.020648386004540345
5,5,friedman_mse,1974.0000000000005,0.7,1427.65625,5,0.9371938143323352,0.03293003406557911
5,5,friedman_mse,1974.0000000000005,0.7,1427.65625,6,0.9326844948883238,0.0315360073576998
5,5,friedman_mse,1974.0000000000005,0.7,1427.65625,7,0.9242504677865357,0.022933747976321018
5,5,friedman_mse,1974.0000000000005,0.7,1427.65625,8,0.9054807228591525,0.05058729309002743
5,5,friedman_mse,1974.0000000000005,0.7,713.828125,1,0.8090845668664404,0.024722623397580582
5,5,friedman_mse,1974.0000000000005,0.7,713.828125,2,0.9230252470030779,0.017451583010301263
5,5,friedman_mse,1974.0000000000005,0.7,713.828125,3,0.9141545028544567,0.018863685055363625
5,5,friedman_mse,1974.0000000000005,0.7,713.828125,4,0.896956741969821,0.029359125724915162
5,5,friedman_mse,1974.0000000000005,0.7,713.828125,5,0.9241438976858705,0.032649976463591454
5,5,friedman_mse,1974.0000000000005,0.7,713.828125,6,0.9248908155535766,0.05073622188724608
5,5,friedman_mse,1974.0000000000005,0.7,713.828125,7,0.9200209449088975,0.03497187811994874
5,5,friedman_mse,1974.0000000000005,0.7,713.828125,8,0.9364821614772503,0.01738802111728593
5,5,friedman_mse,1974.0000000000005,0.7,356.9140625,1,0.5140625,0.06288941186718158
5,5,friedman_mse,1974.0000000000005,0.7,356.9140625,2,0.9274367940589002,0.020039873120433337
5,5,friedman_mse,1974.0000000000005,0.7,356.9140625,3,0.9188896255771131,0.02899178097506077
5,5,friedman_mse,1974.0000000000005,0.7,356.9140625,4,0.9072176818002143,0.04132011948819635
5,5,friedman_mse,1974.0000000000005,0.7,356.9140625,5,0.9238208560475073,0.02643233876227374
5,5,friedman_mse,1974.0000000000005,0.7,356.9140625,6,0.9221969868994506,0.025957170929343406
5,5,friedman_mse,1974.0000000000005,0.7,356.9140625,7,0.9093576842730433,0.03503710359777333
5,5,friedman_mse,1974.0000000000005,0.7,356.9140625,8,0.9080331470639594,0.038987567482767965
5,5,friedman_mse,2160.0,0.7,2640.0,1,0.7539134625086346,0.08908551148714537
5,5,friedman_mse,2160.0,0.7,2640.0,2,0.8717154568343893,0.025041412935256028
5,5,friedman_mse,2160.0,0.7,2640.0,3,0.8651077806438799,0.04517528689121666
5,5,friedman_mse,2160.0,0.7,2640.0,4,0.9029140632869822,0.030061750933104234
5,5,friedman_mse,2160.0,0.7,2640.0,5,0.8919395525535132,0.056469437966585455
5,5,friedman_mse,2160.0,0.7,2640.0,6,0.895880293155224,0.07144113035049195
5,5,friedman_mse,2160.0,0.7,2640.0,7,0.8982414611539591,0.07667567270882684
5,5,friedman_mse,2160.0,0.7,2640.0,8,0.9198635544042476,0.07704304158460018
5,5,friedman_mse,2160.0,0.7,1427.65625,1,0.5138392857142857,0.06189116723436919
5,5,friedman_mse,2160.0,0.7,1427.65625,2,0.8702003299413915,0.02795058245514364
5,5,friedman_mse,2160.0,0.7,1427.65625,3,0.8406646700711627,0.08246864537441441
5,5,friedman_mse,2160.0,0.7,1427.65625,4,0.8853034895058352,0.06410266342766972
5,5,friedman_mse,2160.0,0.7,1427.65625,5,0.9205791936469359,0.02686239503640389
5,5,friedman_mse,2160.0,0.7,1427.65625,6,0.941379127547135,0.03741698528415014
5,5,friedman_mse,2160.0,0.7,1427.65625,7,0.9131806556373704,0.08951307495663634
5,5,friedman_mse,2160.0,0.7,1427.65625,8,0.9042988172112756,0.08205474351466004
5,5,friedman_mse,2160.0,0.7,713.828125,1,0.5,0.0
5,5,friedman_mse,2160.0,0.7,713.828125,2,0.8608118762341253,0.0215879592381922
5,5,friedman_mse,2160.0,0.7,713.828125,3,0.7762655680158783,0.0863242303577382
5,5,friedman_mse,2160.0,0.7,713.828125,4,0.8990507624198759,0.05773846943045762
5,5,friedman_mse,2160.0,0.7,713.828125,5,0.8929332043573759,0.07436644371418065
5,5,friedman_mse,2160.0,0.7,713.828125,6,0.9594440290366046,0.026273854135316
5,5,friedman_mse,2160.0,0.7,713.828125,7,0.9425093501797956,0.04467076744899005
5,5,friedman_mse,2160.0,0.7,713.828125,8,0.916644596549385,0.07461051356218143
5,5,friedman_mse,2160.0,0.7,356.9140625,1,0.5,0.0
5,5,friedman_mse,2160.0,0.7,356.9140625,2,0.6454105520614954,0.18326488781788464
5,5,friedman_mse,2160.0,0.7,356.9140625,3,0.8036160147134165,0.057681417426363985
5,5,friedman_mse,2160.0,0.7,356.9140625,4,0.8906391090711511,0.08500899334407287
5,5,friedman_mse,2160.0,0.7,356.9140625,5,0.8631665341108221,0.07371024361273712
5,5,friedman_mse,2160.0,0.7,356.9140625,6,0.9481266380890805,0.03922488789668989
5,5,friedman_mse,2160.0,0.7,356.9140625,7,0.9148750815885522,0.07871064037924108
5,5,friedman_mse,2160.0,0.7,356.9140625,8,0.9195996334420016,0.07011097411865742
5,10,mse,960.0,0.1,2640.0,1,0.5,0.0
5,10,mse,960.0,0.1,2640.0,2,0.5,0.0
5,10,mse,960.0,0.1,2640.0,3,0.5202463768115942,0.0905445496976002
5,10,mse,960.0,0.1,2640.0,4,0.5,0.0
5,10,mse,960.0,0.1,2640.0,5,0.5257284029553851,0.0925510782110736
5,10,mse,960.0,0.1,2640.0,6,0.5202212522576761,0.0904321892766697
5,10,mse,960.0,0.1,2640.0,7,0.5,0.0
5,10,mse,960.0,0.1,2640.0,8,0.5,0.0
5,10,mse,960.0,0.1,1427.65625,1,0.5,0.0
5,10,mse,960.0,0.1,1427.65625,2,0.52562011182661,0.06601284275670703
5,10,mse,960.0,0.1,1427.65625,3,0.5201911027568922,0.0902973566101889
5,10,mse,960.0,0.1,1427.65625,4,0.5202837837837838,0.09071183876289686
5,10,mse,960.0,0.1,1427.65625,5,0.5532800410897393,0.13302865951898749
5,10,mse,960.0,0.1,1427.65625,6,0.5,0.0
5,10,mse,960.0,0.1,1427.65625,7,0.540452193697992,0.12451007427543521
5,10,mse,960.0,0.1,1427.65625,8,0.5131013513513514,0.05859102443746071
5,10,mse,960.0,0.1,713.828125,1,0.5,0.0
5,10,mse,960.0,0.1,713.828125,2,0.5,0.0
5,10,mse,960.0,0.1,713.828125,3,0.5,0.0
5,10,mse,960.0,0.1,713.828125,4,0.5,0.0
5,10,mse,960.0,0.1,713.828125,5,0.5,0.0
5,10,mse,960.0,0.1,713.828125,6,0.5202670581655481,0.09063703952421549
5,10,mse,960.0,0.1,713.828125,7,0.5,0.0
5,10,mse,960.0,0.1,713.828125,8,0.5,0.0
5,10,mse,960.0,0.1,356.9140625,1,0.5,0.0
5,10,mse,960.0,0.1,356.9140625,2,0.5114480134158927,0.035659921015891854
5,10,mse,960.0,0.1,356.9140625,3,0.5,0.0
5,10,mse,960.0,0.1,356.9140625,4,0.5201911027568922,0.0902973566101889
5,10,mse,960.0,0.1,356.9140625,5,0.5,0.0
5,10,mse,960.0,0.1,356.9140625,6,0.5201911027568922,0.0902973566101889
5,10,mse,960.0,0.1,356.9140625,7,0.5127598566308244,0.05706381361934947
5,10,mse,960.0,0.1,356.9140625,8,0.5405050360414598,0.12467203545976666
5,10,mse,1020.0,0.1,2640.0,1,0.5,0.0
5,10,mse,1020.0,0.1,2640.0,2,0.5,0.0
5,10,mse,1020.0,0.1,2640.0,3,0.5,0.0
5,10,mse,1020.0,0.1,2640.0,4,0.5194747416762342,0.0870936924646158
5,10,mse,1020.0,0.1,2640.0,5,0.5200438596491228,0.08963886541380738
5,10,mse,1020.0,0.1,2640.0,6,0.5201157673172598,0.08996044628192326
5,10,mse,1020.0,0.1,2640.0,7,0.5535095080794217,0.1333219606996786
5,10,mse,1020.0,0.1,2640.0,8,0.539303223082036,0.10979755247329545
5,10,mse,1020.0,0.1,1427.65625,1,0.5,0.0
5,10,mse,1020.0,0.1,1427.65625,2,0.5047465886939572,0.021227389961840114
5,10,mse,1020.0,0.1,1427.65625,3,0.5658948975405848,0.1453069191160117
5,10,mse,1020.0,0.1,1427.65625,4,0.5388498048579319,0.11958030783613022
5,10,mse,1020.0,0.1,1427.65625,5,0.5586394663179918,0.14322353286544953
5,10,mse,1020.0,0.1,1427.65625,6,0.5800508796158443,0.1642909528110868
5,10,mse,1020.0,0.1,1427.65625,7,0.5662965730892641,0.1433306529023893
5,10,mse,1020.0,0.1,1427.65625,8,0.5389494833524685,0.1198839802336011
5,10,mse,1020.0,0.1,713.828125,1,0.5,0.0
5,10,mse,1020.0,0.1,713.828125,2,0.5056587837837838,0.025306850421028024
5,10,mse,1020.0,0.1,713.828125,3,0.5402315346345198,0.12383005081854401
5,10,mse,1020.0,0.1,713.828125,4,0.570790405652396,0.14857556922985893
5,10,mse,1020.0,0.1,713.828125,5,0.5597062763107539,0.14584142659864144
5,10,mse,1020.0,0.1,713.828125,6,0.5,0.0
5,10,mse,1020.0,0.1,713.828125,7,0.5392692848533548,0.12086932439976607
5,10,mse,1020.0,0.1,713.828125,8,0.5554028063343008,0.14832873533974358
5,10,mse,1020.0,0.1,356.9140625,1,0.5,0.0
5,10,mse,1020.0,0.1,356.9140625,2,0.5049831081081081,0.0222851369379202
5,10,mse,1020.0,0.1,356.9140625,3,0.5998976010697291,0.17755195428091675
5,10,mse,1020.0,0.1,356.9140625,4,0.5498270204495178,0.12686994804574397
5,10,mse,1020.0,0.1,356.9140625,5,0.5298604861152159,0.09799774935864372
5,10,mse,1020.0,0.1,356.9140625,6,0.5751300953860266,0.15699811435260413
5,10,mse,1020.0,0.1,356.9140625,7,0.5343610992607511,0.1276863400290089
5,10,mse,1020.0,0.1,356.9140625,8,0.5941224184265652,0.1686173776981331
5,10,mse,1215.0,0.1,2640.0,1,0.5,0.0
5,10,mse,1215.0,0.1,2640.0,2,0.578766164739571,0.09566355040346773
5,10,mse,1215.0,0.1,2640.0,3,0.6157763033531672,0.11858193825494277
5,10,mse,1215.0,0.1,2640.0,4,0.6750576318449089,0.11082647450958263
5,10,mse,1215.0,0.1,2640.0,5,0.6503422788675427,0.09750838672455503
5,10,mse,1215.0,0.1,2640.0,6,0.6297860662107337,0.11706722203390205
5,10,mse,1215.0,0.1,2640.0,7,0.5998309686003982,0.1204660310723607
5,10,mse,1215.0,0.1,2640.0,8,0.5950841904941514,0.1031307952450998
5,10,mse,1215.0,0.1,1427.65625,1,0.5843329947816975,0.1322029377558179
5,10,mse,1215.0,0.1,1427.65625,2,0.6241070299198836,0.10063102883637501
5,10,mse,1215.0,0.1,1427.65625,3,0.6698797000193362,0.13412709270402504
5,10,mse,1215.0,0.1,1427.65625,4,0.6577557716371008,0.1266222805268616
5,10,mse,1215.0,0.1,1427.65625,5,0.6441410749461033,0.13472721280559433
5,10,mse,1215.0,0.1,1427.65625,6,0.6497232952890734,0.11445816284649143
5,10,mse,1215.0,0.1,1427.65625,7,0.674384300557647,0.11806689655576329
5,10,mse,1215.0,0.1,1427.65625,8,0.6650377284618934,0.11503796232669586
5,10,mse,1215.0,0.1,713.828125,1,0.6445758856598459,0.1485076899670364
5,10,mse,1215.0,0.1,713.828125,2,0.622035846402805,0.11461005492771842
5,10,mse,1215.0,0.1,713.828125,3,0.6543127752002957,0.12713169506262537
5,10,mse,1215.0,0.1,713.828125,4,0.6179259273377662,0.11639282767470976
5,10,mse,1215.0,0.1,713.828125,5,0.7355443892109441,0.08698929923097214
5,10,mse,1215.0,0.1,713.828125,6,0.6870488094558145,0.11584133794447624
5,10,mse,1215.0,0.1,713.828125,7,0.7006330077691174,0.12067631261607938
5,10,mse,1215.0,0.1,713.828125,8,0.6995368409609933,0.10951468933650958
5,10,mse,1215.0,0.1,356.9140625,1,0.7621030185078009,0.08997319363516557
5,10,mse,1215.0,0.1,356.9140625,2,0.7178972096655565,0.10602359085630243
5,10,mse,1215.0,0.1,356.9140625,3,0.7239087707679439,0.09176589404179947
5,10,mse,1215.0,0.1,356.9140625,4,0.7014308003528785,0.11242007084659844
5,10,mse,1215.0,0.1,356.9140625,5,0.6870476997124356,0.11861526962328124
5,10,mse,1215.0,0.1,356.9140625,6,0.7517816900493439,0.053264461787918584
5,10,mse,1215.0,0.1,356.9140625,7,0.7581034705567433,0.04240252807030317
5,10,mse,1215.0,0.1,356.9140625,8,0.6697627855994057,0.11210087034757135
5,10,mse,1974.0000000000005,0.1,2640.0,1,0.798640283677253,0.07057285957077489
5,10,mse,1974.0000000000005,0.1,2640.0,2,0.852503053613743,0.06573318656714348
5,10,mse,1974.0000000000005,0.1,2640.0,3,0.8658582930128004,0.06613339634704253
5,10,mse,1974.0000000000005,0.1,2640.0,4,0.8471516532461015,0.10645634374824589
5,10,mse,1974.0000000000005,0.1,2640.0,5,0.8117070894787647,0.060076025732939096
5,10,mse,1974.0000000000005,0.1,2640.0,6,0.8209005227425443,0.06819622471641851
5,10,mse,1974.0000000000005,0.1,2640.0,7,0.7439875932263089,0.1321050656103644
5,10,mse,1974.0000000000005,0.1,2640.0,8,0.7825350767627548,0.10830545679844232
5,10,mse,1974.0000000000005,0.1,1427.65625,1,0.7975513374876869,0.07024954026144764
5,10,mse,1974.0000000000005,0.1,1427.65625,2,0.771276689060727,0.1372175234927388
5,10,mse,1974.0000000000005,0.1,1427.65625,3,0.8037503502947734,0.16390071344851243
5,10,mse,1974.0000000000005,0.1,1427.65625,4,0.7956434006036378,0.14171163171215936
5,10,mse,1974.0000000000005,0.1,1427.65625,5,0.7821903981632425,0.1453657125728072
5,10,mse,1974.0000000000005,0.1,1427.65625,6,0.8159066088196749,0.11319745828868598
5,10,mse,1974.0000000000005,0.1,1427.65625,7,0.8168087740185694,0.0735602600414716
5,10,mse,1974.0000000000005,0.1,1427.65625,8,0.8255594161948807,0.0715464125270915
5,10,mse,1974.0000000000005,0.1,713.828125,1,0.7023686597260704,0.15241541548218554
5,10,mse,1974.0000000000005,0.1,713.828125,2,0.851976770944642,0.09956129774964854
5,10,mse,1974.0000000000005,0.1,713.828125,3,0.8445880308868464,0.12317411709098411
5,10,mse,1974.0000000000005,0.1,713.828125,4,0.7660926637739015,0.18843720747965703
5,10,mse,1974.0000000000005,0.1,713.828125,5,0.7654834012252614,0.14964137146363307
5,10,mse,1974.0000000000005,0.1,713.828125,6,0.7984534550872381,0.16486182978496372
5,10,mse,1974.0000000000005,0.1,713.828125,7,0.7379913986478678,0.15588606619035
5,10,mse,1974.0000000000005,0.1,713.828125,8,0.7085917016431554,0.16721086490816658
5,10,mse,1974.0000000000005,0.1,356.9140625,1,0.6096828652143798,0.1533808042376288
5,10,mse,1974.0000000000005,0.1,356.9140625,2,0.6693650297153583,0.2128375812833173
5,10,mse,1974.0000000000005,0.1,356.9140625,3,0.7556603937435387,0.19647604138045702
5,10,mse,1974.0000000000005,0.1,356.9140625,4,0.7506033002679955,0.1941481459475004
5,10,mse,1974.0000000000005,0.1,356.9140625,5,0.7103996473615678,0.18211634307699742
5,10,mse,1974.0000000000005,0.1,356.9140625,6,0.7523445236523634,0.1775150838409905
5,10,mse,1974.0000000000005,0.1,356.9140625,7,0.6846883198037689,0.19489178100875143
5,10,mse,1974.0000000000005,0.1,356.9140625,8,0.7152871561976115,0.16071568373459574
5,10,mse,2160.0,0.1,2640.0,1,0.676343635211391,0.1328139366061648
5,10,mse,2160.0,0.1,2640.0,2,0.7958277791493253,0.11731742182373363
5,10,mse,2160.0,0.1,2640.0,3,0.6973796842155174,0.1700783130226471
5,10,mse,2160.0,0.1,2640.0,4,0.6919878255260825,0.16843926499382375
5,10,mse,2160.0,0.1,2640.0,5,0.7013472149717941,0.13965874770881706
5,10,mse,2160.0,0.1,2640.0,6,0.717762929087159,0.12309750436545042
5,10,mse,2160.0,0.1,2640.0,7,0.7458457442718731,0.1372669207752244
5,10,mse,2160.0,0.1,2640.0,8,0.6787639824639259,0.13980173892366346
5,10,mse,2160.0,0.1,1427.65625,1,0.5825337268387984,0.12939851273769482
5,10,mse,2160.0,0.1,1427.65625,2,0.6941699955388069,0.18264934160350565
5,10,mse,2160.0,0.1,1427.65625,3,0.7012401204317931,0.18809378526080442
5,10,mse,2160.0,0.1,1427.65625,4,0.7623989012386666,0.1403976042975745
5,10,mse,2160.0,0.1,1427.65625,5,0.6658905477971456,0.16147757005535177
5,10,mse,2160.0,0.1,1427.65625,6,0.7043118877859533,0.14321714552494808
5,10,mse,2160.0,0.1,1427.65625,7,0.6742099071145027,0.1509127751373016
5,10,mse,2160.0,0.1,1427.65625,8,0.6653777644178114,0.15370112329203975
5,10,mse,2160.0,0.1,713.828125,1,0.5268352931569492,0.08261679066691649
5,10,mse,2160.0,0.1,713.828125,2,0.6798066715662257,0.18585098460199584
5,10,mse,2160.0,0.1,713.828125,3,0.6295432427431742,0.18115774029994752
5,10,mse,2160.0,0.1,713.828125,4,0.6666988952520307,0.18939512764646443
5,10,mse,2160.0,0.1,713.828125,5,0.6525491733287343,0.16065268275396483
5,10,mse,2160.0,0.1,713.828125,6,0.6674097376810022,0.18047729331723852
5,10,mse,2160.0,0.1,713.828125,7,0.6450563473233055,0.15059138814566936
5,10,mse,2160.0,0.1,713.828125,8,0.61177685557042,0.1452460621404221
5,10,mse,2160.0,0.1,356.9140625,1,0.5136075949367089,0.060855014577525915
5,10,mse,2160.0,0.1,356.9140625,2,0.5739669837942433,0.15178157126289307
5,10,mse,2160.0,0.1,356.9140625,3,0.5810477554791268,0.14728084508904482
5,10,mse,2160.0,0.1,356.9140625,4,0.5650748384385912,0.1352516835703645
5,10,mse,2160.0,0.1,356.9140625,5,0.5997298042424599,0.1575485345480915
5,10,mse,2160.0,0.1,356.9140625,6,0.6162451002366469,0.16763181646122471
5,10,mse,2160.0,0.1,356.9140625,7,0.5904684749380064,0.14560300497486484
5,10,mse,2160.0,0.1,356.9140625,8,0.550870253164557,0.12579522450093208
5,10,mse,960.0,0.2,2640.0,1,0.5,0.0
5,10,mse,960.0,0.2,2640.0,2,0.5,0.0
5,10,mse,960.0,0.2,2640.0,3,0.5202325309232133,0.06228805900446685
5,10,mse,960.0,0.2,2640.0,4,0.5339965014110734,0.10477386046461462
5,10,mse,960.0,0.2,2640.0,5,0.5326656490275894,0.1005542442805575
5,10,mse,960.0,0.2,2640.0,6,0.5666651132391509,0.1389314642571447
5,10,mse,960.0,0.2,2640.0,7,0.5165671641791045,0.07409061059775421
5,10,mse,960.0,0.2,2640.0,8,0.553099181690083,0.09663897729522353
5,10,mse,960.0,0.2,1427.65625,1,0.5,0.0
5,10,mse,960.0,0.2,1427.65625,2,0.5,0.0
5,10,mse,960.0,0.2,1427.65625,3,0.5506824240860618,0.09039655053092573
5,10,mse,960.0,0.2,1427.65625,4,0.5474634073121897,0.11675575555797325
5,10,mse,960.0,0.2,1427.65625,5,0.5493400686625353,0.1207205352461218
5,10,mse,960.0,0.2,1427.65625,6,0.5472233184536799,0.1153682575844253
5,10,mse,960.0,0.2,1427.65625,7,0.5430495317141035,0.10634560064619202
5,10,mse,960.0,0.2,1427.65625,8,0.5273331436789783,0.08494515552490604
5,10,mse,960.0,0.2,713.828125,1,0.5,0.0
5,10,mse,960.0,0.2,713.828125,2,0.5,0.0
5,10,mse,960.0,0.2,713.828125,3,0.5199833435163365,0.061799290861005544
5,10,mse,960.0,0.2,713.828125,4,0.5404245938781881,0.10146350937270743
5,10,mse,960.0,0.2,713.828125,5,0.5,0.0
5,10,mse,960.0,0.2,713.828125,6,0.58527966978209,0.15185081937791003
5,10,mse,960.0,0.2,713.828125,7,0.5563910963385629,0.11986891768796305
5,10,mse,960.0,0.2,713.828125,8,0.5585668952708079,0.12170530694024884
5,10,mse,960.0,0.2,356.9140625,1,0.5,0.0
5,10,mse,960.0,0.2,356.9140625,2,0.5073863636363637,0.033032822394883254
5,10,mse,960.0,0.2,356.9140625,3,0.5213311055416319,0.05212160868155944
5,10,mse,960.0,0.2,356.9140625,4,0.5404682882579583,0.10268876813085961
5,10,mse,960.0,0.2,356.9140625,5,0.5690265397421952,0.14209851518390734
5,10,mse,960.0,0.2,356.9140625,6,0.5362294625452521,0.11158438864416247
5,10,mse,960.0,0.2,356.9140625,7,0.5914319923002805,0.16341011123540994
5,10,mse,960.0,0.2,356.9140625,8,0.5740744075249181,0.1392807176526299
5,10,mse,1020.0,0.2,2640.0,1,0.5,0.0
5,10,mse,1020.0,0.2,2640.0,2,0.5048209366391184,0.02155988408057648
5,10,mse,1020.0,0.2,2640.0,3,0.625870952247042,0.14226221969368116
5,10,mse,1020.0,0.2,2640.0,4,0.7127220529009931,0.15276272351203568
5,10,mse,1020.0,0.2,2640.0,5,0.7238693775603334,0.1381914708629926
5,10,mse,1020.0,0.2,2640.0,6,0.6691858550678307,0.1498822512551522
5,10,mse,1020.0,0.2,2640.0,7,0.6849081882643187,0.14009125300014413
5,10,mse,1020.0,0.2,2640.0,8,0.6457201824769896,0.1434300681640942
5,10,mse,1020.0,0.2,1427.65625,1,0.5,0.0
5,10,mse,1020.0,0.2,1427.65625,2,0.5,0.0
5,10,mse,1020.0,0.2,1427.65625,3,0.571847268215338,0.12941098782985574
5,10,mse,1020.0,0.2,1427.65625,4,0.6462109533429098,0.13197928493493138
5,10,mse,1020.0,0.2,1427.65625,5,0.7158841385874349,0.1405713236772123
5,10,mse,1020.0,0.2,1427.65625,6,0.6435416658365013,0.16928658246398218
5,10,mse,1020.0,0.2,1427.65625,7,0.635628263044255,0.14488394795207693
5,10,mse,1020.0,0.2,1427.65625,8,0.6398836791733402,0.16484016356616718
5,10,mse,1020.0,0.2,713.828125,1,0.5,0.0
5,10,mse,1020.0,0.2,713.828125,2,0.49524482109227874,0.021265806565675963
5,10,mse,1020.0,0.2,713.828125,3,0.6558136934422774,0.1575687339239816
5,10,mse,1020.0,0.2,713.828125,4,0.6803443898686143,0.1757826176407859
5,10,mse,1020.0,0.2,713.828125,5,0.6687589539031922,0.16110982872904545
5,10,mse,1020.0,0.2,713.828125,6,0.7220228915629356,0.1426054625914383
5,10,mse,1020.0,0.2,713.828125,7,0.6085709432355124,0.1588135378484441
5,10,mse,1020.0,0.2,713.828125,8,0.7532639054321482,0.12475349022702176
5,10,mse,1020.0,0.2,356.9140625,1,0.5,0.0
5,10,mse,1020.0,0.2,356.9140625,2,0.5,0.0
5,10,mse,1020.0,0.2,356.9140625,3,0.7042402996428067,0.16016815773034246
5,10,mse,1020.0,0.2,356.9140625,4,0.7391559835588233,0.1430447709738679
5,10,mse,1020.0,0.2,356.9140625,5,0.7819832069490981,0.11165422612828112
5,10,mse,1020.0,0.2,356.9140625,6,0.7202750804055832,0.1597475701782428
5,10,mse,1020.0,0.2,356.9140625,7,0.7092027172449872,0.1702408429768756
5,10,mse,1020.0,0.2,356.9140625,8,0.7226397061995603,0.13564022396318304
5,10,mse,1215.0,0.2,2640.0,1,0.5,0.0
5,10,mse,1215.0,0.2,2640.0,2,0.5984467086308951,0.08084800001213084
5,10,mse,1215.0,0.2,2640.0,3,0.7649401650663348,0.024530784022891418
5,10,mse,1215.0,0.2,2640.0,4,0.7434470237455264,0.05320403204883794
5,10,mse,1215.0,0.2,2640.0,5,0.7353743384349914,0.04992635795146438
5,10,mse,1215.0,0.2,2640.0,6,0.7523493937371413,0.06705406483256365
5,10,mse,1215.0,0.2,2640.0,7,0.733760078192605,0.04934993148910572
5,10,mse,1215.0,0.2,2640.0,8,0.7315593714286918,0.05475625273136906
5,10,mse,1215.0,0.2,1427.65625,1,0.5279823688969258,0.08615854957206931
5,10,mse,1215.0,0.2,1427.65625,2,0.5897253574772268,0.0855808432040835
5,10,mse,1215.0,0.2,1427.65625,3,0.7342604567291862,0.07661003396107492
5,10,mse,1215.0,0.2,1427.65625,4,0.7683141631286922,0.03426704158437829
5,10,mse,1215.0,0.2,1427.65625,5,0.7320754519755622,0.06750129886952128
5,10,mse,1215.0,0.2,1427.65625,6,0.7412917989661741,0.03974806017960738
5,10,mse,1215.0,0.2,1427.65625,7,0.7598872563474027,0.03451188516569743
5,10,mse,1215.0,0.2,1427.65625,8,0.7487994707298966,0.028156831134928645
5,10,mse,1215.0,0.2,713.828125,1,0.624716424328232,0.14162008870341758
5,10,mse,1215.0,0.2,713.828125,2,0.6191597508840623,0.03873226674685292
5,10,mse,1215.0,0.2,713.828125,3,0.7496372269180334,0.016557642731047983
5,10,mse,1215.0,0.2,713.828125,4,0.7488369686378288,0.031073727991588335
5,10,mse,1215.0,0.2,713.828125,5,0.7394624729898519,0.07071485677396194
