max_depth,min_samples_split,criterion,threshold,training_size,gap,mean,std
5,2,mse,960.0,0.1,2640.0,0.7476372132259281,0.1299921185457732
5,2,mse,960.0,0.1,1427.65625,0.7533224749923203,0.12718640204803341
5,2,mse,960.0,0.1,713.828125,0.7598066669734276,0.1222880792980357
5,2,mse,960.0,0.1,356.9140625,0.7131853717426424,0.15400649546649262
5,2,mse,1020.0,0.1,2640.0,0.7897566550600228,0.10094092872296435
5,2,mse,1020.0,0.1,1427.65625,0.8261686003302117,0.07939460276402223
5,2,mse,1020.0,0.1,713.828125,0.8427625515316832,0.09216792955202854
5,2,mse,1020.0,0.1,356.9140625,0.786778667504511,0.0899780387945208
5,2,mse,1215.0,0.1,2640.0,0.7742679519380454,0.0795341729202882
5,2,mse,1215.0,0.1,1427.65625,0.8013995623957401,0.044223910938121565
5,2,mse,1215.0,0.1,713.828125,0.8051884199837183,0.0612409850404567
5,2,mse,1215.0,0.1,356.9140625,0.7836893075474163,0.06424299016646356
5,2,mse,1974.0000000000005,0.1,2640.0,0.7962076888353179,0.08231845069604658
5,2,mse,1974.0000000000005,0.1,1427.65625,0.7957980996076114,0.10995128971646766
5,2,mse,1974.0000000000005,0.1,713.828125,0.8055521494324323,0.07531955234160381
5,2,mse,1974.0000000000005,0.1,356.9140625,0.7703357744406241,0.11113129263114674
5,2,mse,2160.0,0.1,2640.0,0.6668507151933262,0.12571318873333936
5,2,mse,2160.0,0.1,1427.65625,0.706094422833581,0.11208885760642769
5,2,mse,2160.0,0.1,713.828125,0.6816418469029376,0.11478814589823996
5,2,mse,2160.0,0.1,356.9140625,0.8170782839880696,0.06574820261113892
5,2,mse,960.0,0.2,2640.0,0.7900433490382095,0.08119192246410405
5,2,mse,960.0,0.2,1427.65625,0.8071489316007489,0.1031835426761451
5,2,mse,960.0,0.2,713.828125,0.8406036320840153,0.06086686823292371
5,2,mse,960.0,0.2,356.9140625,0.8139225861978645,0.09094373390787132
5,2,mse,1020.0,0.2,2640.0,0.7887475070496701,0.0717913131406353
5,2,mse,1020.0,0.2,1427.65625,0.8233162981360287,0.039992588000142736
5,2,mse,1020.0,0.2,713.828125,0.8136362005064669,0.08837181612878826
5,2,mse,1020.0,0.2,356.9140625,0.8244203209838602,0.0702857840206309
5,2,mse,1215.0,0.2,2640.0,0.8371957594062056,0.043749284309343404
5,2,mse,1215.0,0.2,1427.65625,0.8393772166678483,0.04228751584302105
5,2,mse,1215.0,0.2,713.828125,0.8467230377010395,0.032444618700795194
5,2,mse,1215.0,0.2,356.9140625,0.8592355209758191,0.02678787940540603
5,2,mse,1974.0000000000005,0.2,2640.0,0.8422569707442122,0.07020134404559673
5,2,mse,1974.0000000000005,0.2,1427.65625,0.8386968531586593,0.06912802139198587
5,2,mse,1974.0000000000005,0.2,713.828125,0.876490188822738,0.059997496427859065
5,2,mse,1974.0000000000005,0.2,356.9140625,0.8452935077989835,0.07211261904927149
5,2,mse,2160.0,0.2,2640.0,0.767797610610064,0.11052946174615398
5,2,mse,2160.0,0.2,1427.65625,0.7956037857399477,0.11292056163831674
5,2,mse,2160.0,0.2,713.828125,0.7286635596384864,0.10425798078195495
5,2,mse,2160.0,0.2,356.9140625,0.8005273548534065,0.08068633690402738
5,2,mse,960.0,0.5,2640.0,0.8387563303248464,0.05658183303472321
5,2,mse,960.0,0.5,1427.65625,0.8465310567210691,0.07028226863633211
5,2,mse,960.0,0.5,713.828125,0.8116649317389932,0.07908452449071642
5,2,mse,960.0,0.5,356.9140625,0.7958111528092491,0.07908988969621633
5,2,mse,1020.0,0.5,2640.0,0.8265323089175279,0.051167157138344806
5,2,mse,1020.0,0.5,1427.65625,0.8441420359105628,0.03666935813897952
5,2,mse,1020.0,0.5,713.828125,0.8198973987885951,0.04242006965015897
5,2,mse,1020.0,0.5,356.9140625,0.847056606279757,0.05045644635842168
5,2,mse,1215.0,0.5,2640.0,0.8288247047443186,0.0346019629736876
5,2,mse,1215.0,0.5,1427.65625,0.8406480248541127,0.023302391985147053
5,2,mse,1215.0,0.5,713.828125,0.8376851696040605,0.036661558732751884
5,2,mse,1215.0,0.5,356.9140625,0.8566049694820327,0.034880865740113384
5,2,mse,1974.0000000000005,0.5,2640.0,0.9077099842269487,0.036727532723655434
5,2,mse,1974.0000000000005,0.5,1427.65625,0.9062970519443212,0.03389142120237329
5,2,mse,1974.0000000000005,0.5,713.828125,0.8895533637441565,0.056591832017357346
5,2,mse,1974.0000000000005,0.5,356.9140625,0.9020024307818574,0.03249659040125968
5,2,mse,2160.0,0.5,2640.0,0.8634055067870291,0.0630546193006798
5,2,mse,2160.0,0.5,1427.65625,0.894433161789102,0.06417595021472419
5,2,mse,2160.0,0.5,713.828125,0.8714885323524643,0.08676271594857975
5,2,mse,2160.0,0.5,356.9140625,0.8706867957309923,0.09199334394741727
5,2,mse,960.0,0.7,2640.0,0.8287770589004833,0.09339744386868976
5,2,mse,960.0,0.7,1427.65625,0.8191754567045801,0.05511246413711064
5,2,mse,960.0,0.7,713.828125,0.812009746171336,0.051561836749733726
5,2,mse,960.0,0.7,356.9140625,0.8207978364740278,0.0703823668610851
5,2,mse,1020.0,0.7,2640.0,0.8276186894638157,0.0483323463019179
5,2,mse,1020.0,0.7,1427.65625,0.8225795794089553,0.05382350914076103
5,2,mse,1020.0,0.7,713.828125,0.8284218351505374,0.05980447737337773
5,2,mse,1020.0,0.7,356.9140625,0.8280935707117058,0.047219399972721184
5,2,mse,1215.0,0.7,2640.0,0.8650951381380857,0.0312329404553639
5,2,mse,1215.0,0.7,1427.65625,0.8678218737364759,0.03580640182292603
5,2,mse,1215.0,0.7,713.828125,0.8457643047359598,0.04189637685623067
5,2,mse,1215.0,0.7,356.9140625,0.8491472039215118,0.03816563522119521
