mean,std,max_depth,min_samples_split,criterion,threshold,training_size,n_options
0.8623505470365531,0.05284680906502122,5,5,mse,1020.0,0.5,3
0.859311984797434,0.04300286990887198,5,5,mse,1215.0,0.5,3
0.8764422925267091,0.04263186235139244,5,5,mse,1974.0000000000005,0.5,3
0.8452039929138874,0.09634489528200238,5,5,mse,2160.0,0.5,3
0.9091193305480179,0.07367039365965965,5,5,mse,960.0,0.7,3
0.8886935300120529,0.06611303723156783,5,5,mse,1020.0,0.7,3
0.8716006532916479,0.0485476509227978,5,5,mse,1215.0,0.7,3
0.8795168805202916,0.0443243437442392,5,5,mse,1974.0000000000005,0.7,3
0.8904001485216801,0.08651610258199065,5,5,mse,2160.0,0.7,3
0.6776471814315045,0.1582791275659815,5,5,friedman_mse,960.0,0.1,3
0.7914786338025012,0.16203757837989144,5,5,friedman_mse,1020.0,0.1,3
0.8119533979296888,0.05546482157044011,5,5,friedman_mse,1215.0,0.1,3
0.8008453313711236,0.07753447627366465,5,5,friedman_mse,1974.0000000000005,0.1,3
0.7074777674020988,0.16835684411398957,5,5,friedman_mse,2160.0,0.1,3
0.8124207692968627,0.06137320155697187,5,5,friedman_mse,960.0,0.2,3
0.8240785333605979,0.06929836843836393,5,5,friedman_mse,1020.0,0.2,3
0.8259684126045757,0.04806035239852444,5,5,friedman_mse,1215.0,0.2,3
0.8586728371041564,0.09206625900062346,5,5,friedman_mse,1974.0000000000005,0.2,3
0.7763169891309637,0.10472353488611937,5,5,friedman_mse,2160.0,0.2,3
0.873211135355459,0.07459664765992557,5,5,friedman_mse,960.0,0.5,3
0.8804115824067938,0.043171567596589536,5,5,friedman_mse,1020.0,0.5,3
0.8576369088978317,0.04066895790479994,5,5,friedman_mse,1215.0,0.5,3
0.8564816063048237,0.05653832843459992,5,5,friedman_mse,1974.0000000000005,0.5,3
0.8585245807589112,0.08378584680409075,5,5,friedman_mse,2160.0,0.5,3
0.855134064776238,0.0954378006788647,5,5,friedman_mse,960.0,0.7,3
0.8707136488653718,0.04557700436192706,5,5,friedman_mse,1020.0,0.7,3
0.8537569773322324,0.04759306820502779,5,5,friedman_mse,1215.0,0.7,3
0.888858030129564,0.05764503510959775,5,5,friedman_mse,1974.0000000000005,0.7,3
0.8588180138499227,0.12188830219311857,5,5,friedman_mse,2160.0,0.7,3
0.5824077076054753,0.16910806979274012,5,10,mse,960.0,0.1,3
0.6673169514842765,0.18855352736337253,5,10,mse,1020.0,0.1,3
0.7916105009077375,0.03285302714202148,5,10,mse,1215.0,0.1,3
0.6560819989795934,0.19880087081955428,5,10,mse,1974.0000000000005,0.1,3
0.5185126582278481,0.08279112448337829,5,10,mse,2160.0,0.1,3
0.7097473020888099,0.18240925734658847,5,10,mse,960.0,0.2,3
0.8683511030841947,0.06643083067971683,5,10,mse,1020.0,0.2,3
0.8064125468483159,0.04082622565406415,5,10,mse,1215.0,0.2,3
0.8280096602033511,0.052492869379389184,5,10,mse,1974.0000000000005,0.2,3
0.7921471642504965,0.1585753900623547,5,10,mse,2160.0,0.2,3
0.7828504107708174,0.06385592104701181,5,10,mse,960.0,0.5,3
0.8424503502082198,0.0626315179732053,5,10,mse,1020.0,0.5,3
0.8608003379898926,0.03753010255734641,5,10,mse,1215.0,0.5,3
0.9291938730036519,0.025208080838589594,5,10,mse,1974.0000000000005,0.5,3
0.8414906010044124,0.08785555628135056,5,10,mse,2160.0,0.5,3
0.839657513674366,0.10965404034875205,5,10,mse,960.0,0.7,3
0.8893116784816009,0.0726914811209181,5,10,mse,1020.0,0.7,3
0.867135835619796,0.039607941858098045,5,10,mse,1215.0,0.7,3
0.8667199017909963,0.0632372640032097,5,10,mse,1974.0000000000005,0.7,3
0.8361024273001625,0.12093955300205152,5,10,mse,2160.0,0.7,3
0.5218543046357615,0.09773542153310341,5,10,friedman_mse,960.0,0.1,3
0.6208978620535127,0.17929239299785235,5,10,friedman_mse,1020.0,0.1,3
0.7677046208887532,0.08094177364260152,5,10,friedman_mse,1215.0,0.1,3
0.6745973888096193,0.20225733501325074,5,10,friedman_mse,1974.0000000000005,0.1,3
0.5120250896057348,0.05377783558789818,5,10,friedman_mse,2160.0,0.1,3
0.7481219430904046,0.19575724925604723,5,10,friedman_mse,960.0,0.2,3
0.8551678538196159,0.068763709100079,5,10,friedman_mse,1020.0,0.2,3
0.8153369054289747,0.031842792661354445,5,10,friedman_mse,1215.0,0.2,3
0.8268870262010177,0.05325895356338052,5,10,friedman_mse,1974.0000000000005,0.2,3
0.7446572817737407,0.18027265826822142,5,10,friedman_mse,2160.0,0.2,3
0.7970315871721593,0.06474394346430973,5,10,friedman_mse,960.0,0.5,3
0.823014636737771,0.07485578291716918,5,10,friedman_mse,1020.0,0.5,3
0.8607577100693888,0.03609741926633942,5,10,friedman_mse,1215.0,0.5,3
0.9148331340768312,0.04204648568476933,5,10,friedman_mse,1974.0000000000005,0.5,3
0.8281392792669271,0.06967479790044552,5,10,friedman_mse,2160.0,0.5,3
0.8402850471968119,0.0849527867050597,5,10,friedman_mse,960.0,0.7,3
0.8661010172845985,0.05760850903354397,5,10,friedman_mse,1020.0,0.7,3
0.85038007509798,0.03811689261708555,5,10,friedman_mse,1215.0,0.7,3
0.887683045965822,0.08378323724535723,5,10,friedman_mse,1974.0000000000005,0.7,3
0.8454798173744583,0.13117758018031994,5,10,friedman_mse,2160.0,0.7,3
0.5,0.0,5,20,mse,960.0,0.1,3
0.5,0.0,5,20,mse,1020.0,0.1,3
0.5,0.0,5,20,mse,1215.0,0.1,3
0.5,0.0,5,20,mse,1974.0000000000005,0.1,3
0.5,0.0,5,20,mse,2160.0,0.1,3
0.5414878597637885,0.1277929870438734,5,20,mse,960.0,0.2,3
0.6795448946248178,0.20380485669557302,5,20,mse,1020.0,0.2,3
0.7920656796275346,0.031174168569525,5,20,mse,1215.0,0.2,3
0.6264349023616896,0.19820966110332125,5,20,mse,1974.0000000000005,0.2,3
0.5,0.0,5,20,mse,2160.0,0.2,3
0.8149598832322251,0.11493633707638132,5,20,mse,960.0,0.5,3
0.8695850634251204,0.05699191780408487,5,20,mse,1020.0,0.5,3
0.8493523903861501,0.04752261229754257,5,20,mse,1215.0,0.5,3
0.8354331299283348,0.04544920698715345,5,20,mse,1974.0000000000005,0.5,3
0.8157776528872318,0.16880860752269627,5,20,mse,2160.0,0.5,3
0.805809671037735,0.07699742346953983,5,20,mse,960.0,0.7,3
0.8139063284204037,0.08877253732687503,5,20,mse,1020.0,0.7,3
0.8703619465624532,0.02699067173423567,5,20,mse,1215.0,0.7,3
0.9193456410825742,0.0630333888694823,5,20,mse,1974.0000000000005,0.7,3
0.7923557759809147,0.13599017757153364,5,20,mse,2160.0,0.7,3
0.5,0.0,5,20,friedman_mse,960.0,0.1,3
0.5,0.0,5,20,friedman_mse,1020.0,0.1,3
0.5,0.0,5,20,friedman_mse,1215.0,0.1,3
0.5,0.0,5,20,friedman_mse,1974.0000000000005,0.1,3
0.5,0.0,5,20,friedman_mse,2160.0,0.1,3
0.5432022168153555,0.1329835713274021,5,20,friedman_mse,960.0,0.2,3
0.6008392209242084,0.1793234986356616,5,20,friedman_mse,1020.0,0.2,3
0.789959103236199,0.02040187060290607,5,20,friedman_mse,1215.0,0.2,3
0.6829523120191505,0.20931278328849598,5,20,friedman_mse,1974.0000000000005,0.2,3
0.5,0.0,5,20,friedman_mse,2160.0,0.2,3
0.8122508346149011,0.0700031508815208,5,20,friedman_mse,960.0,0.5,3
0.8162985936229354,0.07054408429294878,5,20,friedman_mse,1020.0,0.5,3
0.8672563533448259,0.035919740772595875,5,20,friedman_mse,1215.0,0.5,3
0.8135754215164874,0.045351961152703735,5,20,friedman_mse,1974.0000000000005,0.5,3
0.7901781113310454,0.15572590396992053,5,20,friedman_mse,2160.0,0.5,3
0.796065415494962,0.07701653587415153,5,20,friedman_mse,960.0,0.7,3
0.8060827196546212,0.07651070676350384,5,20,friedman_mse,1020.0,0.7,3
0.8690162263322719,0.04160288687898153,5,20,friedman_mse,1215.0,0.7,3
0.9072929575443519,0.07827373954548686,5,20,friedman_mse,1974.0000000000005,0.7,3
0.8230009581408027,0.10757088582768061,5,20,friedman_mse,2160.0,0.7,3
0.5,0.0,5,50,mse,960.0,0.1,3
0.5,0.0,5,50,mse,1020.0,0.1,3
0.5,0.0,5,50,mse,1215.0,0.1,3
0.5,0.0,5,50,mse,1974.0000000000005,0.1,3
0.5,0.0,5,50,mse,2160.0,0.1,3
0.5,0.0,5,50,mse,960.0,0.2,3
0.5,0.0,5,50,mse,1020.0,0.2,3
0.5,0.0,5,50,mse,1215.0,0.2,3
0.5,0.0,5,50,mse,1974.0000000000005,0.2,3
0.5,0.0,5,50,mse,2160.0,0.2,3
0.521264367816092,0.09509714387068072,5,50,mse,960.0,0.5,3
0.7172497313857595,0.20239536266750288,5,50,mse,1020.0,0.5,3
0.7716203427373338,0.04301423789631087,5,50,mse,1215.0,0.5,3
0.5850636205899364,0.17460440614060907,5,50,mse,1974.0000000000005,0.5,3
0.5,0.0,5,50,mse,2160.0,0.5,3
0.5160364145658264,0.0717170261691109,5,50,mse,960.0,0.7,3
0.8963423677991338,0.03975052558512001,5,50,mse,1020.0,0.7,3
0.8215698217505393,0.04525296926782995,5,50,mse,1215.0,0.7,3
0.9122745624958938,0.022996423042232615,5,50,mse,1974.0000000000005,0.7,3
0.5,0.0,5,50,mse,2160.0,0.7,3
0.5,0.0,5,50,friedman_mse,960.0,0.1,3
0.5,0.0,5,50,friedman_mse,1020.0,0.1,3
0.5,0.0,5,50,friedman_mse,1215.0,0.1,3
0.5,0.0,5,50,friedman_mse,1974.0000000000005,0.1,3
0.5,0.0,5,50,friedman_mse,2160.0,0.1,3
0.5,0.0,5,50,friedman_mse,960.0,0.2,3
0.5,0.0,5,50,friedman_mse,1020.0,0.2,3
0.5,0.0,5,50,friedman_mse,1215.0,0.2,3
0.5,0.0,5,50,friedman_mse,1974.0000000000005,0.2,3
0.5,0.0,5,50,friedman_mse,2160.0,0.2,3
0.5,0.0,5,50,friedman_mse,960.0,0.5,3
0.7188213818521959,0.20394167546722328,5,50,friedman_mse,1020.0,0.5,3
0.7777785177866778,0.04392333463772989,5,50,friedman_mse,1215.0,0.5,3
0.6276202158717983,0.2001248985457663,5,50,friedman_mse,1974.0000000000005,0.5,3
0.5,0.0,5,50,friedman_mse,2160.0,0.5,3
0.5,0.0,5,50,friedman_mse,960.0,0.7,3
0.9116559029059031,0.04927687423399277,5,50,friedman_mse,1020.0,0.7,3
0.8079703818379474,0.047213034481452,5,50,friedman_mse,1215.0,0.7,3
0.9238904725432369,0.0271795342369386,5,50,friedman_mse,1974.0000000000005,0.7,3
0.5,0.0,5,50,friedman_mse,2160.0,0.7,3
0.5,0.0,5,100,mse,960.0,0.1,3
0.5,0.0,5,100,mse,1020.0,0.1,3
0.5,0.0,5,100,mse,1215.0,0.1,3
0.5,0.0,5,100,mse,1974.0000000000005,0.1,3
0.5,0.0,5,100,mse,2160.0,0.1,3
0.5,0.0,5,100,mse,960.0,0.2,3
0.5,0.0,5,100,mse,1020.0,0.2,3
0.5,0.0,5,100,mse,1215.0,0.2,3
0.5,0.0,5,100,mse,1974.0000000000005,0.2,3
0.5,0.0,5,100,mse,2160.0,0.2,3
0.5,0.0,5,100,mse,960.0,0.5,3
0.5,0.0,5,100,mse,1020.0,0.5,3
0.5,0.0,5,100,mse,1215.0,0.5,3
0.5,0.0,5,100,mse,1974.0000000000005,0.5,3
0.5,0.0,5,100,mse,2160.0,0.5,3
0.5,0.0,5,100,mse,960.0,0.7,3
0.5,0.0,5,100,mse,1020.0,0.7,3
0.7913368769742272,0.06830567529996051,5,100,mse,1215.0,0.7,3
0.5,0.0,5,100,mse,1974.0000000000005,0.7,3
0.5,0.0,5,100,mse,2160.0,0.7,3
0.5,0.0,5,100,friedman_mse,960.0,0.1,3
0.5,0.0,5,100,friedman_mse,1020.0,0.1,3
0.5,0.0,5,100,friedman_mse,1215.0,0.1,3
0.5,0.0,5,100,friedman_mse,1974.0000000000005,0.1,3
0.5,0.0,5,100,friedman_mse,2160.0,0.1,3
0.5,0.0,5,100,friedman_mse,960.0,0.2,3
0.5,0.0,5,100,friedman_mse,1020.0,0.2,3
0.5,0.0,5,100,friedman_mse,1215.0,0.2,3
0.5,0.0,5,100,friedman_mse,1974.0000000000005,0.2,3
0.5,0.0,5,100,friedman_mse,2160.0,0.2,3
0.5,0.0,5,100,friedman_mse,960.0,0.5,3
0.5,0.0,5,100,friedman_mse,1020.0,0.5,3
0.5,0.0,5,100,friedman_mse,1215.0,0.5,3
0.5,0.0,5,100,friedman_mse,1974.0000000000005,0.5,3
0.5,0.0,5,100,friedman_mse,2160.0,0.5,3
0.5,0.0,5,100,friedman_mse,960.0,0.7,3
0.5,0.0,5,100,friedman_mse,1020.0,0.7,3
0.7788101439647807,0.04015973106022868,5,100,friedman_mse,1215.0,0.7,3
0.5,0.0,5,100,friedman_mse,1974.0000000000005,0.7,3
0.5,0.0,5,100,friedman_mse,2160.0,0.7,3
0.7544542051351176,0.1123150270515387,8,2,mse,960.0,0.1,3
0.7878491343134411,0.10268521068496286,8,2,mse,1020.0,0.1,3
0.8107367029238832,0.03320183444059029,8,2,mse,1215.0,0.1,3
0.8045609689335473,0.07547318484880859,8,2,mse,1974.0000000000005,0.1,3
0.6868482056010647,0.10504980143827834,8,2,mse,2160.0,0.1,3
0.843710146171933,0.07539836060489004,8,2,mse,960.0,0.2,3
0.8608248269999367,0.033353876093676765,8,2,mse,1020.0,0.2,3
0.8382313291818637,0.045078625624142714,8,2,mse,1215.0,0.2,3
0.8390158935451734,0.07598662767564365,8,2,mse,1974.0000000000005,0.2,3
0.7566875639193555,0.09263892557122037,8,2,mse,2160.0,0.2,3
0.8750262503448919,0.04101414566925611,8,2,mse,960.0,0.5,3
0.8628571153304782,0.03912412088756252,8,2,mse,1020.0,0.5,3
0.8559920008058987,0.03724689663671297,8,2,mse,1215.0,0.5,3
0.9320807857187955,0.04211070406206124,8,2,mse,1974.0000000000005,0.5,3
0.8704274056877072,0.06300029250157374,8,2,mse,2160.0,0.5,3
0.9070557623327173,0.07176713858267864,8,2,mse,960.0,0.7,3
0.8916308027400188,0.06515646406955293,8,2,mse,1020.0,0.7,3
0.8738555798005552,0.045145949430800886,8,2,mse,1215.0,0.7,3
0.9416404816756924,0.05274073433573652,8,2,mse,1974.0000000000005,0.7,3
0.8660224168529904,0.06612250840060374,8,2,mse,2160.0,0.7,3
0.7317729930252492,0.11916382936157319,8,2,friedman_mse,960.0,0.1,3
0.7691445414325957,0.12533489437637338,8,2,friedman_mse,1020.0,0.1,3
0.7890814470371985,0.07126148312545288,8,2,friedman_mse,1215.0,0.1,3
0.8162156279769327,0.08143365911307311,8,2,friedman_mse,1974.0000000000005,0.1,3
0.7344132323949746,0.12487402728094073,8,2,friedman_mse,2160.0,0.1,3
0.8344011901707373,0.060698072394248896,8,2,friedman_mse,960.0,0.2,3
0.8354551709382052,0.052207889991318104,8,2,friedman_mse,1020.0,0.2,3
0.8567069028339768,0.03266495649569234,8,2,friedman_mse,1215.0,0.2,3
0.8621503587562434,0.06673838270559782,8,2,friedman_mse,1974.0000000000005,0.2,3
0.7826260869754147,0.09926082356841484,8,2,friedman_mse,2160.0,0.2,3
0.8840368960406753,0.050635442497581715,8,2,friedman_mse,960.0,0.5,3
0.8869108075013707,0.035989065796156294,8,2,friedman_mse,1020.0,0.5,3
0.8671971046333917,0.025811037212300592,8,2,friedman_mse,1215.0,0.5,3
0.9194181715808094,0.05154991061411246,8,2,friedman_mse,1974.0000000000005,0.5,3
0.838485079631876,0.0492672405890739,8,2,friedman_mse,2160.0,0.5,3
0.9029165999999641,0.06160543795469914,8,2,friedman_mse,960.0,0.7,3
0.8794570936182448,0.0359634226996609,8,2,friedman_mse,1020.0,0.7,3
0.856313100030572,0.051128629394607765,8,2,friedman_mse,1215.0,0.7,3
0.9497094159932704,0.05646265748527842,8,2,friedman_mse,1974.0000000000005,0.7,3
0.9340471918635069,0.0732985781439316,8,2,friedman_mse,2160.0,0.7,3
0.6265525559481279,0.16885656944465818,8,5,mse,960.0,0.1,3
0.7775427419425196,0.14027872329278773,8,5,mse,1020.0,0.1,3
0.787899263535695,0.05815008082296056,8,5,mse,1215.0,0.1,3
0.8167262034905309,0.09596293468748891,8,5,mse,1974.0000000000005,0.1,3
0.7771341901466904,0.1527777909375804,8,5,mse,2160.0,0.1,3
0.8183264365410858,0.06763872117991149,8,5,mse,960.0,0.2,3
0.838574454463094,0.06679499312165449,8,5,mse,1020.0,0.2,3
0.8447214841485913,0.03752782602543388,8,5,mse,1215.0,0.2,3
0.8372913227806563,0.07222846646771962,8,5,mse,1974.0000000000005,0.2,3
0.7627927531523724,0.1653796762002873,8,5,mse,2160.0,0.2,3
0.8301949677131407,0.06575386641057239,8,5,mse,960.0,0.5,3
0.8737556958230247,0.04084612275607136,8,5,mse,1020.0,0.5,3
0.8547214361185269,0.0399646538787587,8,5,mse,1215.0,0.5,3
0.9078250246920753,0.04402228157255625,8,5,mse,1974.0000000000005,0.5,3
0.8531760739505415,0.09747804759158267,8,5,mse,2160.0,0.5,3
0.8964870785003161,0.04650352314763512,8,5,mse,960.0,0.7,3
0.8823450728234947,0.050994030953402374,8,5,mse,1020.0,0.7,3
0.8526109919791212,0.047368662836235094,8,5,mse,1215.0,0.7,3
0.9210415783480208,0.05911874632491866,8,5,mse,1974.0000000000005,0.7,3
0.8477480341792466,0.08979911547008461,8,5,mse,2160.0,0.7,3
0.7165759810225565,0.14421963820234218,8,5,friedman_mse,960.0,0.1,3
0.7679402249299707,0.12967952799620602,8,5,friedman_mse,1020.0,0.1,3
0.804775456370263,0.06307446441817051,8,5,friedman_mse,1215.0,0.1,3
0.8025082964008468,0.11428698646753487,8,5,friedman_mse,1974.0000000000005,0.1,3
0.7024693983516077,0.1756237274654909,8,5,friedman_mse,2160.0,0.1,3
0.8274835966372482,0.07992833586322226,8,5,friedman_mse,960.0,0.2,3
0.8248401832552471,0.06612298241144114,8,5,friedman_mse,1020.0,0.2,3
0.8175980713418592,0.04156773295537137,8,5,friedman_mse,1215.0,0.2,3
0.8477012013169064,0.09060150839167015,8,5,friedman_mse,1974.0000000000005,0.2,3
0.7546769075812727,0.10648168296164028,8,5,friedman_mse,2160.0,0.2,3
0.8453794040917888,0.07628719809812097,8,5,friedman_mse,960.0,0.5,3
0.8723189644595477,0.058158938935931034,8,5,friedman_mse,1020.0,0.5,3
0.8405921952532701,0.03307538108424034,8,5,friedman_mse,1215.0,0.5,3
0.9077865471166258,0.03122839639132494,8,5,friedman_mse,1974.0000000000005,0.5,3
0.8671882769690518,0.07094167129628094,8,5,friedman_mse,2160.0,0.5,3
0.8804141943490681,0.07121272848617981,8,5,friedman_mse,960.0,0.7,3
0.8898294731798808,0.04943124377667093,8,5,friedman_mse,1020.0,0.7,3
0.8603165792215899,0.041461400489941166,8,5,friedman_mse,1215.0,0.7,3
0.9422926447325267,0.04949012434958163,8,5,friedman_mse,1974.0000000000005,0.7,3
0.8501494653820245,0.0989882443885143,8,5,friedman_mse,2160.0,0.7,3
0.5623986894112754,0.1524839905615284,8,10,mse,960.0,0.1,3
0.683151224927219,0.2063929988744779,8,10,mse,1020.0,0.1,3
0.7626145005362622,0.07737194536146828,8,10,mse,1215.0,0.1,3
0.6156385710806112,0.16757281836670326,8,10,mse,1974.0000000000005,0.1,3
0.5,0.0,8,10,mse,2160.0,0.1,3
0.7598820613643091,0.17985310926395479,8,10,mse,960.0,0.2,3
0.8629174714990346,0.06704565535874595,8,10,mse,1020.0,0.2,3
0.8067560606872544,0.05162291066359328,8,10,mse,1215.0,0.2,3
0.8302320253372084,0.05588539735102005,8,10,mse,1974.0000000000005,0.2,3
0.7784441710594664,0.15084830140229355,8,10,mse,2160.0,0.2,3
0.7886936844998577,0.06500789270862103,8,10,mse,960.0,0.5,3
0.8731000191140653,0.053282846038281574,8,10,mse,1020.0,0.5,3
0.8586821996832998,0.02982442402220925,8,10,mse,1215.0,0.5,3
0.8931377341460861,0.0647750071164862,8,10,mse,1974.0000000000005,0.5,3
0.8466950694641573,0.06044479338051722,8,10,mse,2160.0,0.5,3
0.8256113589428737,0.0792846162959398,8,10,mse,960.0,0.7,3
0.8650684795035521,0.0428055719800101,8,10,mse,1020.0,0.7,3
0.8713076948415127,0.04060084459320755,8,10,mse,1215.0,0.7,3
0.8996658954919525,0.04477329709988744,8,10,mse,1974.0000000000005,0.7,3
0.8831813740721106,0.07752505916214569,8,10,mse,2160.0,0.7,3
0.5619287155918685,0.1512506902220681,8,10,friedman_mse,960.0,0.1,3
0.6772786725597167,0.1778305506467223,8,10,friedman_mse,1020.0,0.1,3
0.7499541732469781,0.07600391119019463,8,10,friedman_mse,1215.0,0.1,3
0.6571290423797336,0.19990804748549476,8,10,friedman_mse,1974.0000000000005,0.1,3
0.519815233785822,0.08861641947029707,8,10,friedman_mse,2160.0,0.1,3
0.749697021964725,0.17495976474776845,8,10,friedman_mse,960.0,0.2,3
0.8619671499429904,0.07130916781094472,8,10,friedman_mse,1020.0,0.2,3
0.83557135370634,0.03808399425706688,8,10,friedman_mse,1215.0,0.2,3
0.812881826225578,0.0635985970591055,8,10,friedman_mse,1974.0000000000005,0.2,3
0.6673637056563406,0.179026512165416,8,10,friedman_mse,2160.0,0.2,3
0.7951426428509762,0.06473471351732078,8,10,friedman_mse,960.0,0.5,3
0.8445697273891609,0.04583850113556912,8,10,friedman_mse,1020.0,0.5,3
0.8616272968375762,0.033013145081952036,8,10,friedman_mse,1215.0,0.5,3
0.8886681172610749,0.06247886684834558,8,10,friedman_mse,1974.0000000000005,0.5,3
0.798903957337103,0.11867764695738316,8,10,friedman_mse,2160.0,0.5,3
0.8040173038978533,0.08468646720146564,8,10,friedman_mse,960.0,0.7,3
0.878482983509979,0.06840308514358438,8,10,friedman_mse,1020.0,0.7,3
0.8597202754815685,0.039509743352643484,8,10,friedman_mse,1215.0,0.7,3
0.9103731369253172,0.05159071397867356,8,10,friedman_mse,1974.0000000000005,0.7,3
0.8517180087022128,0.09478750375370905,8,10,friedman_mse,2160.0,0.7,3
0.5,0.0,8,20,mse,960.0,0.1,3
0.5,0.0,8,20,mse,1020.0,0.1,3
0.5,0.0,8,20,mse,1215.0,0.1,3
0.5,0.0,8,20,mse,1974.0000000000005,0.1,3
0.5,0.0,8,20,mse,2160.0,0.1,3
0.5616512107949656,0.15060494323428752,8,20,mse,960.0,0.2,3
0.6407851037212932,0.1969535745495375,8,20,mse,1020.0,0.2,3
0.8013598117789769,0.02990320964570831,8,20,mse,1215.0,0.2,3
0.7542198694715663,0.2129975631400499,8,20,mse,1974.0000000000005,0.2,3
0.5,0.0,8,20,mse,2160.0,0.2,3
0.8105441476757604,0.11629139239956436,8,20,mse,960.0,0.5,3
0.8249577470933458,0.052016161006400045,8,20,mse,1020.0,0.5,3
0.8614510465913024,0.04864555896830939,8,20,mse,1215.0,0.5,3
0.8082937060928244,0.04598153353138031,8,20,mse,1974.0000000000005,0.5,3
0.7804020664516982,0.1561412053618176,8,20,mse,2160.0,0.5,3
0.7866071611114249,0.06372824088735758,8,20,mse,960.0,0.7,3
0.7995806490308326,0.05233615064536806,8,20,mse,1020.0,0.7,3
0.8693906135693192,0.018363979963359433,8,20,mse,1215.0,0.7,3
0.8979725280863115,0.09621863340522702,8,20,mse,1974.0000000000005,0.7,3
0.8615218572149065,0.10260196122280943,8,20,mse,2160.0,0.7,3
0.5,0.0,8,20,friedman_mse,960.0,0.1,3
0.5,0.0,8,20,friedman_mse,1020.0,0.1,3
0.5,0.0,8,20,friedman_mse,1215.0,0.1,3
0.5,0.0,8,20,friedman_mse,1974.0000000000005,0.1,3
0.5,0.0,8,20,friedman_mse,2160.0,0.1,3
