max_depth,min_samples_split,criterion,threshold,training_size,n_options,mean,std
5,2,gini,1020.0,0.5,4,0.8588860981228035,0.05136786505276579
5,2,gini,1020.0,0.5,5,0.8854854730575591,0.04016217423875294
5,2,gini,1020.0,0.5,6,0.8629163381565139,0.038013849608655434
5,2,gini,1020.0,0.5,7,0.863011338227712,0.032437159016314186
5,2,gini,1020.0,0.5,8,0.8592074866930941,0.05358455084898923
5,2,gini,1215.0,0.5,1,0.7960997684220603,0.023940511428692295
5,2,gini,1215.0,0.5,2,0.8250970710089582,0.02212101926959629
5,2,gini,1215.0,0.5,3,0.8293809577333242,0.026422763484031237
5,2,gini,1215.0,0.5,4,0.8398487408577895,0.03204078670525318
5,2,gini,1215.0,0.5,5,0.8762878738930804,0.03044901159372984
5,2,gini,1215.0,0.5,6,0.8754391326518789,0.02777361517115727
5,2,gini,1215.0,0.5,7,0.8640503242377697,0.027115930438317164
5,2,gini,1215.0,0.5,8,0.861647956756976,0.02724296618723863
5,2,gini,1974.0000000000005,0.5,1,0.5135802469135802,0.06073271049999429
5,2,gini,1974.0000000000005,0.5,2,0.9170549931353162,0.017294983703752972
5,2,gini,1974.0000000000005,0.5,3,0.7875808807200136,0.05291191113572433
5,2,gini,1974.0000000000005,0.5,4,0.8927409581124189,0.06424520978135362
5,2,gini,1974.0000000000005,0.5,5,0.8803145798633614,0.035005313268928376
5,2,gini,1974.0000000000005,0.5,6,0.8882541395850275,0.03451375103221248
5,2,gini,1974.0000000000005,0.5,7,0.877979066759473,0.05001322741354104
5,2,gini,1974.0000000000005,0.5,8,0.8647220683943901,0.0471078549457619
5,2,gini,2160.0,0.5,1,0.5,0.0
5,2,gini,2160.0,0.5,2,0.5,0.0
5,2,gini,2160.0,0.5,3,0.5290322855439135,0.0740386118937119
5,2,gini,2160.0,0.5,4,0.7600441000480811,0.10310861176891786
5,2,gini,2160.0,0.5,5,0.7601071772644908,0.07872875893092895
5,2,gini,2160.0,0.5,6,0.7809423097638316,0.08092134134419059
5,2,gini,2160.0,0.5,7,0.7721201887353658,0.08985577466092479
5,2,gini,2160.0,0.5,8,0.8140781938699005,0.07322458620356072
5,2,gini,960.0,0.7,1,0.5,0.0
5,2,gini,960.0,0.7,2,0.49981132075471696,0.0008437992367923734
5,2,gini,960.0,0.7,3,0.7558599264572787,0.118473480488542
5,2,gini,960.0,0.7,4,0.8161165753572129,0.06841216578009485
5,2,gini,960.0,0.7,5,0.8259330439121741,0.0909764426828769
5,2,gini,960.0,0.7,6,0.8486209505656696,0.07670144842141886
5,2,gini,960.0,0.7,7,0.8850514028248473,0.0659082820425152
5,2,gini,960.0,0.7,8,0.9022301276967225,0.10170228645221674
5,2,gini,1020.0,0.7,1,0.5,0.0
5,2,gini,1020.0,0.7,2,0.5299970543349428,0.04677796317298243
5,2,gini,1020.0,0.7,3,0.886740426394414,0.048462628474935515
5,2,gini,1020.0,0.7,4,0.8679128831373604,0.06164269799535984
5,2,gini,1020.0,0.7,5,0.9148703648343742,0.04027227348728567
5,2,gini,1020.0,0.7,6,0.858845729508791,0.04805376165637985
5,2,gini,1020.0,0.7,7,0.8532505253117456,0.04463642820425658
5,2,gini,1020.0,0.7,8,0.8632565912270364,0.0506732853733324
5,2,gini,1215.0,0.7,1,0.7960033741291062,0.039828870224237416
5,2,gini,1215.0,0.7,2,0.8367135505533378,0.04435102396139874
5,2,gini,1215.0,0.7,3,0.8232494602889933,0.04676231589677511
5,2,gini,1215.0,0.7,4,0.8606936945009884,0.04212342101642644
5,2,gini,1215.0,0.7,5,0.8695047815846969,0.04648204418263195
5,2,gini,1215.0,0.7,6,0.8872601060829399,0.032329347838893636
5,2,gini,1215.0,0.7,7,0.8542172945360675,0.03190860921158837
5,2,gini,1215.0,0.7,8,0.8716887999191639,0.03580971426606162
5,2,gini,1974.0000000000005,0.7,1,0.5127358490566037,0.056956448483485224
5,2,gini,1974.0000000000005,0.7,2,0.9134780790149082,0.025175298897292586
5,2,gini,1974.0000000000005,0.7,3,0.7971262780977015,0.07191751870497685
5,2,gini,1974.0000000000005,0.7,4,0.9275386807610243,0.04798428738776668
5,2,gini,1974.0000000000005,0.7,5,0.8636227256036829,0.05024398548115722
5,2,gini,1974.0000000000005,0.7,6,0.9228384548160383,0.05077438704247502
5,2,gini,1974.0000000000005,0.7,7,0.8854628834311585,0.06888758563990575
5,2,gini,1974.0000000000005,0.7,8,0.9149110733430026,0.06122084983203644
5,2,gini,2160.0,0.7,1,0.5,0.0
5,2,gini,2160.0,0.7,2,0.5,0.0
5,2,gini,2160.0,0.7,3,0.5,0.0
5,2,gini,2160.0,0.7,4,0.7866996145330337,0.09043915887757203
5,2,gini,2160.0,0.7,5,0.7845131161182276,0.10950683936654888
5,2,gini,2160.0,0.7,6,0.7919436760791604,0.10026174768680655
5,2,gini,2160.0,0.7,7,0.7700014306650355,0.13905560304232242
5,2,gini,2160.0,0.7,8,0.7719304531201729,0.12756424909950848
5,2,entropy,960.0,0.1,1,0.5274279448621554,0.08450974263270558
5,2,entropy,960.0,0.1,2,0.5662827471493724,0.0750227691033514
5,2,entropy,960.0,0.1,3,0.7466260937906429,0.1522533625222167
5,2,entropy,960.0,0.1,4,0.8246148551998391,0.08602038801574981
5,2,entropy,960.0,0.1,5,0.8303443235462808,0.0627845189543522
5,2,entropy,960.0,0.1,6,0.7483381787530852,0.1123377405471211
5,2,entropy,960.0,0.1,7,0.7007821873913047,0.1185902589550895
5,2,entropy,960.0,0.1,8,0.7540634732502578,0.15670217559786265
5,2,entropy,1020.0,0.1,1,0.613117001535364,0.14223341949516313
5,2,entropy,1020.0,0.1,2,0.5988781920185351,0.08594339034721263
5,2,entropy,1020.0,0.1,3,0.8579777420907675,0.0927438034906386
5,2,entropy,1020.0,0.1,4,0.8335483408077075,0.07206687532595465
