max_depth,min_samples_split,criterion,threshold,training_size,mean,std
5,2,gini,960.0,0.1,0.6339306698002349,0.1344193317985751
5,2,gini,1020.0,0.1,0.833517950056797,0.05251021677506078
5,2,gini,1215.0,0.1,0.7718210919879696,0.06111557113440875
5,2,gini,1974.0000000000005,0.1,0.7763573343006268,0.11283006880013817
5,2,gini,2160.0,0.1,0.7574615359273988,0.10179626488667361
5,2,gini,960.0,0.2,0.7740792514473218,0.08787822898309147
5,2,gini,1020.0,0.2,0.874809126080954,0.01622881964084077
5,2,gini,1215.0,0.2,0.8618906115586873,0.025525740249910597
5,2,gini,1974.0000000000005,0.2,0.7972873097060137,0.10919425524474939
5,2,gini,2160.0,0.2,0.6327428734108687,0.09043008972509278
5,2,gini,960.0,0.5,0.878968222466218,0.07492902592503155
5,2,gini,1020.0,0.5,0.8335260879471406,0.01939393628894491
5,2,gini,1215.0,0.5,0.8664638870476524,0.021322846933871313
5,2,gini,1974.0000000000005,0.5,0.8791267558888558,0.027689879468600888
5,2,gini,2160.0,0.5,0.7412998535616919,0.0279415931613988
5,2,gini,960.0,0.7,0.8817555988495596,0.08719877322767516
5,2,gini,1020.0,0.7,0.8788388945062351,0.04385935107517442
5,2,gini,1215.0,0.7,0.8706788353251573,0.026767675301002623
5,2,gini,1974.0000000000005,0.7,0.9423106060606061,0.04364114754395403
5,2,gini,2160.0,0.7,0.8095384638532603,0.14919493082467297
5,2,entropy,960.0,0.1,0.6902569079146261,0.13009927051617534
5,2,entropy,1020.0,0.1,0.8445827743425124,0.08408694238990193
5,2,entropy,1215.0,0.1,0.7404328125244152,0.09513244445765098
5,2,entropy,1974.0000000000005,0.1,0.8297063784500078,0.06258181669077124
5,2,entropy,2160.0,0.1,0.7237198199735131,0.1031742231516823
5,2,entropy,960.0,0.2,0.8225562246139745,0.05749338036750654
5,2,entropy,1020.0,0.2,0.8161955424884486,0.0643745037476247
5,2,entropy,1215.0,0.2,0.8726728715620851,0.017931447051829478
5,2,entropy,1974.0000000000005,0.2,0.7999092605497664,0.12259845648320396
5,2,entropy,2160.0,0.2,0.70591333041003,0.10546350288382668
5,2,entropy,960.0,0.5,0.8331648534735656,0.045986621630023955
5,2,entropy,1020.0,0.5,0.8533656869446343,0.014721351252717197
5,2,entropy,1215.0,0.5,0.8578640238704176,0.025540004586544048
5,2,entropy,1974.0000000000005,0.5,0.9029494191522434,0.01971531153119502
5,2,entropy,2160.0,0.5,0.7532664067958186,0.08010201834131606
5,2,entropy,960.0,0.7,0.8766273873185639,0.09163847843276576
5,2,entropy,1020.0,0.7,0.8359278282104368,0.017449262423168545
5,2,entropy,1215.0,0.7,0.8544257529314455,0.0666149641684578
5,2,entropy,1974.0000000000005,0.7,0.883825488931872,0.07807398336567191
5,2,entropy,2160.0,0.7,0.7719693596164184,0.14769682796973338
5,5,gini,960.0,0.1,0.8736947022933201,0.059901342900491775
5,5,gini,1020.0,0.1,0.8050868962248569,0.12881043434811554
5,5,gini,1215.0,0.1,0.7331768493377677,0.12928892386233887
5,5,gini,1974.0000000000005,0.1,0.7691000085636709,0.13758360931252017
5,5,gini,2160.0,0.1,0.6108131346610177,0.1626510741452793
5,5,gini,960.0,0.2,0.7504858603596192,0.10540034243578614
5,5,gini,1020.0,0.2,0.8745655355254778,0.02478548727794825
5,5,gini,1215.0,0.2,0.8526072487256696,0.03750866032652795
5,5,gini,1974.0000000000005,0.2,0.7977464820157635,0.12516946185026856
5,5,gini,2160.0,0.2,0.6475767364154861,0.1417732058248174
5,5,gini,960.0,0.5,0.8180671158382001,0.08523891222192631
5,5,gini,1020.0,0.5,0.8831883264640858,0.02587552227641622
5,5,gini,1215.0,0.5,0.8699438157656735,0.03274499601510021
5,5,gini,1974.0000000000005,0.5,0.8272573474020136,0.08757617100257667
5,5,gini,2160.0,0.5,0.783951212369713,0.11814498353984491
5,5,gini,960.0,0.7,0.8996183652948359,0.037663155229072244
5,5,gini,1020.0,0.7,0.7978492753126492,0.0957082752763598
5,5,gini,1215.0,0.7,0.8305098995831754,0.02330889596421588
5,5,gini,1974.0000000000005,0.7,0.8882831749276932,0.06979178514262628
5,5,gini,2160.0,0.7,0.7614970703649949,0.1373253323253205
5,5,entropy,960.0,0.1,0.7916733181367048,0.14644063065088705
5,5,entropy,1020.0,0.1,0.7344356643146513,0.11645641963874039
5,5,entropy,1215.0,0.1,0.766706394508774,0.08000988010376615
5,5,entropy,1974.0000000000005,0.1,0.8252381836538127,0.08449891202298819
5,5,entropy,2160.0,0.1,0.6150452488687783,0.10867453810162649
5,5,entropy,960.0,0.2,0.8248040408750323,0.1355429495318367
5,5,entropy,1020.0,0.2,0.8716030965049418,0.023834026215721463
5,5,entropy,1215.0,0.2,0.855547080569026,0.02842798034923871
5,5,entropy,1974.0000000000005,0.2,0.6973116705698674,0.030950817002389247
5,5,entropy,2160.0,0.2,0.7362510371372222,0.15610321961436904
5,5,entropy,960.0,0.5,0.8833070465487722,0.04967884790799312
5,5,entropy,1020.0,0.5,0.8565612189098915,0.03578067434337292
5,5,entropy,1215.0,0.5,0.8637507564090431,0.023988751679343563
5,5,entropy,1974.0000000000005,0.5,0.8174525119431261,0.06028826783313877
5,5,entropy,2160.0,0.5,0.7261120499002258,0.058377416722456645
5,5,entropy,960.0,0.7,0.952005497796603,0.03623375223180499
5,5,entropy,1020.0,0.7,0.8507481623073845,0.02052462655044066
5,5,entropy,1215.0,0.7,0.8865507372267661,0.0384320559646161
5,5,entropy,1974.0000000000005,0.7,0.9156410256410256,0.051525065231788326
5,5,entropy,2160.0,0.7,0.8236328268681209,0.07358916712546858
5,10,gini,960.0,0.1,0.5565789473684211,0.12651437241117233
5,10,gini,1020.0,0.1,0.7388306424464239,0.1706894913538028
5,10,gini,1215.0,0.1,0.6848904028324189,0.09008960999815024
5,10,gini,1974.0000000000005,0.1,0.5997722567287784,0.14135144332306937
5,10,gini,2160.0,0.1,0.549620253164557,0.11095425913669842
5,10,gini,960.0,0.2,0.9020449455798293,0.016672908818599372
5,10,gini,1020.0,0.2,0.8775633500347968,0.06942064231918002
5,10,gini,1215.0,0.2,0.8063687485081555,0.06599756201460044
5,10,gini,1974.0000000000005,0.2,0.6869315203266849,0.17710897158413558
5,10,gini,2160.0,0.2,0.5652278177458033,0.14585383450358336
5,10,gini,960.0,0.5,0.7852787456445992,0.05935821559704765
5,10,gini,1020.0,0.5,0.863122768701089,0.049364993205439626
5,10,gini,1215.0,0.5,0.8462123152531958,0.046685413296432034
5,10,gini,1974.0000000000005,0.5,0.8794914354955701,0.07054575315198261
5,10,gini,2160.0,0.5,0.8312666028453343,0.04308814572774261
5,10,gini,960.0,0.7,0.8444554183992438,0.1134907440408603
5,10,gini,1020.0,0.7,0.8634319907145995,0.05184008244977632
5,10,gini,1215.0,0.7,0.8782032808874225,0.04016876616195227
5,10,gini,1974.0000000000005,0.7,0.859973703447339,0.058594515443605166
5,10,gini,2160.0,0.7,0.7479480706328654,0.1729307464760902
5,10,entropy,960.0,0.1,0.6189502866794079,0.163123173255522
5,10,entropy,1020.0,0.1,0.7250132859715022,0.14414930289126665
5,10,entropy,1215.0,0.1,0.7998089997098206,0.038618128140223265
5,10,entropy,1974.0000000000005,0.1,0.7520506718716475,0.14126043789835183
5,10,entropy,2160.0,0.1,0.5,0.0
5,10,entropy,960.0,0.2,0.7526517385263516,0.17645483914750285
5,10,entropy,1020.0,0.2,0.8584690860256676,0.05998837054650037
5,10,entropy,1215.0,0.2,0.81508122989602,0.028826638960275847
5,10,entropy,1974.0000000000005,0.2,0.7722737712551927,0.1576725558380159
5,10,entropy,2160.0,0.2,0.6164285714285714,0.16161651511891867
5,10,entropy,960.0,0.5,0.873695024154887,0.04571378945182125
5,10,entropy,1020.0,0.5,0.868956389385216,0.05914113445196446
5,10,entropy,1215.0,0.5,0.8629857841848821,0.04619906657182388
5,10,entropy,1974.0000000000005,0.5,0.8516501035943762,0.09096796184879688
5,10,entropy,2160.0,0.5,0.8030215214077661,0.10400267647472367
5,10,entropy,960.0,0.7,0.8662798742138363,0.09083182522592868
5,10,entropy,1020.0,0.7,0.869628687763711,0.04846298894699609
5,10,entropy,1215.0,0.7,0.9070186957387107,0.02419833189718037
5,10,entropy,1974.0000000000005,0.7,0.9172626427945577,0.04500257217967986
5,10,entropy,2160.0,0.7,0.75265158588688,0.14179262033723602
5,20,gini,960.0,0.1,0.5,0.0
5,20,gini,1020.0,0.1,0.5,0.0
5,20,gini,1215.0,0.1,0.5,0.0
5,20,gini,1974.0000000000005,0.1,0.5,0.0
5,20,gini,2160.0,0.1,0.5,0.0
5,20,gini,960.0,0.2,0.5,0.0
5,20,gini,1020.0,0.2,0.7425081181781634,0.1490124127042829
5,20,gini,1215.0,0.2,0.7889909480974391,0.022276852580018495
5,20,gini,1974.0000000000005,0.2,0.6934880877891837,0.19131385613195306
5,20,gini,2160.0,0.2,0.5,0.0
5,20,gini,960.0,0.5,0.8003958454809739,0.04702400506613702
5,20,gini,1020.0,0.5,0.9134583113478592,0.017624405634850727
5,20,gini,1215.0,0.5,0.8778948483127813,0.03658590891512333
5,20,gini,1974.0000000000005,0.5,0.8277126546821261,0.03993971068112561
5,20,gini,2160.0,0.5,0.6397509578544062,0.13101281021059416
5,20,gini,960.0,0.7,0.8542714103049344,0.08508034018726357
5,20,gini,1020.0,0.7,0.9361244957019708,0.0411358292217143
5,20,gini,1215.0,0.7,0.8872142314077799,0.03017308441189657
5,20,gini,1974.0000000000005,0.7,0.8055228193792023,0.10032498749840797
5,20,gini,2160.0,0.7,0.8436948725627971,0.044237410917653916
5,20,entropy,960.0,0.1,0.5,0.0
5,20,entropy,1020.0,0.1,0.5,0.0
5,20,entropy,1215.0,0.1,0.5,0.0
5,20,entropy,1974.0000000000005,0.1,0.5,0.0
5,20,entropy,2160.0,0.1,0.5,0.0
