max_depth,min_samples_split,criterion,n_options,training_size,threshold,gap,mean
8,50,friedman_mse,9468,0.8,31443996,quarter_mean,0.8928477944200965
8,50,friedman_mse,9468,0.8,31443996,quarter_mean,0.8832956861379346
8,50,friedman_mse,9468,0.8,31443996,quarter_mean,0.8856427923155865
8,50,friedman_mse,9468,0.8,31443996,quarter_mean,0.8843302169660902
8,50,friedman_mse,9468,0.8,31443996,quarter_mean,0.8840380217405488
8,50,friedman_mse,9468,0.8,54346448,max,0.8663841182709769
8,50,friedman_mse,9468,0.8,54346448,max,0.8686950915195111
8,50,friedman_mse,9468,0.8,54346448,max,0.8600305329172141
8,50,friedman_mse,9468,0.8,54346448,max,0.872825101210486
8,50,friedman_mse,9468,0.8,54346448,max,0.8817367588365848
8,50,friedman_mse,9468,0.8,54346448,mean,0.9344506111991648
8,50,friedman_mse,9468,0.8,54346448,mean,0.9374046711295624
8,50,friedman_mse,9468,0.8,54346448,mean,0.9360370290674822
8,50,friedman_mse,9468,0.8,54346448,mean,0.9351975850858976
8,50,friedman_mse,9468,0.8,54346448,mean,0.9339672614651844
8,50,friedman_mse,9468,0.8,54346448,half_mean,0.9347395105179463
8,50,friedman_mse,9468,0.8,54346448,half_mean,0.9348208027649624
8,50,friedman_mse,9468,0.8,54346448,half_mean,0.9318789952834136
8,50,friedman_mse,9468,0.8,54346448,half_mean,0.9367036091286682
8,50,friedman_mse,9468,0.8,54346448,half_mean,0.9343377032031428
8,50,friedman_mse,9468,0.8,54346448,quarter_mean,0.9313151675830936
8,50,friedman_mse,9468,0.8,54346448,quarter_mean,0.9289829478264064
8,50,friedman_mse,9468,0.8,54346448,quarter_mean,0.9303451658797623
8,50,friedman_mse,9468,0.8,54346448,quarter_mean,0.9349124159140396
8,50,friedman_mse,9468,0.8,54346448,quarter_mean,0.9345072350953504
8,50,friedman_mse,9468,0.8,86467304,max,0.9493203017635908
8,50,friedman_mse,9468,0.8,86467304,max,0.9439786671127616
8,50,friedman_mse,9468,0.8,86467304,max,0.9444393434874662
8,50,friedman_mse,9468,0.8,86467304,max,0.9447980420927564
8,50,friedman_mse,9468,0.8,86467304,max,0.941878656281766
8,50,friedman_mse,9468,0.8,86467304,mean,0.95991921440097
8,50,friedman_mse,9468,0.8,86467304,mean,0.9547837187372732
8,50,friedman_mse,9468,0.8,86467304,mean,0.9544391447266704
8,50,friedman_mse,9468,0.8,86467304,mean,0.9557552043267036
8,50,friedman_mse,9468,0.8,86467304,mean,0.9539243896923476
8,50,friedman_mse,9468,0.8,86467304,half_mean,0.9368131009712538
8,50,friedman_mse,9468,0.8,86467304,half_mean,0.9411980838585684
8,50,friedman_mse,9468,0.8,86467304,half_mean,0.9431470949434638
8,50,friedman_mse,9468,0.8,86467304,half_mean,0.9413560682325788
8,50,friedman_mse,9468,0.8,86467304,half_mean,0.9380356246961218
8,50,friedman_mse,9468,0.8,86467304,quarter_mean,0.9312238203471624
8,50,friedman_mse,9468,0.8,86467304,quarter_mean,0.9376844136184772
8,50,friedman_mse,9468,0.8,86467304,quarter_mean,0.9370532384942748
8,50,friedman_mse,9468,0.8,86467304,quarter_mean,0.9378862476645824
8,50,friedman_mse,9468,0.8,86467304,quarter_mean,0.937383883433854
8,50,friedman_mse,9468,0.9,18760656,max,0.4999399615754082
8,50,friedman_mse,9468,0.9,18760656,max,0.4998195814289151
8,50,friedman_mse,9468,0.9,18760656,max,0.5008362725664339
8,50,friedman_mse,9468,0.9,18760656,max,0.4998806824961222
8,50,friedman_mse,9468,0.9,18760656,max,0.4998203377650018
8,50,friedman_mse,9468,0.9,18760656,mean,0.5
8,50,friedman_mse,9468,0.9,18760656,mean,0.5
8,50,friedman_mse,9468,0.9,18760656,mean,0.5
8,50,friedman_mse,9468,0.9,18760656,mean,0.5
8,50,friedman_mse,9468,0.9,18760656,mean,0.5
8,50,friedman_mse,9468,0.9,18760656,half_mean,0.5
8,50,friedman_mse,9468,0.9,18760656,half_mean,0.5
8,50,friedman_mse,9468,0.9,18760656,half_mean,0.5
8,50,friedman_mse,9468,0.9,18760656,half_mean,0.5
8,50,friedman_mse,9468,0.9,18760656,half_mean,0.5
8,50,friedman_mse,9468,0.9,18760656,quarter_mean,0.6761972612091016
8,50,friedman_mse,9468,0.9,18760656,quarter_mean,0.6647292957082095
8,50,friedman_mse,9468,0.9,18760656,quarter_mean,0.6472217138236501
8,50,friedman_mse,9468,0.9,18760656,quarter_mean,0.6826194383350447
8,50,friedman_mse,9468,0.9,18760656,quarter_mean,0.6780466417026118
8,50,friedman_mse,9468,0.9,21436619,max,0.4997979525862069
8,50,friedman_mse,9468,0.9,21436619,max,0.4997982515131136
8,50,friedman_mse,9468,0.9,21436619,max,0.4998637416541763
8,50,friedman_mse,9468,0.9,21436619,max,0.4998646820027064
8,50,friedman_mse,9468,0.9,21436619,max,0.4999328408327737
8,50,friedman_mse,9468,0.9,21436619,mean,0.5
8,50,friedman_mse,9468,0.9,21436619,mean,0.5
8,50,friedman_mse,9468,0.9,21436619,mean,0.5
8,50,friedman_mse,9468,0.9,21436619,mean,0.5
8,50,friedman_mse,9468,0.9,21436619,mean,0.5
8,50,friedman_mse,9468,0.9,21436619,half_mean,0.5
8,50,friedman_mse,9468,0.9,21436619,half_mean,0.5
8,50,friedman_mse,9468,0.9,21436619,half_mean,0.5
8,50,friedman_mse,9468,0.9,21436619,half_mean,0.5
8,50,friedman_mse,9468,0.9,21436619,half_mean,0.5
8,50,friedman_mse,9468,0.9,21436619,quarter_mean,0.6759560213756524
8,50,friedman_mse,9468,0.9,21436619,quarter_mean,0.6738735388213217
8,50,friedman_mse,9468,0.9,21436619,quarter_mean,0.6783203388498733
8,50,friedman_mse,9468,0.9,21436619,quarter_mean,0.6737517150305897
8,50,friedman_mse,9468,0.9,21436619,quarter_mean,0.6656532613052604
8,50,friedman_mse,9468,0.9,31443996,max,0.499675535366645
8,50,friedman_mse,9468,0.9,31443996,max,0.4993408137130543
8,50,friedman_mse,9468,0.9,31443996,max,0.4998930481283422
8,50,friedman_mse,9468,0.9,31443996,max,0.49989318521683396
8,50,friedman_mse,9468,0.9,31443996,max,0.5
8,50,friedman_mse,9468,0.9,31443996,mean,0.8076649504095563
8,50,friedman_mse,9468,0.9,31443996,mean,0.801122499224153
8,50,friedman_mse,9468,0.9,31443996,mean,0.8082944164664216
8,50,friedman_mse,9468,0.9,31443996,mean,0.8088404054927792
8,50,friedman_mse,9468,0.9,31443996,mean,0.8078133800420502
8,50,friedman_mse,9468,0.9,31443996,half_mean,0.8735410668458173
8,50,friedman_mse,9468,0.9,31443996,half_mean,0.7768545714130741
8,50,friedman_mse,9468,0.9,31443996,half_mean,0.8662467199271568
8,50,friedman_mse,9468,0.9,31443996,half_mean,0.7758186165165202
8,50,friedman_mse,9468,0.9,31443996,half_mean,0.7827253587042531
8,50,friedman_mse,9468,0.9,31443996,quarter_mean,0.8889003010795258
8,50,friedman_mse,9468,0.9,31443996,quarter_mean,0.8878683385579937
8,50,friedman_mse,9468,0.9,31443996,quarter_mean,0.8890364336213024
8,50,friedman_mse,9468,0.9,31443996,quarter_mean,0.8830781480856251
8,50,friedman_mse,9468,0.9,31443996,quarter_mean,0.8892164032066123
8,50,friedman_mse,9468,0.9,54346448,max,0.8714368956892351
8,50,friedman_mse,9468,0.9,54346448,max,0.881654482826158
8,50,friedman_mse,9468,0.9,54346448,max,0.8674758587231431
8,50,friedman_mse,9468,0.9,54346448,max,0.8769901618400988
8,50,friedman_mse,9468,0.9,54346448,max,0.8668479403364246
8,50,friedman_mse,9468,0.9,54346448,mean,0.934955884251878
8,50,friedman_mse,9468,0.9,54346448,mean,0.9322287502226831
8,50,friedman_mse,9468,0.9,54346448,mean,0.9372775192329316
8,50,friedman_mse,9468,0.9,54346448,mean,0.9307532229250156
8,50,friedman_mse,9468,0.9,54346448,mean,0.9354305120055364
8,50,friedman_mse,9468,0.9,54346448,half_mean,0.9412138792499316
8,50,friedman_mse,9468,0.9,54346448,half_mean,0.9298761098566328
8,50,friedman_mse,9468,0.9,54346448,half_mean,0.9344775223053604
8,50,friedman_mse,9468,0.9,54346448,half_mean,0.9350791261144488
8,50,friedman_mse,9468,0.9,54346448,half_mean,0.9302738418454704
8,50,friedman_mse,9468,0.9,54346448,quarter_mean,0.9325326962684276
8,50,friedman_mse,9468,0.9,54346448,quarter_mean,0.9396011345644012
8,50,friedman_mse,9468,0.9,54346448,quarter_mean,0.9286062091328404
8,50,friedman_mse,9468,0.9,54346448,quarter_mean,0.927039328784778
8,50,friedman_mse,9468,0.9,54346448,quarter_mean,0.9333022839428962
8,50,friedman_mse,9468,0.9,86467304,max,0.9402635413620468
8,50,friedman_mse,9468,0.9,86467304,max,0.9422426190391008
8,50,friedman_mse,9468,0.9,86467304,max,0.9491742981055136
8,50,friedman_mse,9468,0.9,86467304,max,0.9436861221870848
8,50,friedman_mse,9468,0.9,86467304,max,0.9492507244054534
8,50,friedman_mse,9468,0.9,86467304,mean,0.95977947663203
8,50,friedman_mse,9468,0.9,86467304,mean,0.9547426172907404
8,50,friedman_mse,9468,0.9,86467304,mean,0.9529361767636196
8,50,friedman_mse,9468,0.9,86467304,mean,0.9536786190072708
8,50,friedman_mse,9468,0.9,86467304,mean,0.9547093159414396
8,50,friedman_mse,9468,0.9,86467304,half_mean,0.9386764847872286
8,50,friedman_mse,9468,0.9,86467304,half_mean,0.93229650152841
8,50,friedman_mse,9468,0.9,86467304,half_mean,0.9377709304418766
8,50,friedman_mse,9468,0.9,86467304,half_mean,0.9435527104629516
8,50,friedman_mse,9468,0.9,86467304,half_mean,0.9387997082053868
8,50,friedman_mse,9468,0.9,86467304,quarter_mean,0.9395487837798282
8,50,friedman_mse,9468,0.9,86467304,quarter_mean,0.9294899734830641
8,50,friedman_mse,9468,0.9,86467304,quarter_mean,0.9335934277464596
8,50,friedman_mse,9468,0.9,86467304,quarter_mean,0.9321057986332592
8,50,friedman_mse,9468,0.9,86467304,quarter_mean,0.9214647865849848
8,100,mse,9468,0.1,18760656,max,0.4999155519101574
8,100,mse,9468,0.1,18760656,max,0.4993267297167592
8,100,mse,9468,0.1,18760656,max,0.4997200679569672
8,100,mse,9468,0.1,18760656,max,0.4996649646293802
8,100,mse,9468,0.1,18760656,max,0.4995181579603791
8,100,mse,9468,0.1,18760656,mean,0.5
8,100,mse,9468,0.1,18760656,mean,0.5
8,100,mse,9468,0.1,18760656,mean,0.5
8,100,mse,9468,0.1,18760656,mean,0.5
8,100,mse,9468,0.1,18760656,mean,0.4999199348803693
8,100,mse,9468,0.1,18760656,half_mean,0.5
8,100,mse,9468,0.1,18760656,half_mean,0.6261103120414835
8,100,mse,9468,0.1,18760656,half_mean,0.5
8,100,mse,9468,0.1,18760656,half_mean,0.5
8,100,mse,9468,0.1,18760656,half_mean,0.5
8,100,mse,9468,0.1,18760656,quarter_mean,0.7272709165698679
8,100,mse,9468,0.1,18760656,quarter_mean,0.6775426906306565
8,100,mse,9468,0.1,18760656,quarter_mean,0.6261103120414835
8,100,mse,9468,0.1,18760656,quarter_mean,0.5
8,100,mse,9468,0.1,18760656,quarter_mean,0.6678400119191811
8,100,mse,9468,0.1,21436619,max,0.499562435715382
8,100,mse,9468,0.1,21436619,max,0.4989952317953706
8,100,mse,9468,0.1,21436619,max,0.498956103080908
8,100,mse,9468,0.1,21436619,max,0.4994067299885056
8,100,mse,9468,0.1,21436619,max,0.4993618552244206
8,100,mse,9468,0.1,21436619,mean,0.4997446562317746
8,100,mse,9468,0.1,21436619,mean,0.5
8,100,mse,9468,0.1,21436619,mean,0.5
8,100,mse,9468,0.1,21436619,mean,0.5
8,100,mse,9468,0.1,21436619,mean,0.4999549603651213
8,100,mse,9468,0.1,21436619,half_mean,0.5
8,100,mse,9468,0.1,21436619,half_mean,0.7547168502607486
8,100,mse,9468,0.1,21436619,half_mean,0.5
8,100,mse,9468,0.1,21436619,half_mean,0.7581535386147629
8,100,mse,9468,0.1,21436619,half_mean,0.7520070554650076
8,100,mse,9468,0.1,21436619,quarter_mean,0.7581236503966985
8,100,mse,9468,0.1,21436619,quarter_mean,0.7527411659807365
8,100,mse,9468,0.1,21436619,quarter_mean,0.6948541418796026
8,100,mse,9468,0.1,21436619,quarter_mean,0.7250432560388174
8,100,mse,9468,0.1,21436619,quarter_mean,0.681450813079146
8,100,mse,9468,0.1,31443996,max,0.4987513760831511
8,100,mse,9468,0.1,31443996,max,0.498616577839326
8,100,mse,9468,0.1,31443996,max,0.4971394331619844
8,100,mse,9468,0.1,31443996,max,0.4997955877209944
8,100,mse,9468,0.1,31443996,max,0.4994243824581948
8,100,mse,9468,0.1,31443996,mean,0.7758091722074931
8,100,mse,9468,0.1,31443996,mean,0.7745456668520841
8,100,mse,9468,0.1,31443996,mean,0.7690120379433472
8,100,mse,9468,0.1,31443996,mean,0.7960968100757673
8,100,mse,9468,0.1,31443996,mean,0.7886615609855396
8,100,mse,9468,0.1,31443996,half_mean,0.8755647883160846
8,100,mse,9468,0.1,31443996,half_mean,0.8865195113899786
8,100,mse,9468,0.1,31443996,half_mean,0.8823257389997117
8,100,mse,9468,0.1,31443996,half_mean,0.8610933416621118
8,100,mse,9468,0.1,31443996,half_mean,0.8664090398010302
8,100,mse,9468,0.1,31443996,quarter_mean,0.8645891425739662
8,100,mse,9468,0.1,31443996,quarter_mean,0.8601694240475988
8,100,mse,9468,0.1,31443996,quarter_mean,0.8882102329015011
8,100,mse,9468,0.1,31443996,quarter_mean,0.8791987221221407
8,100,mse,9468,0.1,31443996,quarter_mean,0.8675889391601634
8,100,mse,9468,0.1,54346448,max,0.8889169613871519
8,100,mse,9468,0.1,54346448,max,0.8514586165886211
8,100,mse,9468,0.1,54346448,max,0.8415322350861947
8,100,mse,9468,0.1,54346448,max,0.8723326977760941
8,100,mse,9468,0.1,54346448,max,0.8541635334524568
8,100,mse,9468,0.1,54346448,mean,0.9337640674514404
8,100,mse,9468,0.1,54346448,mean,0.9335093327927708
8,100,mse,9468,0.1,54346448,mean,0.922360151648178
8,100,mse,9468,0.1,54346448,mean,0.9324017467536888
8,100,mse,9468,0.1,54346448,mean,0.9331398371193962
8,100,mse,9468,0.1,54346448,half_mean,0.9313504552243236
8,100,mse,9468,0.1,54346448,half_mean,0.9249356327919318
8,100,mse,9468,0.1,54346448,half_mean,0.9148873268561528
8,100,mse,9468,0.1,54346448,half_mean,0.9278952295775286
8,100,mse,9468,0.1,54346448,half_mean,0.9200810577526916
8,100,mse,9468,0.1,54346448,quarter_mean,0.9207984213447552
8,100,mse,9468,0.1,54346448,quarter_mean,0.9249016459973508
8,100,mse,9468,0.1,54346448,quarter_mean,0.9077854269206328
8,100,mse,9468,0.1,54346448,quarter_mean,0.9168400175972302
8,100,mse,9468,0.1,54346448,quarter_mean,0.9238903382570274
8,100,mse,9468,0.1,86467304,max,0.9185584633628096
8,100,mse,9468,0.1,86467304,max,0.9311765483145188
8,100,mse,9468,0.1,86467304,max,0.9412240322184168
8,100,mse,9468,0.1,86467304,max,0.9340912059705764
8,100,mse,9468,0.1,86467304,max,0.9295600915595316
8,100,mse,9468,0.1,86467304,mean,0.9434560482915596
8,100,mse,9468,0.1,86467304,mean,0.9290596736040824
8,100,mse,9468,0.1,86467304,mean,0.9404928760130744
8,100,mse,9468,0.1,86467304,mean,0.9390379933333696
8,100,mse,9468,0.1,86467304,mean,0.9356508130753458
8,100,mse,9468,0.1,86467304,half_mean,0.9274410465093714
8,100,mse,9468,0.1,86467304,half_mean,0.9206944124073418
8,100,mse,9468,0.1,86467304,half_mean,0.9341583433443691
8,100,mse,9468,0.1,86467304,half_mean,0.9293090919601288
8,100,mse,9468,0.1,86467304,half_mean,0.9299443138207626
8,100,mse,9468,0.1,86467304,quarter_mean,0.913278937054435
8,100,mse,9468,0.1,86467304,quarter_mean,0.9205250789122068
8,100,mse,9468,0.1,86467304,quarter_mean,0.9288890538956556
8,100,mse,9468,0.1,86467304,quarter_mean,0.9149964897009696
8,100,mse,9468,0.1,86467304,quarter_mean,0.9182384985907379
8,100,mse,9468,0.2,18760656,max,0.4998601257765306
8,100,mse,9468,0.2,18760656,max,0.4995796077473846
8,100,mse,9468,0.2,18760656,max,0.4997519648084469
8,100,mse,9468,0.2,18760656,max,0.5000425788489753
8,100,mse,9468,0.2,18760656,max,0.4998646159985548
8,100,mse,9468,0.2,18760656,mean,0.5
8,100,mse,9468,0.2,18760656,mean,0.5
8,100,mse,9468,0.2,18760656,mean,0.5
8,100,mse,9468,0.2,18760656,mean,0.4999471889775553
8,100,mse,9468,0.2,18760656,mean,0.5
8,100,mse,9468,0.2,18760656,half_mean,0.5
8,100,mse,9468,0.2,18760656,half_mean,0.5
8,100,mse,9468,0.2,18760656,half_mean,0.6546725798038808
8,100,mse,9468,0.2,18760656,half_mean,0.5
8,100,mse,9468,0.2,18760656,half_mean,0.5
8,100,mse,9468,0.2,18760656,quarter_mean,0.5
8,100,mse,9468,0.2,18760656,quarter_mean,0.5
8,100,mse,9468,0.2,18760656,quarter_mean,0.6685293645685355
8,100,mse,9468,0.2,18760656,quarter_mean,0.6681089808963371
8,100,mse,9468,0.2,18760656,quarter_mean,0.5
8,100,mse,9468,0.2,21436619,max,0.4999055279275583
8,100,mse,9468,0.2,21436619,max,0.4997047717555769
8,100,mse,9468,0.2,21436619,max,0.4994593652902269
8,100,mse,9468,0.2,21436619,max,0.4997124962808066
8,100,mse,9468,0.2,21436619,max,0.499907060214825
8,100,mse,9468,0.2,21436619,mean,0.5
8,100,mse,9468,0.2,21436619,mean,0.5
8,100,mse,9468,0.2,21436619,mean,0.5
8,100,mse,9468,0.2,21436619,mean,0.5
8,100,mse,9468,0.2,21436619,mean,0.5
8,100,mse,9468,0.2,21436619,half_mean,0.5
8,100,mse,9468,0.2,21436619,half_mean,0.7532330482532995
8,100,mse,9468,0.2,21436619,half_mean,0.5
8,100,mse,9468,0.2,21436619,half_mean,0.5
8,100,mse,9468,0.2,21436619,half_mean,0.7573467991486532
8,100,mse,9468,0.2,21436619,quarter_mean,0.7777381029037687
8,100,mse,9468,0.2,21436619,quarter_mean,0.7075621956811329
8,100,mse,9468,0.2,21436619,quarter_mean,0.7821118048835449
8,100,mse,9468,0.2,21436619,quarter_mean,0.6840682631627579
8,100,mse,9468,0.2,21436619,quarter_mean,0.6820116159850811
8,100,mse,9468,0.2,31443996,max,0.4996893906655143
8,100,mse,9468,0.2,31443996,max,0.4993101511965493
8,100,mse,9468,0.2,31443996,max,0.4992835827304881
8,100,mse,9468,0.2,31443996,max,0.4994588331724314
8,100,mse,9468,0.2,31443996,max,0.4991757200980987
8,100,mse,9468,0.2,31443996,mean,0.8583154863567585
8,100,mse,9468,0.2,31443996,mean,0.7828148168793938
8,100,mse,9468,0.2,31443996,mean,0.8096738204497472
8,100,mse,9468,0.2,31443996,mean,0.7703884352359212
8,100,mse,9468,0.2,31443996,mean,0.7991471223390044
8,100,mse,9468,0.2,31443996,half_mean,0.7747401069830729
8,100,mse,9468,0.2,31443996,half_mean,0.8626495471471587
8,100,mse,9468,0.2,31443996,half_mean,0.7704019352494212
8,100,mse,9468,0.2,31443996,half_mean,0.8647281784963929
8,100,mse,9468,0.2,31443996,half_mean,0.8813885980718312
8,100,mse,9468,0.2,31443996,quarter_mean,0.8691198885290603
8,100,mse,9468,0.2,31443996,quarter_mean,0.8856570765850463
8,100,mse,9468,0.2,31443996,quarter_mean,0.8654849297424254
8,100,mse,9468,0.2,31443996,quarter_mean,0.883633031186885
8,100,mse,9468,0.2,31443996,quarter_mean,0.8659570897433271
8,100,mse,9468,0.2,54346448,max,0.8512556168981613
8,100,mse,9468,0.2,54346448,max,0.8535354159331313
8,100,mse,9468,0.2,54346448,max,0.8854818472306656
8,100,mse,9468,0.2,54346448,max,0.8257508970364524
8,100,mse,9468,0.2,54346448,max,0.8556048362321316
8,100,mse,9468,0.2,54346448,mean,0.9364684834520018
8,100,mse,9468,0.2,54346448,mean,0.9345928853768426
8,100,mse,9468,0.2,54346448,mean,0.9374065066320726
8,100,mse,9468,0.2,54346448,mean,0.9343257918862932
8,100,mse,9468,0.2,54346448,mean,0.9371439432223312
8,100,mse,9468,0.2,54346448,half_mean,0.9290990420536878
8,100,mse,9468,0.2,54346448,half_mean,0.9376137598016244
8,100,mse,9468,0.2,54346448,half_mean,0.9381714486481351
8,100,mse,9468,0.2,54346448,half_mean,0.93705087239992
8,100,mse,9468,0.2,54346448,half_mean,0.9316720400958
8,100,mse,9468,0.2,54346448,quarter_mean,0.9316259780961214
8,100,mse,9468,0.2,54346448,quarter_mean,0.9289442266087836
8,100,mse,9468,0.2,54346448,quarter_mean,0.931300064261138
8,100,mse,9468,0.2,54346448,quarter_mean,0.9336201733306168
8,100,mse,9468,0.2,54346448,quarter_mean,0.9342768881519508
8,100,mse,9468,0.2,86467304,max,0.9362881861919751
8,100,mse,9468,0.2,86467304,max,0.9369367823329896
8,100,mse,9468,0.2,86467304,max,0.9439931977311304
8,100,mse,9468,0.2,86467304,max,0.9371929459472096
8,100,mse,9468,0.2,86467304,max,0.9348743479030656
8,100,mse,9468,0.2,86467304,mean,0.9387503204286024
8,100,mse,9468,0.2,86467304,mean,0.9463284825601432
8,100,mse,9468,0.2,86467304,mean,0.9442182262920821
8,100,mse,9468,0.2,86467304,mean,0.9518536239138746
8,100,mse,9468,0.2,86467304,mean,0.9440997647133686
8,100,mse,9468,0.2,86467304,half_mean,0.9394511352289998
8,100,mse,9468,0.2,86467304,half_mean,0.9258650716360176
8,100,mse,9468,0.2,86467304,half_mean,0.9421853608067271
8,100,mse,9468,0.2,86467304,half_mean,0.9396454416435528
8,100,mse,9468,0.2,86467304,half_mean,0.9372554026556252
8,100,mse,9468,0.2,86467304,quarter_mean,0.9297305899360312
8,100,mse,9468,0.2,86467304,quarter_mean,0.9235811506274872
8,100,mse,9468,0.2,86467304,quarter_mean,0.9293550230721724
8,100,mse,9468,0.2,86467304,quarter_mean,0.9294828213199064
8,100,mse,9468,0.2,86467304,quarter_mean,0.9413819063069084
8,100,mse,9468,0.5,18760656,max,0.4999638301440559
8,100,mse,9468,0.5,18760656,max,0.499891954188576
8,100,mse,9468,0.5,18760656,max,0.4996402101172915
8,100,mse,9468,0.5,18760656,max,0.5000222803149351
8,100,mse,9468,0.5,18760656,max,0.4998319408431768
8,100,mse,9468,0.5,18760656,mean,0.5
8,100,mse,9468,0.5,18760656,mean,0.5
8,100,mse,9468,0.5,18760656,mean,0.4999639587688315
8,100,mse,9468,0.5,18760656,mean,0.5
8,100,mse,9468,0.5,18760656,mean,0.5000369744853319
8,100,mse,9468,0.5,18760656,half_mean,0.5
8,100,mse,9468,0.5,18760656,half_mean,0.6506988550886771
8,100,mse,9468,0.5,18760656,half_mean,0.5
8,100,mse,9468,0.5,18760656,half_mean,0.5
8,100,mse,9468,0.5,18760656,half_mean,0.5
8,100,mse,9468,0.5,18760656,quarter_mean,0.6506988550886771
8,100,mse,9468,0.5,18760656,quarter_mean,0.5
8,100,mse,9468,0.5,18760656,quarter_mean,0.6267128154839603
8,100,mse,9468,0.5,18760656,quarter_mean,0.6771035272627964
8,100,mse,9468,0.5,18760656,quarter_mean,0.6742898069096275
8,100,mse,9468,0.5,21436619,max,0.4997703819763358
8,100,mse,9468,0.5,21436619,max,0.4997828182013301
8,100,mse,9468,0.5,21436619,max,0.49984934360249
8,100,mse,9468,0.5,21436619,max,0.4999054488478266
8,100,mse,9468,0.5,21436619,max,0.4999296441043102
8,100,mse,9468,0.5,21436619,mean,0.5
8,100,mse,9468,0.5,21436619,mean,0.5
8,100,mse,9468,0.5,21436619,mean,0.4999593969087513
8,100,mse,9468,0.5,21436619,mean,0.5
8,100,mse,9468,0.5,21436619,mean,0.5
8,100,mse,9468,0.5,21436619,half_mean,0.7520548328108778
8,100,mse,9468,0.5,21436619,half_mean,0.5
8,100,mse,9468,0.5,21436619,half_mean,0.5
8,100,mse,9468,0.5,21436619,half_mean,0.5
8,100,mse,9468,0.5,21436619,half_mean,0.5
8,100,mse,9468,0.5,21436619,quarter_mean,0.7055744907776563
8,100,mse,9468,0.5,21436619,quarter_mean,0.6876411161784277
8,100,mse,9468,0.5,21436619,quarter_mean,0.676586986444306
8,100,mse,9468,0.5,21436619,quarter_mean,0.7375609639724418
8,100,mse,9468,0.5,21436619,quarter_mean,0.7784868767899178
8,100,mse,9468,0.5,31443996,max,0.5001507217575568
8,100,mse,9468,0.5,31443996,max,0.4997189479749962
8,100,mse,9468,0.5,31443996,max,0.4995884749746531
8,100,mse,9468,0.5,31443996,max,0.49982646422533794
8,100,mse,9468,0.5,31443996,max,0.4998058587514561
8,100,mse,9468,0.5,31443996,mean,0.776351980626975
8,100,mse,9468,0.5,31443996,mean,0.8071206893173495
8,100,mse,9468,0.5,31443996,mean,0.8138569184059099
8,100,mse,9468,0.5,31443996,mean,0.80188204215728
8,100,mse,9468,0.5,31443996,mean,0.8089007788670042
8,100,mse,9468,0.5,31443996,half_mean,0.8727878850651118
8,100,mse,9468,0.5,31443996,half_mean,0.7762714003334921
8,100,mse,9468,0.5,31443996,half_mean,0.8075635186198659
8,100,mse,9468,0.5,31443996,half_mean,0.8674804131397631
8,100,mse,9468,0.5,31443996,half_mean,0.8748468637758819
8,100,mse,9468,0.5,31443996,quarter_mean,0.8893578532092868
8,100,mse,9468,0.5,31443996,quarter_mean,0.8937964136925964
8,100,mse,9468,0.5,31443996,quarter_mean,0.8850726382268719
8,100,mse,9468,0.5,31443996,quarter_mean,0.8888232805695337
8,100,mse,9468,0.5,31443996,quarter_mean,0.8658171204071183
8,100,mse,9468,0.5,54346448,max,0.8521118255145843
8,100,mse,9468,0.5,54346448,max,0.8487622364615416
8,100,mse,9468,0.5,54346448,max,0.8555418977636926
8,100,mse,9468,0.5,54346448,max,0.8616741579435592
8,100,mse,9468,0.5,54346448,max,0.8538930186290029
8,100,mse,9468,0.5,54346448,mean,0.937115840908555
8,100,mse,9468,0.5,54346448,mean,0.9368225258988198
8,100,mse,9468,0.5,54346448,mean,0.9364578083625112
8,100,mse,9468,0.5,54346448,mean,0.9380999571706832
8,100,mse,9468,0.5,54346448,mean,0.9376151492787284
8,100,mse,9468,0.5,54346448,half_mean,0.9385220003995076
8,100,mse,9468,0.5,54346448,half_mean,0.93460865485692
8,100,mse,9468,0.5,54346448,half_mean,0.9358740372182076
8,100,mse,9468,0.5,54346448,half_mean,0.9327459063839824
8,100,mse,9468,0.5,54346448,half_mean,0.9374282034614504
8,100,mse,9468,0.5,54346448,quarter_mean,0.9335021558585884
8,100,mse,9468,0.5,54346448,quarter_mean,0.9326226165533901
8,100,mse,9468,0.5,54346448,quarter_mean,0.930728920392398
8,100,mse,9468,0.5,54346448,quarter_mean,0.9323925755029006
8,100,mse,9468,0.5,54346448,quarter_mean,0.9312313189631568
8,100,mse,9468,0.5,86467304,max,0.9376829022949241
8,100,mse,9468,0.5,86467304,max,0.9387991740699828
8,100,mse,9468,0.5,86467304,max,0.937291768937568
8,100,mse,9468,0.5,86467304,max,0.938358570295575
8,100,mse,9468,0.5,86467304,max,0.9358300387805334
8,100,mse,9468,0.5,86467304,mean,0.9494566294743704
8,100,mse,9468,0.5,86467304,mean,0.9556055527511704
8,100,mse,9468,0.5,86467304,mean,0.9543911273922596
8,100,mse,9468,0.5,86467304,mean,0.9550931724464574
8,100,mse,9468,0.5,86467304,mean,0.954535295607935
8,100,mse,9468,0.5,86467304,half_mean,0.9433136281735011
8,100,mse,9468,0.5,86467304,half_mean,0.9444508661367451
8,100,mse,9468,0.5,86467304,half_mean,0.951473941288346
8,100,mse,9468,0.5,86467304,half_mean,0.9434982263190884
8,100,mse,9468,0.5,86467304,half_mean,0.9457307642085768
