max_depth,min_samples_split,criterion,n_options,training_size,threshold,mean
18,2,mse,300,0.7,18760656,0.8521079874144385
18,2,mse,300,0.7,21436619,0.8848507844126045
18,2,mse,300,0.7,31443996,0.9267269391690152
18,2,mse,300,0.7,54346448,0.92953468512867
18,2,mse,300,0.7,86467304,0.93280500486675
18,2,mse,300,0.7,18760656,0.8521079874144385
18,2,mse,300,0.7,18760656,0.8521079874144385
18,2,mse,300,0.7,21436619,0.8848507844126045
18,2,mse,300,0.7,21436619,0.8848507844126045
18,2,mse,300,0.7,31443996,0.9267269391690152
18,2,mse,300,0.7,31443996,0.9267269391690152
18,2,mse,300,0.7,54346448,0.92953468512867
18,2,mse,300,0.7,18760656,0.8521079874144385
18,2,mse,300,0.7,54346448,0.92953468512867
18,2,mse,300,0.7,86467304,0.93280500486675
18,2,mse,300,0.7,21436619,0.8848507844126045
18,2,mse,300,0.7,86467304,0.93280500486675
18,2,mse,300,0.7,31443996,0.9267269391690152
18,2,mse,300,0.7,54346448,0.92953468512867
18,2,mse,300,0.7,18760656,0.8521079874144385
18,2,mse,300,0.7,86467304,0.93280500486675
18,2,mse,300,0.7,21436619,0.8848507844126045
18,2,mse,300,0.7,31443996,0.9267269391690152
18,2,mse,300,0.7,54346448,0.92953468512867
18,2,mse,300,0.7,86467304,0.93280500486675
18,2,friedman_mse,100,0.1,18760656,0.8194613876000443
18,2,friedman_mse,100,0.1,18760656,0.8194613876000443
18,2,friedman_mse,100,0.1,18760656,0.8194613876000443
18,2,friedman_mse,100,0.1,21436619,0.8809602373610439
18,2,friedman_mse,100,0.1,21436619,0.8809602373610439
18,2,friedman_mse,100,0.1,21436619,0.8809602373610439
18,2,friedman_mse,100,0.1,31443996,0.9106657081534248
18,2,friedman_mse,100,0.1,31443996,0.9106657081534248
18,2,friedman_mse,100,0.1,31443996,0.9106657081534248
18,2,friedman_mse,100,0.1,54346448,0.9156066400850128
18,2,friedman_mse,100,0.1,54346448,0.9156066400850128
18,2,friedman_mse,100,0.1,54346448,0.9156066400850128
18,2,friedman_mse,100,0.1,86467304,0.9112541134491852
18,2,friedman_mse,100,0.1,86467304,0.9112541134491852
18,2,friedman_mse,100,0.1,86467304,0.9112541134491852
18,2,friedman_mse,100,0.1,18760656,0.8194613876000443
18,2,friedman_mse,100,0.1,18760656,0.8194613876000443
18,2,friedman_mse,100,0.1,21436619,0.8809602373610439
18,2,friedman_mse,100,0.1,21436619,0.8809602373610439
18,2,friedman_mse,100,0.1,31443996,0.9106657081534248
18,2,friedman_mse,100,0.1,31443996,0.9106657081534248
18,2,friedman_mse,100,0.1,54346448,0.9156066400850128
18,2,friedman_mse,100,0.1,54346448,0.9156066400850128
18,2,friedman_mse,100,0.1,86467304,0.9112541134491852
18,2,friedman_mse,100,0.1,86467304,0.9112541134491852
18,2,friedman_mse,100,0.2,18760656,0.8595318478505514
18,2,friedman_mse,100,0.2,21436619,0.8939281588599399
18,2,friedman_mse,100,0.2,18760656,0.8595318478505514
18,2,friedman_mse,100,0.2,31443996,0.9183507160095696
18,2,friedman_mse,100,0.2,21436619,0.8939281588599399
18,2,friedman_mse,100,0.2,54346448,0.9211094791445472
18,2,friedman_mse,100,0.2,31443996,0.9183507160095696
18,2,friedman_mse,100,0.2,18760656,0.8595318478505514
18,2,friedman_mse,100,0.2,86467304,0.920570954239292
18,2,friedman_mse,100,0.2,54346448,0.9211094791445472
18,2,friedman_mse,100,0.2,21436619,0.8939281588599399
18,2,friedman_mse,100,0.2,86467304,0.920570954239292
18,2,friedman_mse,100,0.2,31443996,0.9183507160095696
18,2,friedman_mse,100,0.2,18760656,0.8595318478505514
18,2,friedman_mse,100,0.2,18760656,0.8595318478505514
18,2,friedman_mse,100,0.2,54346448,0.9211094791445472
18,2,friedman_mse,100,0.2,21436619,0.8939281588599399
18,2,friedman_mse,100,0.2,21436619,0.8939281588599399
18,2,friedman_mse,100,0.2,86467304,0.920570954239292
18,2,friedman_mse,100,0.2,31443996,0.9183507160095696
