max_depth,min_samples_split,criterion,threshold,training_size,gap,mean,std
5,2,mse,214.01266666666692,0.1,269.516666666667,0.8338651628194402,0.04626949836385791
5,2,mse,214.01266666666692,0.1,236.89324869791668,0.8434732649289289,0.07000118333926637
5,2,mse,214.01266666666692,0.1,118.44662434895834,0.8323097541846908,0.07243740581985918
5,2,mse,214.01266666666692,0.1,59.22331217447917,0.8581026218506305,0.07848003544494661
5,2,mse,219.63266666666698,0.1,269.516666666667,0.9077452313669221,0.04176903155372069
5,2,mse,219.63266666666698,0.1,236.89324869791668,0.9046571173854702,0.040520759086891435
5,2,mse,219.63266666666698,0.1,118.44662434895834,0.9121418685981164,0.039568410987841966
5,2,mse,219.63266666666698,0.1,59.22331217447917,0.9149361055137177,0.0433999620736549
5,2,mse,236.9216666666665,0.1,269.516666666667,0.9017999712537265,0.030449351847835152
5,2,mse,236.9216666666665,0.1,236.89324869791668,0.9010336172851678,0.03018828599435027
5,2,mse,236.9216666666665,0.1,118.44662434895834,0.9019604723988094,0.01957484373393763
5,2,mse,236.9216666666665,0.1,59.22331217447917,0.9071970229998522,0.024909542978599437
5,2,mse,252.1320000000002,0.1,269.516666666667,0.7714168326743539,0.04347025526275246
5,2,mse,252.1320000000002,0.1,236.89324869791668,0.7431410100279485,0.050490891842468154
5,2,mse,252.1320000000002,0.1,118.44662434895834,0.7667811938459123,0.04557792023781531
5,2,mse,252.1320000000002,0.1,59.22331217447917,0.7729095086374694,0.049364827452241966
5,2,mse,259.4679999999999,0.1,269.516666666667,0.812963827225294,0.10594749327658902
5,2,mse,259.4679999999999,0.1,236.89324869791668,0.8350114456991695,0.08351855897214762
5,2,mse,259.4679999999999,0.1,118.44662434895834,0.803769507632427,0.10102760598149232
5,2,mse,259.4679999999999,0.1,59.22331217447917,0.7958825948548082,0.08801316298542013
5,2,mse,214.01266666666692,0.2,269.516666666667,0.8185742823466933,0.031635156851003286
5,2,mse,214.01266666666692,0.2,236.89324869791668,0.8359930453631612,0.03762715975877764
5,2,mse,214.01266666666692,0.2,118.44662434895834,0.8225852612608546,0.03374566415306091
5,2,mse,214.01266666666692,0.2,59.22331217447917,0.8369781133111867,0.03917763784869498
5,2,mse,219.63266666666698,0.2,269.516666666667,0.8888215587692093,0.03816085132818069
5,2,mse,219.63266666666698,0.2,236.89324869791668,0.8999501427702563,0.042992972528094545
5,2,mse,219.63266666666698,0.2,118.44662434895834,0.9154712941500659,0.03749609155883174
5,2,mse,219.63266666666698,0.2,59.22331217447917,0.9010751167963281,0.03509585426171002
5,2,mse,236.9216666666665,0.2,269.516666666667,0.8975873608650371,0.02260836891142402
5,2,mse,236.9216666666665,0.2,236.89324869791668,0.8986497323312751,0.02019765488816679
5,2,mse,236.9216666666665,0.2,118.44662434895834,0.8958355520774631,0.024771845458626488
5,2,mse,236.9216666666665,0.2,59.22331217447917,0.9071064595483012,0.017416387057817662
5,2,mse,252.1320000000002,0.2,269.516666666667,0.8059517079834215,0.025273793555054082
5,2,mse,252.1320000000002,0.2,236.89324869791668,0.7966663530416416,0.022332101107227907
5,2,mse,252.1320000000002,0.2,118.44662434895834,0.8155027878535925,0.024932546527929728
5,2,mse,252.1320000000002,0.2,59.22331217447917,0.8032566580698812,0.025158530807942094
5,2,mse,259.4679999999999,0.2,269.516666666667,0.8602020368566545,0.05452300758794669
5,2,mse,259.4679999999999,0.2,236.89324869791668,0.8742644770709674,0.06750563847404137
5,2,mse,259.4679999999999,0.2,118.44662434895834,0.8730960010436798,0.06097323025878492
5,2,mse,259.4679999999999,0.2,59.22331217447917,0.8831694289963149,0.06225221198154503
5,2,mse,214.01266666666692,0.5,269.516666666667,0.8100987867314684,0.027056468951935052
5,2,mse,214.01266666666692,0.5,236.89324869791668,0.8160432821120562,0.020460806948867
5,2,mse,214.01266666666692,0.5,118.44662434895834,0.8094976622729633,0.027070004859883465
5,2,mse,214.01266666666692,0.5,59.22331217447917,0.8128591375231473,0.026311447197728172
5,2,mse,219.63266666666698,0.5,269.516666666667,0.8670656712569226,0.036179846344544186
5,2,mse,219.63266666666698,0.5,236.89324869791668,0.8613746283631661,0.03577826372750858
5,2,mse,219.63266666666698,0.5,118.44662434895834,0.8529053206095044,0.04698806630417116
5,2,mse,219.63266666666698,0.5,59.22331217447917,0.8723715586757015,0.02507278645778089
5,2,mse,236.9216666666665,0.5,269.516666666667,0.8783007256785809,0.017887160061490232
5,2,mse,236.9216666666665,0.5,236.89324869791668,0.8733548875480505,0.027273163535057425
5,2,mse,236.9216666666665,0.5,118.44662434895834,0.8883993337362309,0.014653507200774725
5,2,mse,236.9216666666665,0.5,59.22331217447917,0.8888412347763097,0.014144072679310206
5,2,mse,252.1320000000002,0.5,269.516666666667,0.823787491807215,0.009326997481866692
5,2,mse,252.1320000000002,0.5,236.89324869791668,0.8213387588094369,0.012335648356954318
5,2,mse,252.1320000000002,0.5,118.44662434895834,0.8384011388790468,0.010398057641094182
5,2,mse,252.1320000000002,0.5,59.22331217447917,0.8309974229127951,0.01750132331194671
5,2,mse,259.4679999999999,0.5,269.516666666667,0.9247502746985882,0.02511099556733007
5,2,mse,259.4679999999999,0.5,236.89324869791668,0.9302589933025154,0.023803385664646334
5,2,mse,259.4679999999999,0.5,118.44662434895834,0.9361488082017895,0.024203389117045525
5,2,mse,259.4679999999999,0.5,59.22331217447917,0.9213078088322822,0.03792728483058424
5,2,mse,214.01266666666692,0.7,269.516666666667,0.8058501010900916,0.03826053192528093
5,2,mse,214.01266666666692,0.7,236.89324869791668,0.8054949036598588,0.037535695593960486
5,2,mse,214.01266666666692,0.7,118.44662434895834,0.8119145736266136,0.030709653221199444
5,2,mse,214.01266666666692,0.7,59.22331217447917,0.814016601315523,0.04223490612521486
5,2,mse,219.63266666666698,0.7,269.516666666667,0.8563278781598649,0.04604016894833881
5,2,mse,219.63266666666698,0.7,236.89324869791668,0.8496188139906342,0.037723308595860226
5,2,mse,219.63266666666698,0.7,118.44662434895834,0.847451671434022,0.036019837384362055
5,2,mse,219.63266666666698,0.7,59.22331217447917,0.8590131402211411,0.03374687352032488
5,2,mse,236.9216666666665,0.7,269.516666666667,0.8789723308221685,0.018309752226208842
5,2,mse,236.9216666666665,0.7,236.89324869791668,0.8761849523566088,0.01553809019704765
5,2,mse,236.9216666666665,0.7,118.44662434895834,0.8851902240475145,0.017166987721286966
5,2,mse,236.9216666666665,0.7,59.22331217447917,0.8861630563266342,0.021081101110809918
5,2,mse,252.1320000000002,0.7,269.516666666667,0.828478601591675,0.01803433895324812
5,2,mse,252.1320000000002,0.7,236.89324869791668,0.8346936247516611,0.01479135694550213
5,2,mse,252.1320000000002,0.7,118.44662434895834,0.8352973780103696,0.016775498363188666
5,2,mse,252.1320000000002,0.7,59.22331217447917,0.8323486933579473,0.018651809629734006
5,2,mse,259.4679999999999,0.7,269.516666666667,0.9343606419633067,0.019782319398915726
5,2,mse,259.4679999999999,0.7,236.89324869791668,0.9373522474456164,0.02697544080344355
5,2,mse,259.4679999999999,0.7,118.44662434895834,0.9414579832933416,0.019389911926046804
5,2,mse,259.4679999999999,0.7,59.22331217447917,0.9359649333205866,0.034793607506871514
5,2,friedman_mse,214.01266666666692,0.1,269.516666666667,0.8266115345367362,0.06974986347468394
5,2,friedman_mse,214.01266666666692,0.1,236.89324869791668,0.8610794492023863,0.046337611174879036
5,2,friedman_mse,214.01266666666692,0.1,118.44662434895834,0.8431230766793325,0.07517470313088778
5,2,friedman_mse,214.01266666666692,0.1,59.22331217447917,0.8295065653492516,0.038314212892472214
5,2,friedman_mse,219.63266666666698,0.1,269.516666666667,0.9195004019923798,0.03791916677503386
